dateId,areaCode,country,areaName,recoveredCases,recoveredDailyCases
20220119,4105,ch,schwyz,33912,678
20220118,3301,fr,ile_de_france,119655,559
20220118,330101,fr,paris,25125,128
20220118,330102,fr,seine_et_marne,11208,67
20220118,330103,fr,yvelines,10114,38
20220118,330104,fr,essonne,11645,53
20220118,330105,fr,hauts_de_seine,17484,77
20220118,330106,fr,seine_saint_denis,16088,95
20220118,330107,fr,val_de_marne,16551,54
20220118,330108,fr,val_doise,11440,47
20220118,3302,fr,centre_val_de_loire,15051,83
20220118,330201,fr,cher,1910,15
20220118,330202,fr,eure_et_loir,3495,10
20220118,330203,fr,indre,1202,9
20220118,330204,fr,indre_et_loire,2732,19
20220118,330205,fr,loir_et_cher,1913,7
20220118,330206,fr,loiret,3799,23
20220118,3303,fr,bourgogne_franche_comte,23869,105
20220118,330301,fr,cote_dor,4479,14
20220118,330302,fr,doubs,2962,9
20220118,330303,fr,jura_fr,2373,2
20220118,330304,fr,nievre,1304,5
20220118,330305,fr,haute_saone,1507,4
20220118,330306,fr,saone_et_loire,5671,34
20220118,330307,fr,yonne,2919,15
20220118,330308,fr,territoire_de_belfort,2654,22
20220118,3304,fr,normandie,17887,78
20220118,330401,fr,calvados,3363,15
20220118,330402,fr,eure,2406,9
20220118,330403,fr,manche,1856,8
20220118,330404,fr,orne,2124,9
20220118,330405,fr,seine_maritime,8138,37
20220118,3305,fr,hauts_de_france,44840,145
20220118,330501,fr,aisne,4903,12
20220118,330502,fr,nord,20798,74
20220118,330503,fr,oise,6114,32
20220118,330504,fr,pas_de_calais,9398,21
20220118,330505,fr,somme,3627,6
20220118,3306,fr,grand_est,44628,150
20220118,330601,fr,ardennes,1401,11
20220118,330602,fr,aube,2244,6
20220118,330603,fr,marne,4259,18
20220118,330604,fr,haute_marne,1555,8
20220118,330605,fr,meurthe_et_moselle,5355,13
20220118,330606,fr,meuse,1532,4
20220118,330607,fr,moselle,8733,25
20220118,330608,fr,bas_rhin,8761,33
20220118,330609,fr,haut_rhin,7467,19
20220118,330610,fr,vosges,3321,13
20220118,3307,fr,pays_de_la_loire,16917,66
20220118,330701,fr,loire_atlantique,5245,8
20220118,330702,fr,maine_et_loire,4406,22
20220118,330703,fr,mayenne,1560,4
20220118,330704,fr,sarthe,3571,22
20220118,3308,fr,bretagne,11152,77
20220118,330801,fr,cotes_darmor,1733,19
20220118,330802,fr,finistere,1734,13
20220118,330803,fr,ille_et_vilaine,4798,29
20220118,330804,fr,morbihan,2887,16
20220118,3309,fr,nouvelle_aquitaine,23752,134
20220118,330901,fr,charente,901,5
20220118,330902,fr,charente_maritime,1934,12
20220118,330903,fr,correze,1246,10
20220118,330904,fr,creuse,726,6
20220118,330905,fr,dordogne,1262,6
20220118,330906,fr,gironde,7688,65
20220118,330907,fr,landes,1219,5
20220118,330908,fr,lot_et_garonne,1270,7
20220118,330909,fr,pyrenees_atlantiques,2835,5
20220118,330910,fr,deux_sevres,1532,7
20220118,330911,fr,vienne,1675,3
20220118,330912,fr,haute_vienne,1464,3
20220118,3310,fr,occitanie,31364,134
20220118,331001,fr,ariege,684,5
20220118,331002,fr,aude,1810,6
20220118,331003,fr,aveyron,1354,2
20220118,331004,fr,gard,4156,16
20220118,331005,fr,haute_garonne,7447,31
20220118,331006,fr,gers,699,2
20220118,331007,fr,herault,7295,40
20220118,331008,fr,lot,634,2
20220118,331009,fr,lozere,511,1
20220118,331010,fr,hautes_pyrenees,1434,9
20220118,331011,fr,pyrenees_orientales,2221,13
20220118,331012,fr,tarn,1846,5
20220118,331013,fr,tarn_et_garonne,1273,2
20220118,3311,fr,auvergne_rhone_alpes,63986,429
20220118,331101,fr,ain,3357,19
20220118,331102,fr,allier,2654,21
20220118,331103,fr,ardeche,2575,13
20220118,331104,fr,cantal,726,6
20220118,331105,fr,drome,3772,20
20220118,331106,fr,isere,9544,108
20220118,331107,fr,loire,7072,52
20220118,331108,fr,haute_loire,1580,7
20220118,331109,fr,puy_de_dome,3428,17
20220118,331110,fr,rhone,18935,96
20220118,331111,fr,savoie,3872,28
20220118,331112,fr,haute_savoie,6471,42
20220118,3312,fr,provence_alpes_cote_dazur,56111,334
20220118,331201,fr,vendee,2135,10
20220118,331202,fr,alpes_de_haute_provence,1475,8
20220118,331203,fr,hautes_alpes,1612,7
20220118,331204,fr,alpes_maritimes,8750,59
20220118,331205,fr,bouches_du_rhone,30262,178
20220118,331206,fr,var,8400,46
20220118,331207,fr,vaucluse,5612,36
20220118,3313,fr,corse,1693,14
20220118,331301,fr,corse_du_sud,853,7
20220118,331302,fr,haute_corse,840,7
20220118,3321,fr,guadeloupe,3657,25
20220118,3322,fr,martinique,3264,2
20220118,3323,fr,guyane,4919,23
20220118,3324,fr,reunion,3707,55
20220118,3325,fr,mayotte,1525,8
20220118,3333,fr,saint_martin,0,0
20220118,39,it,italy,6314444,220811
20220118,3911,it,piemonte,540184,16528
20220118,3912,it,valle_daosta,18493,864
20220118,3913,it,liguria,195146,5848
20220118,3914,it,lombardia,1291938,88556
20220118,3921,it,trentino,69456,3241
20220118,3922,it,alto_adige,105760,885
20220118,3923,it,veneto,644343,25482
20220118,3924,it,friuli_venezia_giulia,158827,2628
20220118,3925,it,emilia_romagna,496489,6143
20220118,3931,it,toscana,414133,13726
20220118,3932,it,umbria,102872,3444
20220118,3933,it,marche,170788,6518
20220118,3934,it,lazio,476255,5247
20220118,3941,it,abruzzo,95967,583
20220118,3942,it,molise,15850,232
20220118,3943,it,campania,615935,17507
20220118,3944,it,puglia,328574,18990
20220118,3945,it,basilicata,34692,525
20220118,3946,it,calabria,109519,1592
20220118,3951,it,sicilia,343117,1150
20220118,3952,it,sardegna,86106,1122
20220118,4105,ch,schwyz,33234,752
20220118,4112,ch,basel_stadt,32001,82
20220118,4120,ch,thurgau,1920,1
20220117,3301,fr,ile_de_france,119096,308
20220117,330101,fr,paris,24997,82
20220117,330102,fr,seine_et_marne,11141,19
20220117,330103,fr,yvelines,10076,23
20220117,330104,fr,essonne,11592,26
20220117,330105,fr,hauts_de_seine,17407,42
20220117,330106,fr,seine_saint_denis,15993,45
20220117,330107,fr,val_de_marne,16497,32
20220117,330108,fr,val_doise,11393,39
20220117,3302,fr,centre_val_de_loire,14968,75
20220117,330201,fr,cher,1895,6
20220117,330202,fr,eure_et_loir,3485,18
20220117,330203,fr,indre,1193,0
20220117,330204,fr,indre_et_loire,2713,21
20220117,330205,fr,loir_et_cher,1906,5
20220117,330206,fr,loiret,3776,25
20220117,3303,fr,bourgogne_franche_comte,23764,74
20220117,330301,fr,cote_dor,4465,12
20220117,330302,fr,doubs,2953,30
20220117,330303,fr,jura_fr,2371,11
20220117,330304,fr,nievre,1299,2
20220117,330305,fr,haute_saone,1503,8
20220117,330306,fr,saone_et_loire,5637,9
20220117,330307,fr,yonne,2904,-1
20220117,330308,fr,territoire_de_belfort,2632,3
20220117,3304,fr,normandie,17809,104
20220117,330401,fr,calvados,3348,18
20220117,330402,fr,eure,2397,4
20220117,330403,fr,manche,1848,10
20220117,330404,fr,orne,2115,15
20220117,330405,fr,seine_maritime,8101,57
20220117,3305,fr,hauts_de_france,44695,136
20220117,330501,fr,aisne,4891,9
20220117,330502,fr,nord,20724,77
20220117,330503,fr,oise,6082,36
20220117,330504,fr,pas_de_calais,9377,10
20220117,330505,fr,somme,3621,4
20220117,3306,fr,grand_est,44478,117
20220117,330601,fr,ardennes,1390,0
20220117,330602,fr,aube,2238,3
20220117,330603,fr,marne,4241,11
20220117,330604,fr,haute_marne,1547,3
20220117,330605,fr,meurthe_et_moselle,5342,18
20220117,330606,fr,meuse,1528,2
20220117,330607,fr,moselle,8708,10
20220117,330608,fr,bas_rhin,8728,39
20220117,330609,fr,haut_rhin,7448,25
20220117,330610,fr,vosges,3308,6
20220117,3307,fr,pays_de_la_loire,16851,46
20220117,330701,fr,loire_atlantique,5237,9
20220117,330702,fr,maine_et_loire,4384,29
20220117,330703,fr,mayenne,1556,2
20220117,330704,fr,sarthe,3549,5
20220117,3308,fr,bretagne,11075,35
20220117,330801,fr,cotes_darmor,1714,8
20220117,330802,fr,finistere,1721,7
20220117,330803,fr,ille_et_vilaine,4769,7
20220117,330804,fr,morbihan,2871,13
20220117,3309,fr,nouvelle_aquitaine,23618,117
20220117,330901,fr,charente,896,2
20220117,330902,fr,charente_maritime,1922,7
20220117,330903,fr,correze,1236,7
20220117,330904,fr,creuse,720,2
20220117,330905,fr,dordogne,1256,9
20220117,330906,fr,gironde,7623,37
20220117,330907,fr,landes,1214,15
20220117,330908,fr,lot_et_garonne,1263,5
20220117,330909,fr,pyrenees_atlantiques,2830,8
20220117,330910,fr,deux_sevres,1525,5
20220117,330911,fr,vienne,1672,12
20220117,330912,fr,haute_vienne,1461,8
20220117,3310,fr,occitanie,31230,96
20220117,331001,fr,ariege,679,6
20220117,331002,fr,aude,1804,10
20220117,331003,fr,aveyron,1352,0
20220117,331004,fr,gard,4140,7
20220117,331005,fr,haute_garonne,7416,30
20220117,331006,fr,gers,697,2
20220117,331007,fr,herault,7255,33
20220117,331008,fr,lot,632,2
20220117,331009,fr,lozere,510,0
20220117,331010,fr,hautes_pyrenees,1425,-4
20220117,331011,fr,pyrenees_orientales,2208,7
20220117,331012,fr,tarn,1841,1
20220117,331013,fr,tarn_et_garonne,1271,2
20220117,3311,fr,auvergne_rhone_alpes,63557,214
20220117,331101,fr,ain,3338,3
20220117,331102,fr,allier,2633,9
20220117,331103,fr,ardeche,2562,8
20220117,331104,fr,cantal,720,3
20220117,331105,fr,drome,3752,14
20220117,331106,fr,isere,9436,18
20220117,331107,fr,loire,7020,13
20220117,331108,fr,haute_loire,1573,4
20220117,331109,fr,puy_de_dome,3411,9
20220117,331110,fr,rhone,18839,54
20220117,331111,fr,savoie,3844,18
20220117,331112,fr,haute_savoie,6429,61
20220117,3312,fr,provence_alpes_cote_dazur,55777,128
20220117,331201,fr,vendee,2125,1
20220117,331202,fr,alpes_de_haute_provence,1467,2
20220117,331203,fr,hautes_alpes,1605,9
20220117,331204,fr,alpes_maritimes,8691,18
20220117,331205,fr,bouches_du_rhone,30084,65
20220117,331206,fr,var,8354,19
20220117,331207,fr,vaucluse,5576,15
20220117,3313,fr,corse,1679,10
20220117,331301,fr,corse_du_sud,846,6
20220117,331302,fr,haute_corse,833,4
20220117,3321,fr,guadeloupe,3632,-2
20220117,3322,fr,martinique,3262,6
20220117,3323,fr,guyane,4896,28
20220117,3324,fr,reunion,3652,40
20220117,3325,fr,mayotte,1517,17
20220117,3333,fr,saint_martin,0,0
20220117,39,it,italy,6093633,76679
20220117,3911,it,piemonte,523656,9334
20220117,3912,it,valle_daosta,17629,207
20220117,3913,it,liguria,189298,700
20220117,3914,it,lombardia,1203382,22800
20220117,3921,it,trentino,66215,984
20220117,3922,it,alto_adige,104875,1242
20220117,3923,it,veneto,618861,3021
20220117,3924,it,friuli_venezia_giulia,156199,851
20220117,3925,it,emilia_romagna,490346,2867
20220117,3931,it,toscana,400407,5286
20220117,3932,it,umbria,99428,1777
20220117,3933,it,marche,164270,2652
20220117,3934,it,lazio,471008,5102
20220117,3941,it,abruzzo,95384,723
20220117,3942,it,molise,15618,41
20220117,3943,it,campania,598428,14597
20220117,3944,it,puglia,309584,1203
20220117,3945,it,basilicata,34167,276
20220117,3946,it,calabria,107927,1513
20220117,3951,it,sicilia,341967,949
20220117,3952,it,sardegna,84984,554
20220117,4105,ch,schwyz,32482,516
20220117,4112,ch,basel_stadt,31919,608
20220117,4119,ch,aargau,94120,1020
20220117,4120,ch,thurgau,1919,4
20220117,423,li,liechtenstein,7001,79
20220117,43,at,austria,1296227,8071
20220117,4301,at,wien,230918,741
20220117,4302,at,niederosterreich,220334,860
20220117,4303,at,oberosterreich,264532,1193
20220117,4304,at,steiermark,154983,733
20220117,4305,at,tirol,131294,2361
20220117,4306,at,karnten,85932,493
20220117,4307,at,salzburg,111371,1081
20220117,4308,at,vorarlberg,64268,418
20220117,4309,at,burgenland,32595,191
20220116,3301,fr,ile_de_france,118788,141
20220116,330101,fr,paris,24915,46
20220116,330102,fr,seine_et_marne,11122,22
20220116,330103,fr,yvelines,10053,3
20220116,330104,fr,essonne,11566,12
20220116,330105,fr,hauts_de_seine,17365,16
20220116,330106,fr,seine_saint_denis,15948,5
20220116,330107,fr,val_de_marne,16465,20
20220116,330108,fr,val_doise,11354,17
20220116,3302,fr,centre_val_de_loire,14893,9
20220116,330201,fr,cher,1889,2
20220116,330202,fr,eure_et_loir,3467,3
20220116,330203,fr,indre,1193,0
20220116,330204,fr,indre_et_loire,2692,0
20220116,330205,fr,loir_et_cher,1901,0
20220116,330206,fr,loiret,3751,4
20220116,3303,fr,bourgogne_franche_comte,23690,17
20220116,330301,fr,cote_dor,4453,9
20220116,330302,fr,doubs,2923,0
20220116,330303,fr,jura_fr,2360,0
20220116,330304,fr,nievre,1297,0
20220116,330305,fr,haute_saone,1495,0
20220116,330306,fr,saone_et_loire,5628,0
20220116,330307,fr,yonne,2905,4
20220116,330308,fr,territoire_de_belfort,2629,4
20220116,3304,fr,normandie,17705,34
20220116,330401,fr,calvados,3330,4
20220116,330402,fr,eure,2393,19
20220116,330403,fr,manche,1838,0
20220116,330404,fr,orne,2100,0
20220116,330405,fr,seine_maritime,8044,11
20220116,3305,fr,hauts_de_france,44559,22
20220116,330501,fr,aisne,4882,0
20220116,330502,fr,nord,20647,14
20220116,330503,fr,oise,6046,3
20220116,330504,fr,pas_de_calais,9367,5
20220116,330505,fr,somme,3617,0
20220116,3306,fr,grand_est,44361,40
20220116,330601,fr,ardennes,1390,3
20220116,330602,fr,aube,2235,3
20220116,330603,fr,marne,4230,2
20220116,330604,fr,haute_marne,1544,0
20220116,330605,fr,meurthe_et_moselle,5324,11
20220116,330606,fr,meuse,1526,0
20220116,330607,fr,moselle,8698,0
20220116,330608,fr,bas_rhin,8689,3
20220116,330609,fr,haut_rhin,7423,16
20220116,330610,fr,vosges,3302,2
20220116,3307,fr,pays_de_la_loire,16805,21
20220116,330701,fr,loire_atlantique,5228,15
20220116,330702,fr,maine_et_loire,4355,0
20220116,330703,fr,mayenne,1554,0
20220116,330704,fr,sarthe,3544,2
20220116,3308,fr,bretagne,11040,18
20220116,330801,fr,cotes_darmor,1706,0
20220116,330802,fr,finistere,1714,5
20220116,330803,fr,ille_et_vilaine,4762,11
20220116,330804,fr,morbihan,2858,2
20220116,3309,fr,nouvelle_aquitaine,23501,22
20220116,330901,fr,charente,894,0
20220116,330902,fr,charente_maritime,1915,1
20220116,330903,fr,correze,1229,0
20220116,330904,fr,creuse,718,0
20220116,330905,fr,dordogne,1247,0
20220116,330906,fr,gironde,7586,8
20220116,330907,fr,landes,1199,0
20220116,330908,fr,lot_et_garonne,1258,0
20220116,330909,fr,pyrenees_atlantiques,2822,10
20220116,330910,fr,deux_sevres,1520,3
20220116,330911,fr,vienne,1660,0
20220116,330912,fr,haute_vienne,1453,0
20220116,3310,fr,occitanie,31134,61
20220116,331001,fr,ariege,673,0
20220116,331002,fr,aude,1794,5
20220116,331003,fr,aveyron,1352,0
20220116,331004,fr,gard,4133,6
20220116,331005,fr,haute_garonne,7386,34
20220116,331006,fr,gers,695,0
20220116,331007,fr,herault,7222,2
20220116,331008,fr,lot,630,0
20220116,331009,fr,lozere,510,0
20220116,331010,fr,hautes_pyrenees,1429,5
20220116,331011,fr,pyrenees_orientales,2201,2
20220116,331012,fr,tarn,1840,3
20220116,331013,fr,tarn_et_garonne,1269,4
20220116,3311,fr,auvergne_rhone_alpes,63343,56
20220116,331101,fr,ain,3335,1
20220116,331102,fr,allier,2624,9
20220116,331103,fr,ardeche,2554,0
20220116,331104,fr,cantal,717,0
20220116,331105,fr,drome,3738,4
20220116,331106,fr,isere,9418,4
20220116,331107,fr,loire,7007,1
20220116,331108,fr,haute_loire,1569,0
20220116,331109,fr,puy_de_dome,3402,4
20220116,331110,fr,rhone,18785,11
20220116,331111,fr,savoie,3826,6
20220116,331112,fr,haute_savoie,6368,16
20220116,3312,fr,provence_alpes_cote_dazur,55649,63
20220116,331201,fr,vendee,2124,4
20220116,331202,fr,alpes_de_haute_provence,1465,0
20220116,331203,fr,hautes_alpes,1596,0
20220116,331204,fr,alpes_maritimes,8673,3
20220116,331205,fr,bouches_du_rhone,30019,44
20220116,331206,fr,var,8335,10
20220116,331207,fr,vaucluse,5561,6
20220116,3313,fr,corse,1669,4
20220116,331301,fr,corse_du_sud,840,4
20220116,331302,fr,haute_corse,829,0
20220116,3321,fr,guadeloupe,3634,8
20220116,3322,fr,martinique,3256,12
20220116,3323,fr,guyane,4868,12
20220116,3324,fr,reunion,3612,0
20220116,3325,fr,mayotte,1500,29
20220116,3333,fr,saint_martin,0,0
20220116,39,it,italy,6016954,79207
20220116,3911,it,piemonte,514322,6512
20220116,3912,it,valle_daosta,17422,357
20220116,3913,it,liguria,188598,3254
20220116,3914,it,lombardia,1180582,15078
20220116,3921,it,trentino,65231,2137
20220116,3922,it,alto_adige,103633,1287
20220116,3923,it,veneto,615840,9276
20220116,3924,it,friuli_venezia_giulia,155348,1982
20220116,3925,it,emilia_romagna,487479,3787
20220116,3931,it,toscana,395121,10812
20220116,3932,it,umbria,97651,4380
20220116,3933,it,marche,161618,2873
20220116,3934,it,lazio,465906,4225
20220116,3941,it,abruzzo,94661,299
20220116,3942,it,molise,15577,61
20220116,3943,it,campania,583831,8107
20220116,3944,it,puglia,308381,1650
20220116,3945,it,basilicata,33891,285
20220116,3946,it,calabria,106414,1378
20220116,3951,it,sicilia,341018,1136
20220116,3952,it,sardegna,84430,331
20220116,4105,ch,schwyz,31966,569
20220116,4110,ch,fribourg,1281,1
20220116,4112,ch,basel_stadt,31311,987
20220116,4119,ch,aargau,93100,530
20220116,4120,ch,thurgau,1915,2
20220116,423,li,liechtenstein,6922,340
20220116,43,at,austria,1288156,7069
20220116,4301,at,wien,230177,439
20220116,4302,at,niederosterreich,219474,1082
20220116,4303,at,oberosterreich,263339,1066
20220116,4304,at,steiermark,154250,672
20220116,4305,at,tirol,128933,1766
20220116,4306,at,karnten,85439,477
20220116,4307,at,salzburg,110290,1251
20220116,4308,at,vorarlberg,63850,145
20220116,4309,at,burgenland,32404,171
20220115,3301,fr,ile_de_france,118647,369
20220115,330101,fr,paris,24869,88
20220115,330102,fr,seine_et_marne,11100,32
20220115,330103,fr,yvelines,10050,44
20220115,330104,fr,essonne,11554,32
20220115,330105,fr,hauts_de_seine,17349,38
20220115,330106,fr,seine_saint_denis,15943,53
20220115,330107,fr,val_de_marne,16445,40
20220115,330108,fr,val_doise,11337,42
20220115,3302,fr,centre_val_de_loire,14884,32
20220115,330201,fr,cher,1887,6
20220115,330202,fr,eure_et_loir,3464,7
20220115,330203,fr,indre,1193,0
20220115,330204,fr,indre_et_loire,2692,1
20220115,330205,fr,loir_et_cher,1901,4
20220115,330206,fr,loiret,3747,14
20220115,3303,fr,bourgogne_franche_comte,23673,35
20220115,330301,fr,cote_dor,4444,0
20220115,330302,fr,doubs,2923,1
20220115,330303,fr,jura_fr,2360,4
20220115,330304,fr,nievre,1297,5
20220115,330305,fr,haute_saone,1495,0
20220115,330306,fr,saone_et_loire,5628,4
20220115,330307,fr,yonne,2901,12
20220115,330308,fr,territoire_de_belfort,2625,9
20220115,3304,fr,normandie,17671,35
20220115,330401,fr,calvados,3326,6
20220115,330402,fr,eure,2374,0
20220115,330403,fr,manche,1838,2
20220115,330404,fr,orne,2100,8
20220115,330405,fr,seine_maritime,8033,19
20220115,3305,fr,hauts_de_france,44537,74
20220115,330501,fr,aisne,4882,7
20220115,330502,fr,nord,20633,35
20220115,330503,fr,oise,6043,16
20220115,330504,fr,pas_de_calais,9362,8
20220115,330505,fr,somme,3617,8
20220115,3306,fr,grand_est,44321,94
20220115,330601,fr,ardennes,1387,0
20220115,330602,fr,aube,2232,5
20220115,330603,fr,marne,4228,15
20220115,330604,fr,haute_marne,1544,1
20220115,330605,fr,meurthe_et_moselle,5313,7
20220115,330606,fr,meuse,1526,8
20220115,330607,fr,moselle,8698,6
20220115,330608,fr,bas_rhin,8686,18
20220115,330609,fr,haut_rhin,7407,27
20220115,330610,fr,vosges,3300,7
20220115,3307,fr,pays_de_la_loire,16784,53
20220115,330701,fr,loire_atlantique,5213,12
20220115,330702,fr,maine_et_loire,4355,8
20220115,330703,fr,mayenne,1554,5
20220115,330704,fr,sarthe,3542,19
20220115,3308,fr,bretagne,11022,71
20220115,330801,fr,cotes_darmor,1706,13
20220115,330802,fr,finistere,1709,22
20220115,330803,fr,ille_et_vilaine,4751,26
20220115,330804,fr,morbihan,2856,10
20220115,3309,fr,nouvelle_aquitaine,23479,51
20220115,330901,fr,charente,894,3
20220115,330902,fr,charente_maritime,1914,11
20220115,330903,fr,correze,1229,0
20220115,330904,fr,creuse,718,1
20220115,330905,fr,dordogne,1247,3
20220115,330906,fr,gironde,7578,12
20220115,330907,fr,landes,1199,1
20220115,330908,fr,lot_et_garonne,1258,2
20220115,330909,fr,pyrenees_atlantiques,2812,6
20220115,330910,fr,deux_sevres,1517,8
20220115,330911,fr,vienne,1660,3
20220115,330912,fr,haute_vienne,1453,1
20220115,3310,fr,occitanie,31073,112
20220115,331001,fr,ariege,673,4
20220115,331002,fr,aude,1789,2
20220115,331003,fr,aveyron,1352,6
20220115,331004,fr,gard,4127,26
20220115,331005,fr,haute_garonne,7352,22
20220115,331006,fr,gers,695,5
20220115,331007,fr,herault,7220,15
20220115,331008,fr,lot,630,3
20220115,331009,fr,lozere,510,2
20220115,331010,fr,hautes_pyrenees,1424,7
20220115,331011,fr,pyrenees_orientales,2199,7
20220115,331012,fr,tarn,1837,6
20220115,331013,fr,tarn_et_garonne,1265,7
20220115,3311,fr,auvergne_rhone_alpes,63287,250
20220115,331101,fr,ain,3334,4
20220115,331102,fr,allier,2615,16
20220115,331103,fr,ardeche,2554,14
20220115,331104,fr,cantal,717,4
20220115,331105,fr,drome,3734,12
20220115,331106,fr,isere,9414,38
20220115,331107,fr,loire,7006,29
20220115,331108,fr,haute_loire,1569,1
20220115,331109,fr,puy_de_dome,3398,17
20220115,331110,fr,rhone,18774,75
20220115,331111,fr,savoie,3820,16
20220115,331112,fr,haute_savoie,6352,24
20220115,3312,fr,provence_alpes_cote_dazur,55586,193
20220115,331201,fr,vendee,2120,9
20220115,331202,fr,alpes_de_haute_provence,1465,5
20220115,331203,fr,hautes_alpes,1596,5
20220115,331204,fr,alpes_maritimes,8670,16
20220115,331205,fr,bouches_du_rhone,29975,108
20220115,331206,fr,var,8325,39
20220115,331207,fr,vaucluse,5555,20
20220115,3313,fr,corse,1665,27
20220115,331301,fr,corse_du_sud,836,16
20220115,331302,fr,haute_corse,829,11
20220115,3321,fr,guadeloupe,3626,13
20220115,3322,fr,martinique,3244,0
20220115,3323,fr,guyane,4856,36
20220115,3324,fr,reunion,3612,0
20220115,3325,fr,mayotte,1471,29
20220115,3333,fr,saint_martin,0,0
20220115,39,it,italy,5937747,120609
20220115,3911,it,piemonte,507810,12206
20220115,3912,it,valle_daosta,17065,505
20220115,3913,it,liguria,185344,3679
20220115,3914,it,lombardia,1165504,42063
20220115,3921,it,trentino,63094,2260
20220115,3922,it,alto_adige,102346,1024
20220115,3923,it,veneto,606564,2860
20220115,3924,it,friuli_venezia_giulia,153366,2181
20220115,3925,it,emilia_romagna,483692,3700
20220115,3931,it,toscana,384309,18619
20220115,3932,it,umbria,93271,5692
20220115,3933,it,marche,158745,3165
20220115,3934,it,lazio,461681,5120
20220115,3941,it,abruzzo,94362,976
20220115,3942,it,molise,15516,109
20220115,3943,it,campania,575724,8534
20220115,3944,it,puglia,306731,3337
20220115,3945,it,basilicata,33606,274
20220115,3946,it,calabria,105036,1183
20220115,3951,it,sicilia,339882,2478
20220115,3952,it,sardegna,84099,644
20220115,4105,ch,schwyz,31397,781
20220115,4110,ch,fribourg,1280,5
20220115,4112,ch,basel_stadt,30324,422
20220115,4119,ch,aargau,92570,620
20220115,4120,ch,thurgau,1913,2
20220115,43,at,austria,1281087,6389
20220115,4301,at,wien,229738,430
20220115,4302,at,niederosterreich,218392,973
20220115,4303,at,oberosterreich,262273,1169
20220115,4304,at,steiermark,153578,799
20220115,4305,at,tirol,127167,916
20220115,4306,at,karnten,84962,430
20220115,4307,at,salzburg,109039,1223
20220115,4308,at,vorarlberg,63705,334
20220115,4309,at,burgenland,32233,115
20220114,3301,fr,ile_de_france,118278,424
20220114,330101,fr,paris,24781,98
20220114,330102,fr,seine_et_marne,11068,46
20220114,330103,fr,yvelines,10006,45
20220114,330104,fr,essonne,11522,41
20220114,330105,fr,hauts_de_seine,17311,52
20220114,330106,fr,seine_saint_denis,15890,40
20220114,330107,fr,val_de_marne,16405,56
20220114,330108,fr,val_doise,11295,46
20220114,3302,fr,centre_val_de_loire,14852,66
20220114,330201,fr,cher,1881,14
20220114,330202,fr,eure_et_loir,3457,16
20220114,330203,fr,indre,1193,6
20220114,330204,fr,indre_et_loire,2691,13
20220114,330205,fr,loir_et_cher,1897,10
20220114,330206,fr,loiret,3733,7
20220114,3303,fr,bourgogne_franche_comte,23638,69
20220114,330301,fr,cote_dor,4444,11
20220114,330302,fr,doubs,2922,9
20220114,330303,fr,jura_fr,2356,-2
20220114,330304,fr,nievre,1292,1
20220114,330305,fr,haute_saone,1495,11
20220114,330306,fr,saone_et_loire,5624,17
20220114,330307,fr,yonne,2889,14
20220114,330308,fr,territoire_de_belfort,2616,8
20220114,3304,fr,normandie,17636,104
20220114,330401,fr,calvados,3320,18
20220114,330402,fr,eure,2374,14
20220114,330403,fr,manche,1836,15
20220114,330404,fr,orne,2092,14
20220114,330405,fr,seine_maritime,8014,43
20220114,3305,fr,hauts_de_france,44463,121
20220114,330501,fr,aisne,4875,10
20220114,330502,fr,nord,20598,53
20220114,330503,fr,oise,6027,24
20220114,330504,fr,pas_de_calais,9354,22
20220114,330505,fr,somme,3609,12
20220114,3306,fr,grand_est,44227,178
20220114,330601,fr,ardennes,1387,17
20220114,330602,fr,aube,2227,7
20220114,330603,fr,marne,4213,24
20220114,330604,fr,haute_marne,1543,3
20220114,330605,fr,meurthe_et_moselle,5306,14
20220114,330606,fr,meuse,1518,7
20220114,330607,fr,moselle,8692,28
20220114,330608,fr,bas_rhin,8668,34
20220114,330609,fr,haut_rhin,7380,30
20220114,330610,fr,vosges,3293,14
20220114,3307,fr,pays_de_la_loire,16731,70
20220114,330701,fr,loire_atlantique,5201,22
20220114,330702,fr,maine_et_loire,4347,23
20220114,330703,fr,mayenne,1549,6
20220114,330704,fr,sarthe,3523,12
20220114,3308,fr,bretagne,10951,73
20220114,330801,fr,cotes_darmor,1693,7
20220114,330802,fr,finistere,1687,20
20220114,330803,fr,ille_et_vilaine,4725,28
20220114,330804,fr,morbihan,2846,18
20220114,3309,fr,nouvelle_aquitaine,23428,111
20220114,330901,fr,charente,891,12
20220114,330902,fr,charente_maritime,1903,8
20220114,330903,fr,correze,1229,12
20220114,330904,fr,creuse,717,2
20220114,330905,fr,dordogne,1244,5
20220114,330906,fr,gironde,7566,30
20220114,330907,fr,landes,1198,3
20220114,330908,fr,lot_et_garonne,1256,3
20220114,330909,fr,pyrenees_atlantiques,2806,25
20220114,330910,fr,deux_sevres,1509,6
20220114,330911,fr,vienne,1657,1
20220114,330912,fr,haute_vienne,1452,4
20220114,3310,fr,occitanie,30961,151
20220114,331001,fr,ariege,669,7
20220114,331002,fr,aude,1787,5
20220114,331003,fr,aveyron,1346,9
20220114,331004,fr,gard,4101,16
20220114,331005,fr,haute_garonne,7330,41
20220114,331006,fr,gers,690,2
20220114,331007,fr,herault,7205,32
20220114,331008,fr,lot,627,6
20220114,331009,fr,lozere,508,1
