dateId,areaCode,country,areaName,icuCases,isLeaf
20220628,386012,si,podravska,4,True
20220628,386014,si,savinjska,0,True
20220628,386021,si,osrednjeslovenska,9,True
20220628,39,it,italy,237,False
20220628,3911,it,piemonte,11,True
20220628,3912,it,valle_daosta,0,True
20220628,3913,it,liguria,3,True
20220628,3914,it,lombardia,17,True
20220628,3921,it,trentino,0,True
20220628,3922,it,alto_adige,2,True
20220628,3923,it,veneto,14,True
20220628,3924,it,friuli_venezia_giulia,8,True
20220628,3925,it,emilia_romagna,28,True
20220628,3931,it,toscana,14,True
20220628,3932,it,umbria,1,True
20220628,3933,it,marche,3,True
20220628,3934,it,lazio,51,True
20220628,3941,it,abruzzo,5,True
20220628,3942,it,molise,1,True
20220628,3943,it,campania,27,True
20220628,3944,it,puglia,10,True
20220628,3945,it,basilicata,1,True
20220628,3946,it,calabria,6,True
20220628,3951,it,sicilia,27,True
20220628,3952,it,sardegna,8,True
20220628,4107,ch,nidwalden,0,True
20220628,4111,ch,solothurn,1,True
20220628,4112,ch,basel_stadt,3,True
20220628,4113,ch,basel_landschaft,3,True
20220628,4114,ch,schaffhausen,1,True
20220628,4125,ch,geneve,3,True
20220628,43,at,austria,47,False
20220628,4301,at,wien,23,True
20220628,4302,at,niederosterreich,6,True
20220628,4303,at,oberosterreich,1,True
20220628,4304,at,steiermark,8,True
20220628,4305,at,tirol,2,True
20220628,4306,at,karnten,0,True
20220628,4307,at,salzburg,1,True
20220628,4308,at,vorarlberg,2,True
20220628,4309,at,burgenland,4,True
20220627,386012,si,podravska,3,True
20220627,386014,si,savinjska,0,True
20220627,386021,si,osrednjeslovenska,8,True
20220627,39,it,italy,246,False
20220627,3911,it,piemonte,10,True
20220627,3912,it,valle_daosta,0,True
20220627,3913,it,liguria,4,True
20220627,3914,it,lombardia,14,True
20220627,3921,it,trentino,0,True
20220627,3922,it,alto_adige,2,True
20220627,3923,it,veneto,29,True
20220627,3924,it,friuli_venezia_giulia,9,True
20220627,3925,it,emilia_romagna,29,True
20220627,3931,it,toscana,14,True
20220627,3932,it,umbria,2,True
20220627,3933,it,marche,3,True
20220627,3934,it,lazio,51,True
20220627,3941,it,abruzzo,4,True
20220627,3942,it,molise,1,True
20220627,3943,it,campania,24,True
20220627,3944,it,puglia,10,True
20220627,3945,it,basilicata,1,True
20220627,3946,it,calabria,6,True
20220627,3951,it,sicilia,26,True
20220627,3952,it,sardegna,7,True
20220627,4107,ch,nidwalden,0,True
20220627,4111,ch,solothurn,1,True
20220627,4112,ch,basel_stadt,1,True
20220627,4113,ch,basel_landschaft,3,True
20220627,4114,ch,schaffhausen,0,True
20220627,4117,ch,st_gallen,0,True
20220627,4120,ch,thurgau,4,True
20220627,4124,ch,neuchatel,2,True
20220627,4125,ch,geneve,3,True
20220627,43,at,austria,48,False
20220627,4301,at,wien,22,True
20220627,4302,at,niederosterreich,5,True
20220627,4303,at,oberosterreich,0,True
20220627,4304,at,steiermark,7,True
20220627,4305,at,tirol,2,True
20220627,4306,at,karnten,1,True
20220627,4307,at,salzburg,1,True
20220627,4308,at,vorarlberg,2,True
20220627,4309,at,burgenland,8,True
20220626,386012,si,podravska,3,True
20220626,386014,si,savinjska,0,True
20220626,386021,si,osrednjeslovenska,8,True
20220626,39,it,italy,238,False
20220626,3911,it,piemonte,9,True
20220626,3912,it,valle_daosta,0,True
20220626,3913,it,liguria,4,True
20220626,3914,it,lombardia,15,True
20220626,3921,it,trentino,0,True
20220626,3922,it,alto_adige,1,True
20220626,3923,it,veneto,27,True
20220626,3924,it,friuli_venezia_giulia,8,True
20220626,3925,it,emilia_romagna,31,True
20220626,3931,it,toscana,12,True
20220626,3932,it,umbria,2,True
20220626,3933,it,marche,3,True
20220626,3934,it,lazio,52,True
20220626,3941,it,abruzzo,4,True
20220626,3942,it,molise,2,True
20220626,3943,it,campania,23,True
20220626,3944,it,puglia,9,True
20220626,3945,it,basilicata,1,True
20220626,3946,it,calabria,5,True
20220626,3951,it,sicilia,23,True
20220626,3952,it,sardegna,7,True
20220626,4110,ch,fribourg,1,True
20220626,4113,ch,basel_landschaft,2,True
20220626,4114,ch,schaffhausen,0,True
20220626,4117,ch,st_gallen,0,True
20220626,4120,ch,thurgau,4,True
20220626,4122,ch,vaud,5,True
20220626,4124,ch,neuchatel,1,True
20220626,4125,ch,geneve,1,True
20220626,43,at,austria,51,False
20220626,4301,at,wien,25,True
20220626,4302,at,niederosterreich,8,True
20220626,4303,at,oberosterreich,2,True
20220626,4304,at,steiermark,5,True
20220626,4305,at,tirol,3,True
20220626,4306,at,karnten,2,True
20220626,4307,at,salzburg,0,True
20220626,4308,at,vorarlberg,1,True
20220626,4309,at,burgenland,5,True
20220625,386012,si,podravska,3,True
20220625,386014,si,savinjska,0,True
20220625,386021,si,osrednjeslovenska,7,True
20220625,39,it,italy,236,False
20220625,3911,it,piemonte,10,True
20220625,3912,it,valle_daosta,0,True
20220625,3913,it,liguria,2,True
20220625,3914,it,lombardia,15,True
20220625,3921,it,trentino,0,True
20220625,3922,it,alto_adige,1,True
20220625,3923,it,veneto,26,True
20220625,3924,it,friuli_venezia_giulia,8,True
20220625,3925,it,emilia_romagna,30,True
20220625,3931,it,toscana,11,True
20220625,3932,it,umbria,2,True
20220625,3933,it,marche,3,True
20220625,3934,it,lazio,54,True
20220625,3941,it,abruzzo,4,True
20220625,3942,it,molise,2,True
20220625,3943,it,campania,20,True
20220625,3944,it,puglia,10,True
20220625,3945,it,basilicata,1,True
20220625,3946,it,calabria,5,True
20220625,3951,it,sicilia,25,True
20220625,3952,it,sardegna,7,True
20220625,4107,ch,nidwalden,0,True
20220625,4110,ch,fribourg,1,True
20220625,4113,ch,basel_landschaft,2,True
20220625,4117,ch,st_gallen,0,True
20220625,4120,ch,thurgau,4,True
20220625,4124,ch,neuchatel,1,True
20220625,4125,ch,geneve,1,True
20220625,43,at,austria,48,False
20220625,4301,at,wien,23,True
20220625,4302,at,niederosterreich,7,True
20220625,4303,at,oberosterreich,2,True
20220625,4304,at,steiermark,5,True
20220625,4305,at,tirol,3,True
20220625,4306,at,karnten,2,True
20220625,4307,at,salzburg,0,True
20220625,4308,at,vorarlberg,1,True
20220625,4309,at,burgenland,5,True
20220624,386012,si,podravska,2,True
20220624,386014,si,savinjska,1,True
20220624,386021,si,osrednjeslovenska,7,True
20220624,39,it,italy,235,False
20220624,3911,it,piemonte,10,True
20220624,3912,it,valle_daosta,0,True
20220624,3913,it,liguria,3,True
20220624,3914,it,lombardia,17,True
20220624,3921,it,trentino,0,True
20220624,3922,it,alto_adige,1,True
20220624,3923,it,veneto,22,True
20220624,3924,it,friuli_venezia_giulia,5,True
20220624,3925,it,emilia_romagna,29,True
20220624,3931,it,toscana,12,True
20220624,3932,it,umbria,1,True
20220624,3933,it,marche,3,True
20220624,3934,it,lazio,54,True
20220624,3941,it,abruzzo,4,True
20220624,3942,it,molise,2,True
20220624,3943,it,campania,21,True
20220624,3944,it,puglia,10,True
20220624,3945,it,basilicata,1,True
20220624,3946,it,calabria,6,True
20220624,3951,it,sicilia,26,True
20220624,3952,it,sardegna,8,True
20220624,4107,ch,nidwalden,0,True
20220624,4110,ch,fribourg,1,True
20220624,4111,ch,solothurn,1,True
20220624,4112,ch,basel_stadt,1,True
20220624,4113,ch,basel_landschaft,1,True
20220624,4117,ch,st_gallen,1,True
20220624,4120,ch,thurgau,4,True
20220624,4124,ch,neuchatel,0,True
20220624,4125,ch,geneve,1,True
20220624,43,at,austria,42,False
20220624,4301,at,wien,21,True
20220624,4302,at,niederosterreich,3,True
20220624,4303,at,oberosterreich,2,True
20220624,4304,at,steiermark,5,True
20220624,4305,at,tirol,3,True
20220624,4306,at,karnten,2,True
20220624,4307,at,salzburg,0,True
20220624,4308,at,vorarlberg,1,True
20220624,4309,at,burgenland,5,True
20220623,386012,si,podravska,3,True
20220623,386021,si,osrednjeslovenska,7,True
20220623,39,it,italy,226,False
20220623,3911,it,piemonte,10,True
20220623,3912,it,valle_daosta,0,True
20220623,3913,it,liguria,3,True
20220623,3914,it,lombardia,18,True
20220623,3921,it,trentino,0,True
20220623,3922,it,alto_adige,1,True
20220623,3923,it,veneto,21,True
20220623,3924,it,friuli_venezia_giulia,6,True
20220623,3925,it,emilia_romagna,28,True
20220623,3931,it,toscana,9,True
20220623,3932,it,umbria,1,True
20220623,3933,it,marche,3,True
20220623,3934,it,lazio,50,True
20220623,3941,it,abruzzo,3,True
20220623,3942,it,molise,2,True
20220623,3943,it,campania,21,True
20220623,3944,it,puglia,10,True
20220623,3945,it,basilicata,0,True
20220623,3946,it,calabria,7,True
20220623,3951,it,sicilia,25,True
20220623,3952,it,sardegna,8,True
20220623,4107,ch,nidwalden,0,True
20220623,4110,ch,fribourg,1,True
20220623,4112,ch,basel_stadt,1,True
20220623,4113,ch,basel_landschaft,1,True
20220623,4114,ch,schaffhausen,1,True
20220623,4117,ch,st_gallen,0,True
20220623,4120,ch,thurgau,4,True
20220623,4124,ch,neuchatel,0,True
20220623,4125,ch,geneve,2,True
20220623,43,at,austria,43,False
20220623,4301,at,wien,20,True
20220623,4302,at,niederosterreich,4,True
20220623,4303,at,oberosterreich,5,True
20220623,4304,at,steiermark,3,True
20220623,4305,at,tirol,3,True
20220623,4306,at,karnten,2,True
20220623,4307,at,salzburg,0,True
20220623,4308,at,vorarlberg,2,True
20220623,4309,at,burgenland,4,True
20220622,386012,si,podravska,1,True
20220622,386021,si,osrednjeslovenska,7,True
20220622,39,it,italy,226,False
20220622,3911,it,piemonte,7,True
20220622,3912,it,valle_daosta,1,True
20220622,3913,it,liguria,4,True
20220622,3914,it,lombardia,18,True
20220622,3921,it,trentino,0,True
20220622,3922,it,alto_adige,1,True
20220622,3923,it,veneto,22,True
20220622,3924,it,friuli_venezia_giulia,7,True
20220622,3925,it,emilia_romagna,29,True
20220622,3931,it,toscana,9,True
20220622,3932,it,umbria,1,True
20220622,3933,it,marche,4,True
20220622,3934,it,lazio,55,True
20220622,3941,it,abruzzo,3,True
20220622,3942,it,molise,2,True
20220622,3943,it,campania,15,True
20220622,3944,it,puglia,11,True
20220622,3945,it,basilicata,0,True
20220622,3946,it,calabria,5,True
20220622,3951,it,sicilia,24,True
20220622,3952,it,sardegna,8,True
20220622,4101,ch,zurich,4,True
20220622,4107,ch,nidwalden,0,True
20220622,4109,ch,zug,1,True
20220622,4110,ch,fribourg,1,True
20220622,4111,ch,solothurn,1,True
20220622,4112,ch,basel_stadt,2,True
20220622,4113,ch,basel_landschaft,1,True
20220622,4114,ch,schaffhausen,1,True
20220622,4117,ch,st_gallen,0,True
20220622,4120,ch,thurgau,4,True
20220622,4121,ch,ticino,1,True
20220622,4124,ch,neuchatel,0,True
20220622,4125,ch,geneve,1,True
20220622,43,at,austria,50,False
20220622,4301,at,wien,19,True
20220622,4302,at,niederosterreich,9,True
20220622,4303,at,oberosterreich,3,True
20220622,4304,at,steiermark,7,True
20220622,4305,at,tirol,5,True
20220622,4306,at,karnten,2,True
20220622,4307,at,salzburg,0,True
20220622,4308,at,vorarlberg,2,True
20220622,4309,at,burgenland,3,True
20220621,386012,si,podravska,0,True
20220621,386021,si,osrednjeslovenska,6,True
20220621,39,it,italy,218,False
20220621,3911,it,piemonte,7,True
20220621,3912,it,valle_daosta,1,True
20220621,3913,it,liguria,4,True
20220621,3914,it,lombardia,16,True
20220621,3921,it,trentino,0,True
20220621,3922,it,alto_adige,2,True
20220621,3923,it,veneto,24,True
20220621,3924,it,friuli_venezia_giulia,7,True
20220621,3925,it,emilia_romagna,26,True
20220621,3931,it,toscana,12,True
20220621,3932,it,umbria,1,True
20220621,3933,it,marche,4,True
20220621,3934,it,lazio,48,True
20220621,3941,it,abruzzo,2,True
20220621,3942,it,molise,2,True
20220621,3943,it,campania,16,True
20220621,3944,it,puglia,10,True
20220621,3945,it,basilicata,0,True
20220621,3946,it,calabria,7,True
20220621,3951,it,sicilia,22,True
20220621,3952,it,sardegna,7,True
20220621,4101,ch,zurich,3,True
20220621,4107,ch,nidwalden,1,True
20220621,4109,ch,zug,0,True
20220621,4110,ch,fribourg,1,True
20220621,4111,ch,solothurn,1,True
20220621,4112,ch,basel_stadt,0,True
20220621,4113,ch,basel_landschaft,1,True
20220621,4114,ch,schaffhausen,1,True
20220621,4117,ch,st_gallen,0,True
20220621,4120,ch,thurgau,3,True
20220621,4121,ch,ticino,1,True
20220621,4124,ch,neuchatel,0,True
20220621,4125,ch,geneve,2,True
20220621,43,at,austria,41,False
20220621,4301,at,wien,16,True
20220621,4302,at,niederosterreich,9,True
20220621,4303,at,oberosterreich,1,True
20220621,4304,at,steiermark,4,True
20220621,4305,at,tirol,4,True
20220621,4306,at,karnten,2,True
20220621,4307,at,salzburg,0,True
20220621,4308,at,vorarlberg,2,True
20220621,4309,at,burgenland,3,True
20220620,386012,si,podravska,0,True
20220620,386021,si,osrednjeslovenska,6,True
20220620,39,it,italy,222,False
20220620,3911,it,piemonte,8,True
20220620,3912,it,valle_daosta,0,True
20220620,3913,it,liguria,5,True
20220620,3914,it,lombardia,16,True
20220620,3921,it,trentino,1,True
20220620,3922,it,alto_adige,2,True
20220620,3923,it,veneto,28,True
20220620,3924,it,friuli_venezia_giulia,6,True
20220620,3925,it,emilia_romagna,30,True
20220620,3931,it,toscana,10,True
20220620,3932,it,umbria,1,True
20220620,3933,it,marche,4,True
20220620,3934,it,lazio,44,True
20220620,3941,it,abruzzo,2,True
20220620,3942,it,molise,2,True
20220620,3943,it,campania,15,True
20220620,3944,it,puglia,7,True
20220620,3945,it,basilicata,0,True
20220620,3946,it,calabria,7,True
20220620,3951,it,sicilia,26,True
20220620,3952,it,sardegna,8,True
20220620,4101,ch,zurich,5,True
20220620,4107,ch,nidwalden,1,True
20220620,4109,ch,zug,0,True
20220620,4110,ch,fribourg,0,True
20220620,4111,ch,solothurn,0,True
20220620,4112,ch,basel_stadt,0,True
20220620,4113,ch,basel_landschaft,1,True
20220620,4114,ch,schaffhausen,1,True
20220620,4117,ch,st_gallen,0,True
20220620,4120,ch,thurgau,2,True
20220620,4121,ch,ticino,0,True
20220620,4124,ch,neuchatel,0,True
20220620,4125,ch,geneve,0,True
20220620,43,at,austria,36,False
20220620,4301,at,wien,12,True
20220620,4302,at,niederosterreich,7,True
20220620,4303,at,oberosterreich,1,True
20220620,4304,at,steiermark,4,True
20220620,4305,at,tirol,3,True
20220620,4306,at,karnten,4,True
20220620,4307,at,salzburg,0,True
20220620,4308,at,vorarlberg,2,True
20220620,4309,at,burgenland,3,True
20220619,386012,si,podravska,0,True
20220619,386021,si,osrednjeslovenska,6,True
20220619,39,it,italy,212,False
20220619,3911,it,piemonte,6,True
20220619,3912,it,valle_daosta,0,True
20220619,3913,it,liguria,5,True
20220619,3914,it,lombardia,16,True
20220619,3921,it,trentino,1,True
20220619,3922,it,alto_adige,2,True
20220619,3923,it,veneto,27,True
20220619,3924,it,friuli_venezia_giulia,4,True
20220619,3925,it,emilia_romagna,30,True
20220619,3931,it,toscana,8,True
20220619,3932,it,umbria,1,True
20220619,3933,it,marche,5,True
20220619,3934,it,lazio,43,True
20220619,3941,it,abruzzo,3,True
20220619,3942,it,molise,2,True
20220619,3943,it,campania,15,True
20220619,3944,it,puglia,8,True
20220619,3945,it,basilicata,0,True
20220619,3946,it,calabria,7,True
20220619,3951,it,sicilia,22,True
20220619,3952,it,sardegna,7,True
20220619,4101,ch,zurich,5,True
20220619,4109,ch,zug,0,True
20220619,4110,ch,fribourg,1,True
20220619,4113,ch,basel_landschaft,1,True
20220619,4114,ch,schaffhausen,2,True
20220619,4117,ch,st_gallen,3,True
20220619,4120,ch,thurgau,2,True
20220619,4122,ch,vaud,2,True
20220619,4124,ch,neuchatel,0,True
20220619,4125,ch,geneve,0,True
20220619,43,at,austria,38,False
20220619,4301,at,wien,12,True
20220619,4302,at,niederosterreich,7,True
20220619,4303,at,oberosterreich,1,True
20220619,4304,at,steiermark,5,True
20220619,4305,at,tirol,2,True
20220619,4306,at,karnten,6,True
20220619,4307,at,salzburg,0,True
20220619,4308,at,vorarlberg,0,True
20220619,4309,at,burgenland,5,True
20220618,386012,si,podravska,0,True
20220618,386021,si,osrednjeslovenska,6,True
20220618,39,it,italy,206,False
20220618,3911,it,piemonte,6,True
20220618,3912,it,valle_daosta,0,True
20220618,3913,it,liguria,4,True
20220618,3914,it,lombardia,17,True
20220618,3921,it,trentino,1,True
20220618,3922,it,alto_adige,2,True
20220618,3923,it,veneto,27,True
20220618,3924,it,friuli_venezia_giulia,4,True
20220618,3925,it,emilia_romagna,27,True
20220618,3931,it,toscana,9,True
20220618,3932,it,umbria,0,True
20220618,3933,it,marche,5,True
20220618,3934,it,lazio,42,True
20220618,3941,it,abruzzo,2,True
20220618,3942,it,molise,1,True
20220618,3943,it,campania,15,True
20220618,3944,it,puglia,8,True
20220618,3945,it,basilicata,0,True
20220618,3946,it,calabria,7,True
20220618,3951,it,sicilia,22,True
20220618,3952,it,sardegna,7,True
20220618,4101,ch,zurich,5,True
20220618,4109,ch,zug,0,True
20220618,4110,ch,fribourg,1,True
20220618,4113,ch,basel_landschaft,1,True
20220618,4117,ch,st_gallen,3,True
20220618,4120,ch,thurgau,2,True
20220618,4124,ch,neuchatel,0,True
20220618,4125,ch,geneve,0,True
20220618,43,at,austria,35,False
20220618,4301,at,wien,11,True
20220618,4302,at,niederosterreich,5,True
20220618,4303,at,oberosterreich,1,True
20220618,4304,at,steiermark,5,True
20220618,4305,at,tirol,2,True
20220618,4306,at,karnten,6,True
20220618,4307,at,salzburg,0,True
20220618,4308,at,vorarlberg,0,True
20220618,4309,at,burgenland,5,True
20220617,386012,si,podravska,0,True
20220617,386021,si,osrednjeslovenska,7,True
20220617,39,it,italy,204,False
20220617,3911,it,piemonte,8,True
20220617,3912,it,valle_daosta,0,True
20220617,3913,it,liguria,4,True
20220617,3914,it,lombardia,17,True
20220617,3921,it,trentino,1,True
20220617,3922,it,alto_adige,2,True
20220617,3923,it,veneto,29,True
20220617,3924,it,friuli_venezia_giulia,3,True
20220617,3925,it,emilia_romagna,28,True
20220617,3931,it,toscana,6,True
20220617,3932,it,umbria,1,True
20220617,3933,it,marche,5,True
20220617,3934,it,lazio,39,True
20220617,3941,it,abruzzo,2,True
20220617,3942,it,molise,2,True
20220617,3943,it,campania,12,True
20220617,3944,it,puglia,10,True
20220617,3945,it,basilicata,1,True
20220617,3946,it,calabria,6,True
20220617,3951,it,sicilia,21,True
20220617,3952,it,sardegna,7,True
20220617,4101,ch,zurich,5,True
20220617,4107,ch,nidwalden,0,True
20220617,4109,ch,zug,0,True
20220617,4110,ch,fribourg,1,True
20220617,4111,ch,solothurn,1,True
20220617,4112,ch,basel_stadt,1,True
20220617,4113,ch,basel_landschaft,1,True
20220617,4117,ch,st_gallen,3,True
20220617,4120,ch,thurgau,1,True
20220617,4121,ch,ticino,0,True
20220617,4124,ch,neuchatel,0,True
20220617,4125,ch,geneve,0,True
20220617,43,at,austria,36,False
20220617,4301,at,wien,13,True
20220617,4302,at,niederosterreich,4,True
20220617,4303,at,oberosterreich,1,True
20220617,4304,at,steiermark,5,True
20220617,4305,at,tirol,2,True
20220617,4306,at,karnten,6,True
20220617,4307,at,salzburg,0,True
20220617,4308,at,vorarlberg,0,True
20220617,4309,at,burgenland,5,True
20220616,386012,si,podravska,0,True
20220616,386021,si,osrednjeslovenska,7,True
20220616,39,it,italy,205,False
20220616,3911,it,piemonte,9,True
20220616,3912,it,valle_daosta,1,True
20220616,3913,it,liguria,5,True
20220616,3914,it,lombardia,18,True
20220616,3921,it,trentino,1,True
20220616,3922,it,alto_adige,1,True
20220616,3923,it,veneto,27,True
20220616,3924,it,friuli_venezia_giulia,3,True
20220616,3925,it,emilia_romagna,28,True
20220616,3931,it,toscana,7,True
20220616,3932,it,umbria,1,True
20220616,3933,it,marche,5,True
20220616,3934,it,lazio,36,True
20220616,3941,it,abruzzo,1,True
20220616,3942,it,molise,2,True
20220616,3943,it,campania,13,True
20220616,3944,it,puglia,9,True
20220616,3945,it,basilicata,1,True
20220616,3946,it,calabria,5,True
20220616,3951,it,sicilia,25,True
20220616,3952,it,sardegna,7,True
20220616,4101,ch,zurich,4,True
20220616,4107,ch,nidwalden,0,True
20220616,4109,ch,zug,0,True
20220616,4110,ch,fribourg,1,True
20220616,4112,ch,basel_stadt,2,True
20220616,4113,ch,basel_landschaft,0,True
20220616,4114,ch,schaffhausen,1,True
20220616,4117,ch,st_gallen,1,True
20220616,4120,ch,thurgau,1,True
20220616,4124,ch,neuchatel,0,True
20220616,4125,ch,geneve,0,True
20220616,43,at,austria,31,False
20220616,4301,at,wien,9,True
20220616,4302,at,niederosterreich,4,True
20220616,4303,at,oberosterreich,2,True
20220616,4304,at,steiermark,6,True
20220616,4305,at,tirol,1,True
20220616,4306,at,karnten,5,True
20220616,4307,at,salzburg,0,True
20220616,4308,at,vorarlberg,1,True
20220616,4309,at,burgenland,3,True
20220615,386012,si,podravska,0,True
20220615,386021,si,osrednjeslovenska,7,True
20220615,39,it,italy,203,False
20220615,3911,it,piemonte,9,True
20220615,3912,it,valle_daosta,1,True
20220615,3913,it,liguria,5,True
20220615,3914,it,lombardia,19,True
20220615,3921,it,trentino,1,True
20220615,3922,it,alto_adige,1,True
20220615,3923,it,veneto,25,True
20220615,3924,it,friuli_venezia_giulia,3,True
20220615,3925,it,emilia_romagna,25,True
20220615,3931,it,toscana,14,True
20220615,3932,it,umbria,0,True
20220615,3933,it,marche,4,True
20220615,3934,it,lazio,32,True
20220615,3941,it,abruzzo,1,True
20220615,3942,it,molise,2,True
20220615,3943,it,campania,15,True
20220615,3944,it,puglia,10,True
20220615,3945,it,basilicata,1,True
20220615,3946,it,calabria,2,True
20220615,3951,it,sicilia,26,True
20220615,3952,it,sardegna,7,True
20220615,4101,ch,zurich,7,True
20220615,4107,ch,nidwalden,0,True
20220615,4109,ch,zug,0,True
20220615,4110,ch,fribourg,0,True
20220615,4111,ch,solothurn,0,True
20220615,4112,ch,basel_stadt,2,True
20220615,4113,ch,basel_landschaft,1,True
20220615,4114,ch,schaffhausen,0,True
20220615,4117,ch,st_gallen,1,True
20220615,4120,ch,thurgau,1,True
20220615,4121,ch,ticino,0,True
20220615,4124,ch,neuchatel,0,True
20220615,4125,ch,geneve,0,True
20220615,43,at,austria,34,False
20220615,4301,at,wien,12,True
20220615,4302,at,niederosterreich,4,True
20220615,4303,at,oberosterreich,2,True
20220615,4304,at,steiermark,6,True
20220615,4305,at,tirol,1,True
20220615,4306,at,karnten,5,True
20220615,4307,at,salzburg,0,True
20220615,4308,at,vorarlberg,1,True
20220615,4309,at,burgenland,3,True
20220614,386012,si,podravska,0,True
20220614,386021,si,osrednjeslovenska,7,True
20220614,39,it,italy,198,False
20220614,3911,it,piemonte,10,True
20220614,3912,it,valle_daosta,1,True
20220614,3913,it,liguria,4,True
20220614,3914,it,lombardia,20,True
20220614,3921,it,trentino,2,True
20220614,3922,it,alto_adige,1,True
20220614,3923,it,veneto,23,True
20220614,3924,it,friuli_venezia_giulia,3,True
20220614,3925,it,emilia_romagna,25,True
20220614,3931,it,toscana,13,True
20220614,3932,it,umbria,0,True
20220614,3933,it,marche,6,True
20220614,3934,it,lazio,29,True
20220614,3941,it,abruzzo,1,True
20220614,3942,it,molise,2,True
20220614,3943,it,campania,14,True
20220614,3944,it,puglia,10,True
20220614,3945,it,basilicata,1,True
20220614,3946,it,calabria,2,True
20220614,3951,it,sicilia,25,True
20220614,3952,it,sardegna,6,True
20220614,4101,ch,zurich,7,True
20220614,4107,ch,nidwalden,0,True
20220614,4109,ch,zug,0,True
20220614,4110,ch,fribourg,0,True
20220614,4111,ch,solothurn,0,True
20220614,4112,ch,basel_stadt,4,True
20220614,4113,ch,basel_landschaft,0,True
20220614,4114,ch,schaffhausen,0,True
20220614,4117,ch,st_gallen,1,True
20220614,4120,ch,thurgau,1,True
20220614,4121,ch,ticino,0,True
20220614,4124,ch,neuchatel,0,True
20220614,4125,ch,geneve,0,True
20220614,43,at,austria,43,False
20220614,4301,at,wien,16,True
20220614,4302,at,niederosterreich,6,True
20220614,4303,at,oberosterreich,3,True
20220614,4304,at,steiermark,5,True
20220614,4305,at,tirol,2,True
20220614,4306,at,karnten,6,True
20220614,4307,at,salzburg,0,True
20220614,4308,at,vorarlberg,2,True
20220614,4309,at,burgenland,3,True
20220613,386012,si,podravska,0,True
20220613,386021,si,osrednjeslovenska,6,True
20220613,39,it,italy,207,False
20220613,3911,it,piemonte,8,True
20220613,3912,it,valle_daosta,1,True
20220613,3913,it,liguria,4,True
20220613,3914,it,lombardia,21,True
20220613,3921,it,trentino,1,True
20220613,3922,it,alto_adige,1,True
20220613,3923,it,veneto,25,True
20220613,3924,it,friuli_venezia_giulia,3,True
20220613,3925,it,emilia_romagna,29,True
20220613,3931,it,toscana,13,True
20220613,3932,it,umbria,1,True
20220613,3933,it,marche,4,True
20220613,3934,it,lazio,29,True
20220613,3941,it,abruzzo,1,True
20220613,3942,it,molise,1,True
20220613,3943,it,campania,17,True
20220613,3944,it,puglia,11,True
20220613,3945,it,basilicata,1,True
20220613,3946,it,calabria,3,True
20220613,3951,it,sicilia,26,True
20220613,3952,it,sardegna,7,True
20220613,4101,ch,zurich,4,True
20220613,4107,ch,nidwalden,0,True
20220613,4109,ch,zug,0,True
20220613,4110,ch,fribourg,0,True
20220613,4111,ch,solothurn,0,True
20220613,4112,ch,basel_stadt,4,True
20220613,4113,ch,basel_landschaft,1,True
20220613,4114,ch,schaffhausen,0,True
20220613,4117,ch,st_gallen,0,True
20220613,4120,ch,thurgau,1,True
20220613,4121,ch,ticino,0,True
20220613,4124,ch,neuchatel,0,True
20220613,4125,ch,geneve,1,True
20220613,43,at,austria,36,False
20220613,4301,at,wien,10,True
20220613,4302,at,niederosterreich,7,True
20220613,4303,at,oberosterreich,3,True
20220613,4304,at,steiermark,4,True
20220613,4305,at,tirol,2,True
20220613,4306,at,karnten,5,True
20220613,4307,at,salzburg,0,True
20220613,4308,at,vorarlberg,2,True
20220613,4309,at,burgenland,3,True
20220612,386012,si,podravska,0,True
20220612,386021,si,osrednjeslovenska,6,True
20220612,39,it,italy,197,False
20220612,3911,it,piemonte,9,True
20220612,3912,it,valle_daosta,1,True
20220612,3913,it,liguria,3,True
20220612,3914,it,lombardia,20,True
20220612,3921,it,trentino,1,True
20220612,3922,it,alto_adige,1,True
20220612,3923,it,veneto,25,True
20220612,3924,it,friuli_venezia_giulia,3,True
20220612,3925,it,emilia_romagna,28,True
20220612,3931,it,toscana,13,True
20220612,3932,it,umbria,1,True
20220612,3933,it,marche,3,True
20220612,3934,it,lazio,29,True
20220612,3941,it,abruzzo,1,True
20220612,3942,it,molise,1,True
20220612,3943,it,campania,13,True
20220612,3944,it,puglia,10,True
20220612,3945,it,basilicata,1,True
20220612,3946,it,calabria,3,True
20220612,3951,it,sicilia,24,True
20220612,3952,it,sardegna,7,True
20220612,4101,ch,zurich,7,True
20220612,4109,ch,zug,0,True
20220612,4110,ch,fribourg,0,True
20220612,4112,ch,basel_stadt,3,True
20220612,4113,ch,basel_landschaft,1,True
20220612,4114,ch,schaffhausen,0,True
20220612,4117,ch,st_gallen,0,True
20220612,4120,ch,thurgau,2,True
20220612,4122,ch,vaud,3,True
20220612,4124,ch,neuchatel,0,True
20220612,4125,ch,geneve,2,True
20220612,43,at,austria,30,False
20220612,4301,at,wien,8,True
20220612,4302,at,niederosterreich,4,True
20220612,4303,at,oberosterreich,3,True
20220612,4304,at,steiermark,6,True
20220612,4305,at,tirol,3,True
20220612,4306,at,karnten,3,True
20220612,4307,at,salzburg,1,True
20220612,4308,at,vorarlberg,0,True
20220612,4309,at,burgenland,2,True
