dateId,areaCode,country,areaName,deathCases,deathDailyCases,isLeaf
20220630,4107,ch,nidwalden,36,0,True
20220630,4111,ch,solothurn,367,0,True
20220630,4121,ch,ticino,1197,0,True
20220629,386,si,slovenia,7822,0,False
20220629,386011,si,pomurska,665,0,True
20220629,386012,si,podravska,1575,0,True
20220629,386013,si,koroska,297,0,True
20220629,386014,si,savinjska,952,0,True
20220629,386015,si,zasavska,237,0,True
20220629,386016,si,posavska,347,0,True
20220629,386017,si,jugovzhodna_slovenija,538,0,True
20220629,386018,si,primorsko_notranjska,217,0,True
20220629,386021,si,osrednjeslovenska,1590,0,True
20220629,386022,si,gorenjska,642,0,True
20220629,386023,si,goriska,429,0,True
20220629,386024,si,obalno_kraska,324,0,True
20220629,39,it,italy,168294,60,False
20220629,3911,it,piemonte,13469,0,True
20220629,3912,it,valle_daosta,537,0,True
20220629,3913,it,liguria,5355,3,True
20220629,3914,it,lombardia,40816,9,True
20220629,3921,it,trentino,1569,0,True
20220629,3922,it,alto_adige,1485,0,True
20220629,3923,it,veneto,14797,3,True
20220629,3924,it,friuli_venezia_giulia,5153,0,True
20220629,3925,it,emilia_romagna,17096,7,True
20220629,3931,it,toscana,10177,12,True
20220629,3932,it,umbria,1884,0,True
20220629,3933,it,marche,3937,2,True
20220629,3934,it,lazio,11461,5,True
20220629,3941,it,abruzzo,3377,0,True
20220629,3942,it,molise,635,1,True
20220629,3943,it,campania,10624,4,True
20220629,3944,it,puglia,8615,6,True
20220629,3945,it,basilicata,932,0,True
20220629,3946,it,calabria,2671,1,True
20220629,3951,it,sicilia,11188,5,True
20220629,3952,it,sardegna,2516,2,True
20220629,4101,ch,zurich,1807,1,True
20220629,4107,ch,nidwalden,36,0,True
20220629,4109,ch,zug,170,0,True
20220629,4111,ch,solothurn,367,0,True
20220629,4112,ch,basel_stadt,290,0,True
20220629,4114,ch,schaffhausen,133,0,True
20220629,423,li,liechtenstein,85,0,True
20220628,386,si,slovenia,7822,0,False
20220628,386011,si,pomurska,665,0,True
20220628,386012,si,podravska,1575,0,True
20220628,386013,si,koroska,297,0,True
20220628,386014,si,savinjska,952,0,True
20220628,386015,si,zasavska,237,0,True
20220628,386016,si,posavska,347,0,True
20220628,386017,si,jugovzhodna_slovenija,538,0,True
20220628,386018,si,primorsko_notranjska,217,0,True
20220628,386021,si,osrednjeslovenska,1590,0,True
20220628,386022,si,gorenjska,642,0,True
20220628,386023,si,goriska,429,0,True
20220628,386024,si,obalno_kraska,324,0,True
20220628,39,it,italy,168234,69,False
20220628,3911,it,piemonte,13469,1,True
20220628,3912,it,valle_daosta,537,0,True
20220628,3913,it,liguria,5352,3,True
20220628,3914,it,lombardia,40807,9,True
20220628,3921,it,trentino,1569,0,True
20220628,3922,it,alto_adige,1485,0,True
20220628,3923,it,veneto,14794,5,True
20220628,3924,it,friuli_venezia_giulia,5153,0,True
20220628,3925,it,emilia_romagna,17089,8,True
20220628,3931,it,toscana,10165,4,True
20220628,3932,it,umbria,1884,0,True
20220628,3933,it,marche,3935,0,True
20220628,3934,it,lazio,11456,5,True
20220628,3941,it,abruzzo,3377,3,True
20220628,3942,it,molise,634,0,True
20220628,3943,it,campania,10620,5,True
20220628,3944,it,puglia,8609,5,True
20220628,3945,it,basilicata,932,0,True
20220628,3946,it,calabria,2670,5,True
20220628,3951,it,sicilia,11183,13,True
20220628,3952,it,sardegna,2514,3,True
20220628,4101,ch,zurich,1806,3,True
20220628,4107,ch,nidwalden,36,0,True
20220628,4109,ch,zug,170,0,True
20220628,4111,ch,solothurn,367,0,True
20220628,4112,ch,basel_stadt,290,0,True
20220628,4114,ch,schaffhausen,133,0,True
20220628,4121,ch,ticino,1197,0,True
20220628,423,li,liechtenstein,85,0,True
20220628,43,at,austria,20048,1,False
20220628,4301,at,wien,4017,1,True
20220628,4302,at,niederosterreich,3931,0,True
20220628,4303,at,oberosterreich,3315,0,True
20220628,4304,at,steiermark,3406,0,True
20220628,4305,at,tirol,1348,0,True
20220628,4306,at,karnten,1631,0,True
20220628,4307,at,salzburg,1158,0,True
20220628,4308,at,vorarlberg,639,0,True
20220628,4309,at,burgenland,603,0,True
20220627,386,si,slovenia,7822,0,False
20220627,386011,si,pomurska,665,0,True
20220627,386012,si,podravska,1575,0,True
20220627,386013,si,koroska,297,0,True
20220627,386014,si,savinjska,952,0,True
20220627,386015,si,zasavska,237,0,True
20220627,386016,si,posavska,347,0,True
20220627,386017,si,jugovzhodna_slovenija,538,0,True
20220627,386018,si,primorsko_notranjska,217,0,True
20220627,386021,si,osrednjeslovenska,1590,0,True
20220627,386022,si,gorenjska,642,0,True
20220627,386023,si,goriska,429,0,True
20220627,386024,si,obalno_kraska,324,0,True
20220627,39,it,italy,168165,63,False
20220627,3911,it,piemonte,13468,0,True
20220627,3912,it,valle_daosta,537,1,True
20220627,3913,it,liguria,5349,0,True
20220627,3914,it,lombardia,40798,11,True
20220627,3921,it,trentino,1569,0,True
20220627,3922,it,alto_adige,1485,0,True
20220627,3923,it,veneto,14789,4,True
20220627,3924,it,friuli_venezia_giulia,5153,1,True
20220627,3925,it,emilia_romagna,17081,12,True
20220627,3931,it,toscana,10161,10,True
20220627,3932,it,umbria,1884,0,True
20220627,3933,it,marche,3935,3,True
20220627,3934,it,lazio,11451,5,True
20220627,3941,it,abruzzo,3374,1,True
20220627,3942,it,molise,634,1,True
20220627,3943,it,campania,10615,4,True
20220627,3944,it,puglia,8604,3,True
20220627,3945,it,basilicata,932,0,True
20220627,3946,it,calabria,2665,4,True
20220627,3951,it,sicilia,11170,1,True
20220627,3952,it,sardegna,2511,2,True
20220627,4101,ch,zurich,1803,0,True
20220627,4107,ch,nidwalden,36,0,True
20220627,4109,ch,zug,170,0,True
20220627,4111,ch,solothurn,367,0,True
20220627,4112,ch,basel_stadt,290,0,True
20220627,4113,ch,basel_landschaft,299,0,True
20220627,4114,ch,schaffhausen,133,0,True
20220627,4117,ch,st_gallen,860,0,True
20220627,4120,ch,thurgau,692,0,True
20220627,4121,ch,ticino,1197,2,True
20220627,4124,ch,neuchatel,469,0,True
20220627,423,li,liechtenstein,85,0,True
20220627,43,at,austria,20047,8,False
20220627,4301,at,wien,4016,4,True
20220627,4302,at,niederosterreich,3931,1,True
20220627,4303,at,oberosterreich,3315,0,True
20220627,4304,at,steiermark,3406,0,True
20220627,4305,at,tirol,1348,2,True
20220627,4306,at,karnten,1631,0,True
20220627,4307,at,salzburg,1158,1,True
20220627,4308,at,vorarlberg,639,0,True
20220627,4309,at,burgenland,603,0,True
20220626,386,si,slovenia,7822,0,False
20220626,386011,si,pomurska,665,0,True
20220626,386012,si,podravska,1575,0,True
20220626,386013,si,koroska,297,0,True
20220626,386014,si,savinjska,952,0,True
20220626,386015,si,zasavska,237,0,True
20220626,386016,si,posavska,347,0,True
20220626,386017,si,jugovzhodna_slovenija,538,0,True
20220626,386018,si,primorsko_notranjska,217,0,True
20220626,386021,si,osrednjeslovenska,1590,0,True
20220626,386022,si,gorenjska,642,0,True
20220626,386023,si,goriska,429,0,True
20220626,386024,si,obalno_kraska,324,0,True
20220626,39,it,italy,168102,44,False
20220626,3911,it,piemonte,13468,0,True
20220626,3912,it,valle_daosta,536,0,True
20220626,3913,it,liguria,5349,0,True
20220626,3914,it,lombardia,40787,14,True
20220626,3921,it,trentino,1569,2,True
20220626,3922,it,alto_adige,1485,0,True
20220626,3923,it,veneto,14785,2,True
20220626,3924,it,friuli_venezia_giulia,5152,2,True
20220626,3925,it,emilia_romagna,17069,3,True
20220626,3931,it,toscana,10151,0,True
20220626,3932,it,umbria,1884,0,True
20220626,3933,it,marche,3932,0,True
20220626,3934,it,lazio,11446,2,True
20220626,3941,it,abruzzo,3373,0,True
20220626,3942,it,molise,633,0,True
20220626,3943,it,campania,10611,2,True
20220626,3944,it,puglia,8601,1,True
20220626,3945,it,basilicata,932,0,True
20220626,3946,it,calabria,2661,1,True
20220626,3951,it,sicilia,11169,10,True
20220626,3952,it,sardegna,2509,5,True
20220626,4101,ch,zurich,1803,0,True
20220626,4109,ch,zug,170,0,True
20220626,4110,ch,fribourg,577,0,True
20220626,4113,ch,basel_landschaft,299,0,True
20220626,4114,ch,schaffhausen,133,0,True
20220626,4120,ch,thurgau,692,0,True
20220626,4124,ch,neuchatel,469,0,True
20220626,423,li,liechtenstein,85,0,True
20220626,43,at,austria,20039,5,False
20220626,4301,at,wien,4012,3,True
20220626,4302,at,niederosterreich,3930,0,True
20220626,4303,at,oberosterreich,3315,0,True
20220626,4304,at,steiermark,3406,0,True
20220626,4305,at,tirol,1346,1,True
20220626,4306,at,karnten,1631,0,True
20220626,4307,at,salzburg,1157,0,True
20220626,4308,at,vorarlberg,639,1,True
20220626,4309,at,burgenland,603,0,True
20220625,386,si,slovenia,7822,0,False
20220625,386011,si,pomurska,665,0,True
20220625,386012,si,podravska,1575,0,True
20220625,386013,si,koroska,297,0,True
20220625,386014,si,savinjska,952,0,True
20220625,386015,si,zasavska,237,0,True
20220625,386016,si,posavska,347,0,True
20220625,386017,si,jugovzhodna_slovenija,538,0,True
20220625,386018,si,primorsko_notranjska,217,0,True
20220625,386021,si,osrednjeslovenska,1590,0,True
20220625,386022,si,gorenjska,642,0,True
20220625,386023,si,goriska,429,0,True
20220625,386024,si,obalno_kraska,324,0,True
20220625,39,it,italy,168058,40,False
20220625,3911,it,piemonte,13468,2,True
20220625,3912,it,valle_daosta,536,0,True
20220625,3913,it,liguria,5349,0,True
20220625,3914,it,lombardia,40773,12,True
20220625,3921,it,trentino,1567,0,True
20220625,3922,it,alto_adige,1485,0,True
20220625,3923,it,veneto,14783,3,True
20220625,3924,it,friuli_venezia_giulia,5150,1,True
20220625,3925,it,emilia_romagna,17066,0,True
20220625,3931,it,toscana,10151,1,True
20220625,3932,it,umbria,1884,0,True
20220625,3933,it,marche,3932,0,True
20220625,3934,it,lazio,11444,5,True
20220625,3941,it,abruzzo,3373,1,True
20220625,3942,it,molise,633,1,True
20220625,3943,it,campania,10609,3,True
20220625,3944,it,puglia,8600,1,True
20220625,3945,it,basilicata,932,0,True
20220625,3946,it,calabria,2660,3,True
20220625,3951,it,sicilia,11159,5,True
20220625,3952,it,sardegna,2504,2,True
20220625,4101,ch,zurich,1803,0,True
20220625,4107,ch,nidwalden,36,0,True
20220625,4109,ch,zug,170,0,True
20220625,4110,ch,fribourg,577,0,True
20220625,4113,ch,basel_landschaft,299,0,True
20220625,4114,ch,schaffhausen,133,0,True
20220625,4120,ch,thurgau,692,0,True
20220625,4124,ch,neuchatel,469,0,True
20220625,423,li,liechtenstein,85,0,True
20220625,43,at,austria,20034,4,False
20220625,4301,at,wien,4009,2,True
20220625,4302,at,niederosterreich,3930,1,True
20220625,4303,at,oberosterreich,3315,1,True
20220625,4304,at,steiermark,3406,0,True
20220625,4305,at,tirol,1345,0,True
20220625,4306,at,karnten,1631,0,True
20220625,4307,at,salzburg,1157,0,True
20220625,4308,at,vorarlberg,638,0,True
20220625,4309,at,burgenland,603,0,True
20220624,386,si,slovenia,7822,0,False
20220624,386011,si,pomurska,665,0,True
20220624,386012,si,podravska,1575,0,True
20220624,386013,si,koroska,297,0,True
20220624,386014,si,savinjska,952,0,True
20220624,386015,si,zasavska,237,0,True
20220624,386016,si,posavska,347,0,True
20220624,386017,si,jugovzhodna_slovenija,538,0,True
20220624,386018,si,primorsko_notranjska,217,0,True
20220624,386021,si,osrednjeslovenska,1590,0,True
20220624,386022,si,gorenjska,642,0,True
20220624,386023,si,goriska,429,0,True
20220624,386024,si,obalno_kraska,324,0,True
20220624,39,it,italy,168018,51,False
20220624,3911,it,piemonte,13466,2,True
20220624,3912,it,valle_daosta,536,0,True
20220624,3913,it,liguria,5349,0,True
20220624,3914,it,lombardia,40761,8,True
20220624,3921,it,trentino,1567,0,True
20220624,3922,it,alto_adige,1485,0,True
20220624,3923,it,veneto,14780,5,True
20220624,3924,it,friuli_venezia_giulia,5149,0,True
20220624,3925,it,emilia_romagna,17066,9,True
20220624,3931,it,toscana,10150,1,True
20220624,3932,it,umbria,1884,0,True
20220624,3933,it,marche,3932,0,True
20220624,3934,it,lazio,11439,3,True
20220624,3941,it,abruzzo,3372,1,True
20220624,3942,it,molise,632,0,True
20220624,3943,it,campania,10606,8,True
20220624,3944,it,puglia,8599,3,True
20220624,3945,it,basilicata,932,1,True
20220624,3946,it,calabria,2657,1,True
20220624,3951,it,sicilia,11154,8,True
20220624,3952,it,sardegna,2502,1,True
20220624,4101,ch,zurich,1803,0,True
20220624,4107,ch,nidwalden,36,0,True
20220624,4109,ch,zug,170,0,True
20220624,4110,ch,fribourg,577,0,True
20220624,4111,ch,solothurn,367,0,True
20220624,4112,ch,basel_stadt,290,1,True
20220624,4113,ch,basel_landschaft,299,0,True
20220624,4114,ch,schaffhausen,133,0,True
20220624,4120,ch,thurgau,692,0,True
20220624,4121,ch,ticino,1195,0,True
20220624,4124,ch,neuchatel,469,0,True
20220624,423,li,liechtenstein,85,0,True
20220624,43,at,austria,20030,6,False
20220624,4301,at,wien,4007,1,True
20220624,4302,at,niederosterreich,3929,1,True
20220624,4303,at,oberosterreich,3314,1,True
20220624,4304,at,steiermark,3406,0,True
20220624,4305,at,tirol,1345,1,True
20220624,4306,at,karnten,1631,1,True
20220624,4307,at,salzburg,1157,0,True
20220624,4308,at,vorarlberg,638,0,True
20220624,4309,at,burgenland,603,1,True
20220623,386,si,slovenia,7822,0,False
20220623,386011,si,pomurska,665,0,True
20220623,386012,si,podravska,1575,0,True
20220623,386013,si,koroska,297,0,True
20220623,386014,si,savinjska,952,0,True
20220623,386015,si,zasavska,237,0,True
20220623,386016,si,posavska,347,0,True
20220623,386017,si,jugovzhodna_slovenija,538,0,True
20220623,386018,si,primorsko_notranjska,217,0,True
20220623,386021,si,osrednjeslovenska,1590,0,True
20220623,386022,si,gorenjska,642,0,True
20220623,386023,si,goriska,429,0,True
20220623,386024,si,obalno_kraska,324,0,True
20220623,39,it,italy,167967,75,False
20220623,3911,it,piemonte,13464,1,True
20220623,3912,it,valle_daosta,536,0,True
20220623,3913,it,liguria,5349,3,True
20220623,3914,it,lombardia,40753,15,True
20220623,3921,it,trentino,1567,0,True
20220623,3922,it,alto_adige,1485,0,True
20220623,3923,it,veneto,14775,8,True
20220623,3924,it,friuli_venezia_giulia,5149,1,True
20220623,3925,it,emilia_romagna,17057,5,True
20220623,3931,it,toscana,10149,1,True
20220623,3932,it,umbria,1884,1,True
20220623,3933,it,marche,3932,1,True
20220623,3934,it,lazio,11436,9,True
20220623,3941,it,abruzzo,3371,1,True
20220623,3942,it,molise,632,0,True
20220623,3943,it,campania,10598,3,True
20220623,3944,it,puglia,8596,11,True
20220623,3945,it,basilicata,931,1,True
20220623,3946,it,calabria,2656,2,True
20220623,3951,it,sicilia,11146,11,True
20220623,3952,it,sardegna,2501,1,True
20220623,4101,ch,zurich,1803,0,True
20220623,4107,ch,nidwalden,36,0,True
20220623,4109,ch,zug,170,0,True
20220623,4110,ch,fribourg,577,0,True
20220623,4111,ch,solothurn,367,0,True
20220623,4112,ch,basel_stadt,289,0,True
20220623,4113,ch,basel_landschaft,299,0,True
20220623,4114,ch,schaffhausen,133,0,True
20220623,4120,ch,thurgau,692,1,True
20220623,4121,ch,ticino,1195,1,True
20220623,4124,ch,neuchatel,469,0,True
20220623,423,li,liechtenstein,85,0,True
20220623,43,at,austria,20024,2,False
20220623,4301,at,wien,4006,1,True
20220623,4302,at,niederosterreich,3928,1,True
20220623,4303,at,oberosterreich,3313,0,True
20220623,4304,at,steiermark,3406,0,True
20220623,4305,at,tirol,1344,0,True
20220623,4306,at,karnten,1630,0,True
20220623,4307,at,salzburg,1157,0,True
20220623,4308,at,vorarlberg,638,0,True
20220623,4309,at,burgenland,602,0,True
20220622,386,si,slovenia,7822,0,False
20220622,386011,si,pomurska,665,0,True
20220622,386012,si,podravska,1575,0,True
20220622,386013,si,koroska,297,0,True
20220622,386014,si,savinjska,952,0,True
20220622,386015,si,zasavska,237,0,True
20220622,386016,si,posavska,347,0,True
20220622,386017,si,jugovzhodna_slovenija,538,0,True
20220622,386018,si,primorsko_notranjska,217,0,True
20220622,386021,si,osrednjeslovenska,1590,0,True
20220622,386022,si,gorenjska,642,0,True
20220622,386023,si,goriska,429,0,True
20220622,386024,si,obalno_kraska,324,0,True
20220622,39,it,italy,167892,50,False
20220622,3911,it,piemonte,13463,2,True
20220622,3912,it,valle_daosta,536,0,True
20220622,3913,it,liguria,5346,1,True
20220622,3914,it,lombardia,40738,2,True
20220622,3921,it,trentino,1567,0,True
20220622,3922,it,alto_adige,1485,1,True
20220622,3923,it,veneto,14767,4,True
20220622,3924,it,friuli_venezia_giulia,5148,1,True
20220622,3925,it,emilia_romagna,17052,7,True
20220622,3931,it,toscana,10148,4,True
20220622,3932,it,umbria,1883,1,True
20220622,3933,it,marche,3931,3,True
20220622,3934,it,lazio,11427,6,True
20220622,3941,it,abruzzo,3370,1,True
20220622,3942,it,molise,632,0,True
20220622,3943,it,campania,10595,6,True
20220622,3944,it,puglia,8585,1,True
20220622,3945,it,basilicata,930,1,True
20220622,3946,it,calabria,2654,2,True
20220622,3951,it,sicilia,11135,7,True
20220622,3952,it,sardegna,2500,0,True
20220622,4101,ch,zurich,1803,0,True
20220622,4106,ch,obwalden,61,0,True
20220622,4107,ch,nidwalden,36,0,True
20220622,4109,ch,zug,170,0,True
20220622,4110,ch,fribourg,577,0,True
20220622,4111,ch,solothurn,367,0,True
20220622,4112,ch,basel_stadt,289,0,True
20220622,4113,ch,basel_landschaft,299,0,True
20220622,4114,ch,schaffhausen,133,0,True
20220622,4120,ch,thurgau,691,0,True
20220622,4121,ch,ticino,1194,0,True
20220622,4124,ch,neuchatel,469,0,True
20220622,423,li,liechtenstein,85,0,True
20220622,43,at,austria,20022,5,False
20220622,4301,at,wien,4005,3,True
20220622,4302,at,niederosterreich,3927,1,True
20220622,4303,at,oberosterreich,3313,0,True
20220622,4304,at,steiermark,3406,0,True
20220622,4305,at,tirol,1344,1,True
20220622,4306,at,karnten,1630,0,True
20220622,4307,at,salzburg,1157,0,True
20220622,4308,at,vorarlberg,638,0,True
20220622,4309,at,burgenland,602,0,True
20220621,386,si,slovenia,7822,1,False
20220621,386011,si,pomurska,665,0,True
20220621,386012,si,podravska,1575,0,True
20220621,386013,si,koroska,297,0,True
20220621,386014,si,savinjska,952,1,True
20220621,386015,si,zasavska,237,0,True
20220621,386016,si,posavska,347,0,True
20220621,386017,si,jugovzhodna_slovenija,538,0,True
20220621,386018,si,primorsko_notranjska,217,0,True
20220621,386021,si,osrednjeslovenska,1590,0,True
20220621,386022,si,gorenjska,642,0,True
20220621,386023,si,goriska,429,0,True
20220621,386024,si,obalno_kraska,324,0,True
20220621,39,it,italy,167842,62,False
20220621,3911,it,piemonte,13461,1,True
20220621,3912,it,valle_daosta,536,0,True
20220621,3913,it,liguria,5345,0,True
20220621,3914,it,lombardia,40736,9,True
20220621,3921,it,trentino,1567,2,True
20220621,3922,it,alto_adige,1484,1,True
20220621,3923,it,veneto,14763,9,True
20220621,3924,it,friuli_venezia_giulia,5147,3,True
20220621,3925,it,emilia_romagna,17045,3,True
20220621,3931,it,toscana,10144,3,True
20220621,3932,it,umbria,1882,0,True
20220621,3933,it,marche,3928,2,True
20220621,3934,it,lazio,11421,3,True
20220621,3941,it,abruzzo,3369,3,True
20220621,3942,it,molise,632,0,True
20220621,3943,it,campania,10589,7,True
20220621,3944,it,puglia,8584,3,True
20220621,3945,it,basilicata,929,0,True
20220621,3946,it,calabria,2652,4,True
20220621,3951,it,sicilia,11128,7,True
20220621,3952,it,sardegna,2500,2,True
20220621,4101,ch,zurich,1803,0,True
20220621,4106,ch,obwalden,61,0,True
20220621,4107,ch,nidwalden,36,0,True
20220621,4109,ch,zug,170,0,True
20220621,4110,ch,fribourg,577,0,True
20220621,4111,ch,solothurn,367,0,True
20220621,4112,ch,basel_stadt,289,0,True
20220621,4113,ch,basel_landschaft,299,0,True
20220621,4114,ch,schaffhausen,133,0,True
20220621,4120,ch,thurgau,691,0,True
20220621,4121,ch,ticino,1194,0,True
20220621,4124,ch,neuchatel,469,0,True
20220621,423,li,liechtenstein,85,0,True
20220621,43,at,austria,20017,3,False
20220621,4301,at,wien,4002,0,True
20220621,4302,at,niederosterreich,3926,0,True
20220621,4303,at,oberosterreich,3313,2,True
20220621,4304,at,steiermark,3406,0,True
20220621,4305,at,tirol,1343,1,True
20220621,4306,at,karnten,1630,0,True
20220621,4307,at,salzburg,1157,0,True
20220621,4308,at,vorarlberg,638,0,True
20220621,4309,at,burgenland,602,0,True
20220620,386,si,slovenia,7821,0,False
20220620,386011,si,pomurska,665,0,True
20220620,386012,si,podravska,1575,0,True
20220620,386013,si,koroska,297,0,True
20220620,386014,si,savinjska,951,0,True
20220620,386015,si,zasavska,237,0,True
20220620,386016,si,posavska,347,0,True
20220620,386017,si,jugovzhodna_slovenija,538,0,True
20220620,386018,si,primorsko_notranjska,217,0,True
20220620,386021,si,osrednjeslovenska,1590,0,True
20220620,386022,si,gorenjska,642,0,True
20220620,386023,si,goriska,429,0,True
20220620,386024,si,obalno_kraska,324,0,True
20220620,39,it,italy,167780,59,False
20220620,3911,it,piemonte,13460,1,True
20220620,3912,it,valle_daosta,536,0,True
20220620,3913,it,liguria,5345,0,True
20220620,3914,it,lombardia,40727,12,True
20220620,3921,it,trentino,1565,0,True
20220620,3922,it,alto_adige,1483,1,True
20220620,3923,it,veneto,14754,2,True
20220620,3924,it,friuli_venezia_giulia,5144,0,True
20220620,3925,it,emilia_romagna,17042,8,True
20220620,3931,it,toscana,10141,5,True
20220620,3932,it,umbria,1882,0,True
20220620,3933,it,marche,3926,2,True
20220620,3934,it,lazio,11418,6,True
20220620,3941,it,abruzzo,3366,2,True
20220620,3942,it,molise,632,0,True
20220620,3943,it,campania,10582,6,True
20220620,3944,it,puglia,8581,1,True
20220620,3945,it,basilicata,929,2,True
20220620,3946,it,calabria,2648,4,True
20220620,3951,it,sicilia,11121,6,True
20220620,3952,it,sardegna,2498,1,True
20220620,4101,ch,zurich,1803,0,True
20220620,4106,ch,obwalden,61,0,True
20220620,4107,ch,nidwalden,36,0,True
20220620,4109,ch,zug,170,0,True
20220620,4110,ch,fribourg,577,0,True
20220620,4111,ch,solothurn,367,1,True
20220620,4112,ch,basel_stadt,289,0,True
20220620,4113,ch,basel_landschaft,299,0,True
20220620,4114,ch,schaffhausen,133,0,True
20220620,4117,ch,st_gallen,860,0,True
20220620,4120,ch,thurgau,691,0,True
20220620,4121,ch,ticino,1194,0,True
20220620,4124,ch,neuchatel,469,0,True
20220620,423,li,liechtenstein,85,0,True
20220620,43,at,austria,20014,5,False
20220620,4301,at,wien,4002,1,True
20220620,4302,at,niederosterreich,3926,0,True
20220620,4303,at,oberosterreich,3311,1,True
20220620,4304,at,steiermark,3406,2,True
20220620,4305,at,tirol,1342,1,True
20220620,4306,at,karnten,1630,0,True
20220620,4307,at,salzburg,1157,0,True
20220620,4308,at,vorarlberg,638,0,True
20220620,4309,at,burgenland,602,0,True
20220619,386,si,slovenia,7821,0,False
20220619,386011,si,pomurska,665,0,True
20220619,386012,si,podravska,1575,0,True
20220619,386013,si,koroska,297,0,True
20220619,386014,si,savinjska,951,0,True
20220619,386015,si,zasavska,237,0,True
20220619,386016,si,posavska,347,0,True
20220619,386017,si,jugovzhodna_slovenija,538,0,True
20220619,386018,si,primorsko_notranjska,217,0,True
20220619,386021,si,osrednjeslovenska,1590,0,True
20220619,386022,si,gorenjska,642,0,True
20220619,386023,si,goriska,429,0,True
20220619,386024,si,obalno_kraska,324,0,True
20220619,39,it,italy,167721,18,False
20220619,3911,it,piemonte,13459,0,True
20220619,3912,it,valle_daosta,536,0,True
20220619,3913,it,liguria,5345,0,True
20220619,3914,it,lombardia,40715,4,True
20220619,3921,it,trentino,1565,0,True
20220619,3922,it,alto_adige,1482,0,True
20220619,3923,it,veneto,14752,2,True
20220619,3924,it,friuli_venezia_giulia,5144,2,True
20220619,3925,it,emilia_romagna,17034,1,True
20220619,3931,it,toscana,10136,1,True
20220619,3932,it,umbria,1882,0,True
20220619,3933,it,marche,3924,0,True
20220619,3934,it,lazio,11412,1,True
20220619,3941,it,abruzzo,3364,0,True
20220619,3942,it,molise,632,0,True
20220619,3943,it,campania,10576,2,True
20220619,3944,it,puglia,8580,1,True
20220619,3945,it,basilicata,927,0,True
20220619,3946,it,calabria,2644,2,True
20220619,3951,it,sicilia,11115,1,True
20220619,3952,it,sardegna,2497,1,True
20220619,4101,ch,zurich,1803,0,True
20220619,4109,ch,zug,170,0,True
20220619,4110,ch,fribourg,577,0,True
20220619,4113,ch,basel_landschaft,299,0,True
20220619,4114,ch,schaffhausen,133,0,True
20220619,4120,ch,thurgau,691,0,True
20220619,4124,ch,neuchatel,469,0,True
20220619,423,li,liechtenstein,85,0,True
20220619,43,at,austria,20009,5,False
20220619,4301,at,wien,4001,0,True
20220619,4302,at,niederosterreich,3926,3,True
20220619,4303,at,oberosterreich,3310,0,True
20220619,4304,at,steiermark,3404,0,True
20220619,4305,at,tirol,1341,1,True
20220619,4306,at,karnten,1630,1,True
20220619,4307,at,salzburg,1157,0,True
20220619,4308,at,vorarlberg,638,0,True
20220619,4309,at,burgenland,602,0,True
20220618,386,si,slovenia,7821,0,False
20220618,386011,si,pomurska,665,0,True
20220618,386012,si,podravska,1575,0,True
20220618,386013,si,koroska,297,0,True
20220618,386014,si,savinjska,951,0,True
20220618,386015,si,zasavska,237,0,True
20220618,386016,si,posavska,347,0,True
20220618,386017,si,jugovzhodna_slovenija,538,0,True
20220618,386018,si,primorsko_notranjska,217,0,True
20220618,386021,si,osrednjeslovenska,1590,0,True
20220618,386022,si,gorenjska,642,0,True
20220618,386023,si,goriska,429,0,True
20220618,386024,si,obalno_kraska,324,0,True
20220618,39,it,italy,167703,45,False
20220618,3911,it,piemonte,13459,2,True
20220618,3912,it,valle_daosta,536,0,True
20220618,3913,it,liguria,5345,0,True
20220618,3914,it,lombardia,40711,7,True
20220618,3921,it,trentino,1565,0,True
20220618,3922,it,alto_adige,1482,0,True
20220618,3923,it,veneto,14750,1,True
20220618,3924,it,friuli_venezia_giulia,5142,1,True
20220618,3925,it,emilia_romagna,17033,2,True
20220618,3931,it,toscana,10135,0,True
20220618,3932,it,umbria,1882,0,True
20220618,3933,it,marche,3924,1,True
20220618,3934,it,lazio,11411,5,True
20220618,3941,it,abruzzo,3364,1,True
20220618,3942,it,molise,632,1,True
20220618,3943,it,campania,10574,11,True
20220618,3944,it,puglia,8579,1,True
20220618,3945,it,basilicata,927,2,True
20220618,3946,it,calabria,2642,1,True
20220618,3951,it,sicilia,11114,8,True
20220618,3952,it,sardegna,2496,1,True
20220618,4101,ch,zurich,1803,0,True
20220618,4109,ch,zug,170,0,True
20220618,4110,ch,fribourg,577,0,True
20220618,4113,ch,basel_landschaft,299,0,True
20220618,4114,ch,schaffhausen,133,0,True
20220618,4120,ch,thurgau,691,0,True
20220618,4124,ch,neuchatel,469,0,True
20220618,423,li,liechtenstein,85,0,True
20220618,43,at,austria,20004,2,False
20220618,4301,at,wien,4001,0,True
20220618,4302,at,niederosterreich,3923,1,True
20220618,4303,at,oberosterreich,3310,1,True
20220618,4304,at,steiermark,3404,0,True
20220618,4305,at,tirol,1340,0,True
20220618,4306,at,karnten,1629,0,True
20220618,4307,at,salzburg,1157,0,True
20220618,4308,at,vorarlberg,638,0,True
20220618,4309,at,burgenland,602,0,True
20220617,386,si,slovenia,7821,1,False
20220617,386011,si,pomurska,665,0,True
20220617,386012,si,podravska,1575,0,True
20220617,386013,si,koroska,297,0,True
20220617,386014,si,savinjska,951,0,True
20220617,386015,si,zasavska,237,0,True
