dateId,areaCode,country,areaName,positiveTestCases,positiveTestDailyCases,isLeaf
20220220,386,si,slovenia,880073,2003,False
20220220,386011,si,pomurska,46278,192,True
20220220,386012,si,podravska,134029,301,True
20220220,386013,si,koroska,29715,90,True
20220220,386014,si,savinjska,112265,202,True
20220220,386015,si,zasavska,23270,67,True
20220220,386016,si,posavska,33181,73,True
20220220,386017,si,jugovzhodna_slovenija,66135,137,True
20220220,386018,si,primorsko_notranjska,22725,51,True
20220220,386021,si,osrednjeslovenska,223930,433,True
20220220,386022,si,gorenjska,88916,173,True
20220220,386023,si,goriska,50027,170,True
20220220,386024,si,obalno_kraska,44397,108,True
20220219,386,si,slovenia,878070,2279,False
20220219,386011,si,pomurska,46086,140,True
20220219,386012,si,podravska,133728,343,True
20220219,386013,si,koroska,29625,88,True
20220219,386014,si,savinjska,112063,284,True
20220219,386015,si,zasavska,23203,76,True
20220219,386016,si,posavska,33108,78,True
20220219,386017,si,jugovzhodna_slovenija,65998,169,True
20220219,386018,si,primorsko_notranjska,22674,65,True
20220219,386021,si,osrednjeslovenska,223497,518,True
20220219,386022,si,gorenjska,88743,189,True
20220219,386023,si,goriska,49857,181,True
20220219,386024,si,obalno_kraska,44289,137,True
20220218,386,si,slovenia,875791,3739,False
20220218,386011,si,pomurska,45946,254,True
20220218,386012,si,podravska,133385,553,True
20220218,386013,si,koroska,29537,151,True
20220218,386014,si,savinjska,111779,444,True
20220218,386015,si,zasavska,23127,114,True
20220218,386016,si,posavska,33030,163,True
20220218,386017,si,jugovzhodna_slovenija,65829,275,True
20220218,386018,si,primorsko_notranjska,22609,100,True
20220218,386021,si,osrednjeslovenska,222979,859,True
20220218,386022,si,gorenjska,88554,322,True
20220218,386023,si,goriska,49676,282,True
20220218,386024,si,obalno_kraska,44152,195,True
20220217,3300,fr,france_entiere,22038621,78890,False
20220217,3301,fr,ile_de_france,4410477,9006,False
20220217,330101,fr,paris,822355,1819,True
20220217,330102,fr,seine_et_marne,493207,1021,True
20220217,330103,fr,yvelines,492047,1234,True
20220217,330104,fr,essonne,450050,989,True
20220217,330105,fr,hauts_de_seine,575640,1275,True
20220217,330106,fr,seine_saint_denis,592400,896,True
20220217,330107,fr,val_de_marne,515652,965,True
20220217,330108,fr,val_doise,469126,807,True
20220217,3302,fr,centre_val_de_loire,662203,2552,False
20220217,330201,fr,cher,73845,383,True
20220217,330202,fr,eure_et_loir,111200,328,True
20220217,330203,fr,indre,47063,284,True
20220217,330204,fr,indre_et_loire,165492,681,True
20220217,330205,fr,loir_et_cher,76805,345,True
20220217,330206,fr,loiret,187798,531,True
20220217,3303,fr,bourgogne_franche_comte,836919,3323,False
20220217,330301,fr,cote_dor,160716,581,True
20220217,330302,fr,doubs,187645,610,True
20220217,330303,fr,jura_fr,84175,392,True
20220217,330304,fr,nievre,47021,232,True
20220217,330305,fr,haute_saone,64799,326,True
20220217,330306,fr,saone_et_loire,157990,627,True
20220217,330307,fr,yonne,91064,352,True
20220217,330308,fr,territoire_de_belfort,43509,203,True
20220217,3304,fr,normandie,877291,3287,False
20220217,330401,fr,calvados,177487,795,True
20220217,330402,fr,eure,158117,445,True
20220217,330403,fr,manche,113429,686,True
20220217,330404,fr,orne,66299,278,True
20220217,330405,fr,seine_maritime,361959,1083,True
20220217,3305,fr,hauts_de_france,1896664,6696,False
20220217,330501,fr,aisne,141169,507,True
20220217,330502,fr,nord,908996,2874,True
20220217,330503,fr,oise,257197,718,True
20220217,330504,fr,pas_de_calais,437040,1884,True
20220217,330505,fr,somme,152262,713,True
20220217,3306,fr,grand_est,1641244,7760,False
20220217,330601,fr,ardennes,78137,385,True
20220217,330602,fr,aube,84110,336,True
20220217,330603,fr,marne,156093,565,True
20220217,330604,fr,haute_marne,44864,178,True
20220217,330605,fr,meurthe_et_moselle,215892,1074,True
20220217,330606,fr,meuse,47337,324,True
20220217,330607,fr,moselle,309279,1890,True
20220217,330608,fr,bas_rhin,374535,1604,True
20220217,330609,fr,haut_rhin,231992,929,True
20220217,330610,fr,vosges,99005,475,True
20220217,3307,fr,pays_de_la_loire,1100619,4181,False
20220217,330701,fr,loire_atlantique,431742,1528,True
20220217,330702,fr,maine_et_loire,242551,889,True
20220217,330703,fr,mayenne,80997,356,True
20220217,330704,fr,sarthe,158145,545,True
20220217,3308,fr,bretagne,829573,4070,False
20220217,330801,fr,cotes_darmor,129808,689,True
20220217,330802,fr,finistere,185978,1390,True
20220217,330803,fr,ille_et_vilaine,322184,1188,True
20220217,330804,fr,morbihan,191603,803,True
20220217,3309,fr,nouvelle_aquitaine,1749349,10512,False
20220217,330901,fr,charente,87981,571,True
20220217,330902,fr,charente_maritime,164047,992,True
20220217,330903,fr,correze,62876,494,True
20220217,330904,fr,creuse,26496,230,True
20220217,330905,fr,dordogne,103640,704,True
20220217,330906,fr,gironde,523565,2899,True
20220217,330907,fr,landes,127038,943,True
20220217,330908,fr,lot_et_garonne,93358,614,True
20220217,330909,fr,pyrenees_atlantiques,238099,1267,True
20220217,330910,fr,deux_sevres,100105,515,True
20220217,330911,fr,vienne,115123,584,True
20220217,330912,fr,haute_vienne,107021,699,True
20220217,3310,fr,occitanie,1933828,8876,False
20220217,331001,fr,ariege,46237,277,True
20220217,331002,fr,aude,107457,586,True
20220217,331003,fr,aveyron,87685,574,True
20220217,331004,fr,gard,243033,1050,True
20220217,331005,fr,haute_garonne,512789,1971,True
20220217,331006,fr,gers,50867,378,True
20220217,331007,fr,herault,399828,1525,True
20220217,331008,fr,lot,44033,242,True
20220217,331009,fr,lozere,22129,115,True
20220217,331010,fr,hautes_pyrenees,72351,507,True
20220217,331011,fr,pyrenees_orientales,142456,611,True
20220217,331012,fr,tarn,123014,559,True
20220217,331013,fr,tarn_et_garonne,81949,481,True
20220217,3311,fr,auvergne_rhone_alpes,2898453,7702,False
20220217,331101,fr,ain,229239,597,True
20220217,331102,fr,allier,83898,426,True
20220217,331103,fr,ardeche,105196,392,True
20220217,331104,fr,cantal,32355,231,True
20220217,331105,fr,drome,174558,548,True
20220217,331106,fr,isere,463410,1251,True
20220217,331107,fr,loire,296439,659,True
20220217,331108,fr,haute_loire,81162,251,True
20220217,331109,fr,puy_de_dome,192325,762,True
20220217,331110,fr,rhone,761139,1490,True
20220217,331111,fr,savoie,160345,389,True
20220217,331112,fr,haute_savoie,318387,706,True
20220217,3312,fr,provence_alpes_cote_dazur,1933756,5515,False
20220217,331201,fr,alpes_de_haute_provence,187184,863,True
20220217,331202,fr,hautes_alpes,51825,238,True
20220217,331203,fr,alpes_maritimes,48133,129,True
20220217,331204,fr,bouches_du_rhone,416992,1189,True
20220217,331205,fr,var,848891,2232,True
20220217,331206,fr,vaucluse,373575,1073,True
20220217,3313,fr,corse,98572,448,False
20220217,331301,fr,corse_du_sud,46347,234,True
20220217,331302,fr,haute_corse,52225,214,True
20220217,3321,fr,guadeloupe,125234,314,True
20220217,3322,fr,martinique,110627,710,True
20220217,3323,fr,guyane,76194,23,True
20220217,3324,fr,reunion,297638,2009,True
20220217,3325,fr,mayotte,34935,5,True
20220217,3332,fr,saint_barthelemy,3759,3,True
20220217,3333,fr,saint_martin,9824,13,True
20220217,386,si,slovenia,872052,3820,False
20220217,386011,si,pomurska,45692,299,True
20220217,386012,si,podravska,132832,623,True
20220217,386013,si,koroska,29386,157,True
20220217,386014,si,savinjska,111335,400,True
20220217,386015,si,zasavska,23013,115,True
20220217,386016,si,posavska,32867,139,True
20220217,386017,si,jugovzhodna_slovenija,65554,264,True
20220217,386018,si,primorsko_notranjska,22509,113,True
20220217,386021,si,osrednjeslovenska,222120,851,True
20220217,386022,si,gorenjska,88232,362,True
20220217,386023,si,goriska,49394,288,True
20220217,386024,si,obalno_kraska,43957,192,True
20220216,3300,fr,france_entiere,21959731,91117,False
20220216,3301,fr,ile_de_france,4401471,10866,False
20220216,330101,fr,paris,820536,2187,True
20220216,330102,fr,seine_et_marne,492186,1224,True
20220216,330103,fr,yvelines,490813,1575,True
20220216,330104,fr,essonne,449061,1087,True
20220216,330105,fr,hauts_de_seine,574365,1564,True
20220216,330106,fr,seine_saint_denis,591504,1026,True
20220216,330107,fr,val_de_marne,514687,1245,True
20220216,330108,fr,val_doise,468319,958,True
20220216,3302,fr,centre_val_de_loire,659651,2955,False
20220216,330201,fr,cher,73462,387,True
20220216,330202,fr,eure_et_loir,110872,400,True
20220216,330203,fr,indre,46779,321,True
20220216,330204,fr,indre_et_loire,164811,738,True
20220216,330205,fr,loir_et_cher,76460,424,True
20220216,330206,fr,loiret,187267,685,True
20220216,3303,fr,bourgogne_franche_comte,833596,3967,False
20220216,330301,fr,cote_dor,160135,740,True
20220216,330302,fr,doubs,187035,786,True
20220216,330303,fr,jura_fr,83783,427,True
20220216,330304,fr,nievre,46789,282,True
20220216,330305,fr,haute_saone,64473,366,True
20220216,330306,fr,saone_et_loire,157363,720,True
20220216,330307,fr,yonne,90712,407,True
20220216,330308,fr,territoire_de_belfort,43306,239,True
20220216,3304,fr,normandie,874004,3917,False
20220216,330401,fr,calvados,176692,865,True
20220216,330402,fr,eure,157672,588,True
20220216,330403,fr,manche,112743,728,True
20220216,330404,fr,orne,66021,345,True
20220216,330405,fr,seine_maritime,360876,1391,True
20220216,3305,fr,hauts_de_france,1889968,7475,False
20220216,330501,fr,aisne,140662,637,True
20220216,330502,fr,nord,906122,3326,True
20220216,330503,fr,oise,256479,706,True
20220216,330504,fr,pas_de_calais,435156,2070,True
20220216,330505,fr,somme,151549,736,True
20220216,3306,fr,grand_est,1633484,8785,False
20220216,330601,fr,ardennes,77752,473,True
20220216,330602,fr,aube,83774,389,True
20220216,330603,fr,marne,155528,640,True
20220216,330604,fr,haute_marne,44686,205,True
20220216,330605,fr,meurthe_et_moselle,214818,1370,True
20220216,330606,fr,meuse,47013,274,True
20220216,330607,fr,moselle,307389,2040,True
20220216,330608,fr,bas_rhin,372931,1701,True
20220216,330609,fr,haut_rhin,231063,1100,True
20220216,330610,fr,vosges,98530,593,True
20220216,3307,fr,pays_de_la_loire,1096438,4575,False
20220216,330701,fr,loire_atlantique,430214,1740,True
20220216,330702,fr,maine_et_loire,241662,934,True
20220216,330703,fr,mayenne,80641,383,True
20220216,330704,fr,sarthe,157600,607,True
20220216,3308,fr,bretagne,825503,4655,False
20220216,330801,fr,cotes_darmor,129119,847,True
20220216,330802,fr,finistere,184588,1561,True
20220216,330803,fr,ille_et_vilaine,320996,1343,True
20220216,330804,fr,morbihan,190800,904,True
20220216,3309,fr,nouvelle_aquitaine,1738837,12178,False
20220216,330901,fr,charente,87410,729,True
20220216,330902,fr,charente_maritime,163055,1182,True
20220216,330903,fr,correze,62382,570,True
20220216,330904,fr,creuse,26266,236,True
20220216,330905,fr,dordogne,102936,808,True
20220216,330906,fr,gironde,520666,3254,True
20220216,330907,fr,landes,126095,1042,True
20220216,330908,fr,lot_et_garonne,92744,717,True
20220216,330909,fr,pyrenees_atlantiques,236832,1488,True
20220216,330910,fr,deux_sevres,99590,601,True
20220216,330911,fr,vienne,114539,628,True
20220216,330912,fr,haute_vienne,106322,923,True
20220216,3310,fr,occitanie,1924952,10292,False
20220216,331001,fr,ariege,45960,331,True
20220216,331002,fr,aude,106871,684,True
20220216,331003,fr,aveyron,87111,577,True
20220216,331004,fr,gard,241983,1167,True
20220216,331005,fr,haute_garonne,510818,2327,True
20220216,331006,fr,gers,50489,443,True
20220216,331007,fr,herault,398303,1944,True
20220216,331008,fr,lot,43791,283,True
20220216,331009,fr,lozere,22014,128,True
20220216,331010,fr,hautes_pyrenees,71844,542,True
20220216,331011,fr,pyrenees_orientales,141845,661,True
20220216,331012,fr,tarn,122455,662,True
20220216,331013,fr,tarn_et_garonne,81468,543,True
20220216,3311,fr,auvergne_rhone_alpes,2890751,8817,False
20220216,331101,fr,ain,228642,699,True
20220216,331102,fr,allier,83472,463,True
20220216,331103,fr,ardeche,104804,417,True
20220216,331104,fr,cantal,32124,245,True
20220216,331105,fr,drome,174010,660,True
20220216,331106,fr,isere,462159,1366,True
20220216,331107,fr,loire,295780,791,True
20220216,331108,fr,haute_loire,80911,288,True
20220216,331109,fr,puy_de_dome,191563,950,True
20220216,331110,fr,rhone,759649,1746,True
20220216,331111,fr,savoie,159956,426,True
20220216,331112,fr,haute_savoie,317681,766,True
20220216,3312,fr,provence_alpes_cote_dazur,1928241,6198,False
20220216,331201,fr,alpes_de_haute_provence,186321,911,True
20220216,331202,fr,hautes_alpes,51587,229,True
20220216,331203,fr,alpes_maritimes,48004,132,True
20220216,331204,fr,bouches_du_rhone,415803,1248,True
20220216,331205,fr,var,846659,2593,True
20220216,331206,fr,vaucluse,372502,1298,True
20220216,3313,fr,corse,98124,516,False
20220216,331301,fr,corse_du_sud,46113,223,True
20220216,331302,fr,haute_corse,52011,293,True
20220216,3321,fr,guadeloupe,124920,328,True
20220216,3322,fr,martinique,109917,719,True
20220216,3323,fr,guyane,76171,34,True
20220216,3324,fr,reunion,295629,2230,True
20220216,3325,fr,mayotte,34930,7,True
20220216,3332,fr,saint_barthelemy,3756,6,True
20220216,3333,fr,saint_martin,9811,9,True
20220216,386,si,slovenia,868232,4561,False
20220216,386011,si,pomurska,45393,345,True
20220216,386012,si,podravska,132209,725,True
20220216,386013,si,koroska,29229,170,True
20220216,386014,si,savinjska,110935,567,True
20220216,386015,si,zasavska,22898,163,True
20220216,386016,si,posavska,32728,194,True
20220216,386017,si,jugovzhodna_slovenija,65290,298,True
20220216,386018,si,primorsko_notranjska,22396,123,True
20220216,386021,si,osrednjeslovenska,221269,1011,True
20220216,386022,si,gorenjska,87870,361,True
20220216,386023,si,goriska,49106,348,True
20220216,386024,si,obalno_kraska,43765,238,True
20220215,3300,fr,france_entiere,21868614,93074,False
20220215,3301,fr,ile_de_france,4390605,10597,False
20220215,330101,fr,paris,818349,2195,True
20220215,330102,fr,seine_et_marne,490962,1269,True
20220215,330103,fr,yvelines,489238,1440,True
20220215,330104,fr,essonne,447974,1112,True
20220215,330105,fr,hauts_de_seine,572801,1452,True
20220215,330106,fr,seine_saint_denis,590478,1046,True
20220215,330107,fr,val_de_marne,513442,1159,True
20220215,330108,fr,val_doise,467361,924,True
20220215,3302,fr,centre_val_de_loire,656696,3043,False
20220215,330201,fr,cher,73075,399,True
20220215,330202,fr,eure_et_loir,110472,391,True
20220215,330203,fr,indre,46458,354,True
20220215,330204,fr,indre_et_loire,164073,795,True
20220215,330205,fr,loir_et_cher,76036,427,True
20220215,330206,fr,loiret,186582,677,True
20220215,3303,fr,bourgogne_franche_comte,829629,4012,False
20220215,330301,fr,cote_dor,159395,734,True
20220215,330302,fr,doubs,186249,799,True
20220215,330303,fr,jura_fr,83356,421,True
20220215,330304,fr,nievre,46507,255,True
20220215,330305,fr,haute_saone,64107,379,True
20220215,330306,fr,saone_et_loire,156643,766,True
20220215,330307,fr,yonne,90305,410,True
20220215,330308,fr,territoire_de_belfort,43067,248,True
20220215,3304,fr,normandie,870087,4069,False
20220215,330401,fr,calvados,175827,981,True
20220215,330402,fr,eure,157084,569,True
20220215,330403,fr,manche,112015,795,True
20220215,330404,fr,orne,65676,373,True
20220215,330405,fr,seine_maritime,359485,1351,True
20220215,3305,fr,hauts_de_france,1882493,7450,False
20220215,330501,fr,aisne,140025,633,True
20220215,330502,fr,nord,902796,3250,True
20220215,330503,fr,oise,255773,770,True
20220215,330504,fr,pas_de_calais,433086,2071,True
20220215,330505,fr,somme,150813,726,True
20220215,3306,fr,grand_est,1624699,8949,False
20220215,330601,fr,ardennes,77279,489,True
20220215,330602,fr,aube,83385,376,True
20220215,330603,fr,marne,154888,669,True
20220215,330604,fr,haute_marne,44481,248,True
20220215,330605,fr,meurthe_et_moselle,213448,1415,True
20220215,330606,fr,meuse,46739,323,True
20220215,330607,fr,moselle,305349,1976,True
20220215,330608,fr,bas_rhin,371230,1708,True
20220215,330609,fr,haut_rhin,229963,1159,True
20220215,330610,fr,vosges,97937,586,True
20220215,3307,fr,pays_de_la_loire,1091863,4708,False
20220215,330701,fr,loire_atlantique,428474,1721,True
20220215,330702,fr,maine_et_loire,240728,994,True
20220215,330703,fr,mayenne,80258,481,True
20220215,330704,fr,sarthe,156993,589,True
20220215,3308,fr,bretagne,820848,4862,False
20220215,330801,fr,cotes_darmor,128272,937,True
20220215,330802,fr,finistere,183027,1552,True
20220215,330803,fr,ille_et_vilaine,319653,1408,True
20220215,330804,fr,morbihan,189896,965,True
20220215,3309,fr,nouvelle_aquitaine,1726659,12360,False
20220215,330901,fr,charente,86681,673,True
20220215,330902,fr,charente_maritime,161873,1231,True
20220215,330903,fr,correze,61812,533,True
20220215,330904,fr,creuse,26030,292,True
20220215,330905,fr,dordogne,102128,878,True
20220215,330906,fr,gironde,517412,3298,True
20220215,330907,fr,landes,125053,979,True
20220215,330908,fr,lot_et_garonne,92027,807,True
20220215,330909,fr,pyrenees_atlantiques,235344,1485,True
20220215,330910,fr,deux_sevres,98989,624,True
20220215,330911,fr,vienne,113911,693,True
20220215,330912,fr,haute_vienne,105399,867,True
20220215,3310,fr,occitanie,1914660,10764,False
20220215,331001,fr,ariege,45629,347,True
20220215,331002,fr,aude,106187,734,True
20220215,331003,fr,aveyron,86534,626,True
20220215,331004,fr,gard,240816,1205,True
20220215,331005,fr,haute_garonne,508491,2512,True
20220215,331006,fr,gers,50046,439,True
20220215,331007,fr,herault,396359,1973,True
20220215,331008,fr,lot,43508,350,True
20220215,331009,fr,lozere,21886,89,True
20220215,331010,fr,hautes_pyrenees,71302,549,True
20220215,331011,fr,pyrenees_orientales,141184,653,True
20220215,331012,fr,tarn,121793,720,True
20220215,331013,fr,tarn_et_garonne,80925,567,True
20220215,3311,fr,auvergne_rhone_alpes,2881934,9294,False
20220215,331101,fr,ain,227943,690,True
20220215,331102,fr,allier,83009,471,True
20220215,331103,fr,ardeche,104387,438,True
20220215,331104,fr,cantal,31879,279,True
20220215,331105,fr,drome,173350,648,True
20220215,331106,fr,isere,460793,1361,True
20220215,331107,fr,loire,294989,891,True
20220215,331108,fr,haute_loire,80623,317,True
20220215,331109,fr,puy_de_dome,190613,909,True
20220215,331110,fr,rhone,757903,1880,True
20220215,331111,fr,savoie,159530,480,True
20220215,331112,fr,haute_savoie,316915,930,True
20220215,3312,fr,provence_alpes_cote_dazur,1922043,6572,False
20220215,331201,fr,alpes_de_haute_provence,185410,923,True
20220215,331202,fr,hautes_alpes,51358,241,True
20220215,331203,fr,alpes_maritimes,47872,153,True
20220215,331204,fr,bouches_du_rhone,414555,1390,True
20220215,331205,fr,var,844066,2662,True
20220215,331206,fr,vaucluse,371204,1346,True
20220215,3313,fr,corse,97608,543,False
20220215,331301,fr,corse_du_sud,45890,252,True
20220215,331302,fr,haute_corse,51718,291,True
20220215,3321,fr,guadeloupe,124592,404,True
20220215,3322,fr,martinique,109198,797,True
20220215,3323,fr,guyane,76137,40,True
20220215,3324,fr,reunion,293399,2253,True
20220215,3325,fr,mayotte,34923,8,True
20220215,3332,fr,saint_barthelemy,3750,4,True
20220215,3333,fr,saint_martin,9802,13,True
20220215,386,si,slovenia,863671,4738,False
20220215,386011,si,pomurska,45048,317,True
20220215,386012,si,podravska,131484,774,True
20220215,386013,si,koroska,29059,161,True
20220215,386014,si,savinjska,110368,528,True
20220215,386015,si,zasavska,22735,147,True
20220215,386016,si,posavska,32534,178,True
20220215,386017,si,jugovzhodna_slovenija,64992,340,True
20220215,386018,si,primorsko_notranjska,22273,131,True
20220215,386021,si,osrednjeslovenska,220258,1094,True
20220215,386022,si,gorenjska,87509,451,True
20220215,386023,si,goriska,48758,343,True
20220215,386024,si,obalno_kraska,43527,232,True
20220214,3300,fr,france_entiere,21775540,146831,False
20220214,3301,fr,ile_de_france,4380008,15400,False
20220214,330101,fr,paris,816154,2726,True
20220214,330102,fr,seine_et_marne,489693,1912,True
20220214,330103,fr,yvelines,487798,2355,True
20220214,330104,fr,essonne,446862,1590,True
20220214,330105,fr,hauts_de_seine,571349,2161,True
20220214,330106,fr,seine_saint_denis,589432,1467,True
20220214,330107,fr,val_de_marne,512283,1734,True
20220214,330108,fr,val_doise,466437,1455,True
20220214,3302,fr,centre_val_de_loire,653653,4840,False
20220214,330201,fr,cher,72676,606,True
20220214,330202,fr,eure_et_loir,110081,741,True
20220214,330203,fr,indre,46104,478,True
20220214,330204,fr,indre_et_loire,163278,1260,True
20220214,330205,fr,loir_et_cher,75609,686,True
20220214,330206,fr,loiret,185905,1069,True
20220214,3303,fr,bourgogne_franche_comte,825617,6158,False
20220214,330301,fr,cote_dor,158661,1111,True
20220214,330302,fr,doubs,185450,1180,True
20220214,330303,fr,jura_fr,82935,690,True
20220214,330304,fr,nievre,46252,391,True
20220214,330305,fr,haute_saone,63728,599,True
20220214,330306,fr,saone_et_loire,155877,1138,True
20220214,330307,fr,yonne,89895,652,True
20220214,330308,fr,territoire_de_belfort,42819,397,True
20220214,3304,fr,normandie,866018,6506,False
20220214,330401,fr,calvados,174846,1427,True
20220214,330402,fr,eure,156515,911,True
20220214,330403,fr,manche,111220,1236,True
20220214,330404,fr,orne,65303,612,True
20220214,330405,fr,seine_maritime,358134,2320,True
20220214,3305,fr,hauts_de_france,1875043,11649,False
20220214,330501,fr,aisne,139392,987,True
20220214,330502,fr,nord,899546,4900,True
20220214,330503,fr,oise,255003,1243,True
20220214,330504,fr,pas_de_calais,431015,3370,True
20220214,330505,fr,somme,150087,1149,True
20220214,3306,fr,grand_est,1615750,14774,False
20220214,330601,fr,ardennes,76790,647,True
20220214,330602,fr,aube,83009,606,True
20220214,330603,fr,marne,154219,1072,True
20220214,330604,fr,haute_marne,44233,431,True
20220214,330605,fr,meurthe_et_moselle,212033,2205,True
20220214,330606,fr,meuse,46416,535,True
20220214,330607,fr,moselle,303373,3537,True
20220214,330608,fr,bas_rhin,369522,2895,True
20220214,330609,fr,haut_rhin,228804,1902,True
20220214,330610,fr,vosges,97351,944,True
20220214,3307,fr,pays_de_la_loire,1087155,7524,False
20220214,330701,fr,loire_atlantique,426753,2785,True
20220214,330702,fr,maine_et_loire,239734,1631,True
20220214,330703,fr,mayenne,79777,721,True
20220214,330704,fr,sarthe,156404,855,True
20220214,3308,fr,bretagne,815986,7888,False
20220214,330801,fr,cotes_darmor,127335,1290,True
20220214,330802,fr,finistere,181475,2495,True
20220214,330803,fr,ille_et_vilaine,318245,2429,True
20220214,330804,fr,morbihan,188931,1674,True
20220214,3309,fr,nouvelle_aquitaine,1714299,19525,False
20220214,330901,fr,charente,86008,1150,True
20220214,330902,fr,charente_maritime,160642,1927,True
20220214,330903,fr,correze,61279,770,True
20220214,330904,fr,creuse,25738,367,True
20220214,330905,fr,dordogne,101250,1303,True
20220214,330906,fr,gironde,514114,5054,True
20220214,330907,fr,landes,124074,1598,True
20220214,330908,fr,lot_et_garonne,91220,1228,True
20220214,330909,fr,pyrenees_atlantiques,233859,2531,True
20220214,330910,fr,deux_sevres,98365,955,True
20220214,330911,fr,vienne,113218,1214,True
20220214,330912,fr,haute_vienne,104532,1428,True
20220214,3310,fr,occitanie,1903896,17793,False
20220214,331001,fr,ariege,45282,581,True
20220214,331002,fr,aude,105453,1162,True
20220214,331003,fr,aveyron,85908,1163,True
20220214,331004,fr,gard,239611,2044,True
20220214,331005,fr,haute_garonne,505979,3940,True
20220214,331006,fr,gers,49607,747,True
20220214,331007,fr,herault,394386,3203,True
20220214,331008,fr,lot,43158,552,True
20220214,331009,fr,lozere,21797,172,True
20220214,331010,fr,hautes_pyrenees,70753,1005,True
20220214,331011,fr,pyrenees_orientales,140531,1168,True
20220214,331012,fr,tarn,121073,1137,True
20220214,331013,fr,tarn_et_garonne,80358,919,True
20220214,3311,fr,auvergne_rhone_alpes,2872640,14768,False
20220214,331101,fr,ain,227253,1129,True
20220214,331102,fr,allier,82538,794,True
20220214,331103,fr,ardeche,103949,719,True
20220214,331104,fr,cantal,31600,411,True
20220214,331105,fr,drome,172702,1014,True
20220214,331106,fr,isere,459432,2346,True
20220214,331107,fr,loire,294098,1311,True
20220214,331108,fr,haute_loire,80306,503,True
20220214,331109,fr,puy_de_dome,189704,1478,True
20220214,331110,fr,rhone,756023,2773,True
20220214,331111,fr,savoie,159050,777,True
20220214,331112,fr,haute_savoie,315985,1513,True
20220214,3312,fr,provence_alpes_cote_dazur,1915471,10183,False
20220214,331201,fr,alpes_de_haute_provence,184487,1532,True
20220214,331202,fr,hautes_alpes,51117,399,True
20220214,331203,fr,alpes_maritimes,47719,254,True
20220214,331204,fr,bouches_du_rhone,413165,1892,True
20220214,331205,fr,var,841404,4183,True
20220214,331206,fr,vaucluse,369858,2178,True
20220214,3313,fr,corse,97065,962,False
20220214,331301,fr,corse_du_sud,45638,482,True
20220214,331302,fr,haute_corse,51427,480,True
20220214,3321,fr,guadeloupe,124188,604,True
20220214,3322,fr,martinique,108401,1254,True
20220214,3323,fr,guyane,76097,64,True
20220214,3324,fr,reunion,291146,3168,True
20220214,3325,fr,mayotte,34915,11,True
20220214,3332,fr,saint_barthelemy,3746,9,True
20220214,3333,fr,saint_martin,9789,9,True
20220214,386,si,slovenia,858933,7156,False
20220214,386011,si,pomurska,44731,452,True
20220214,386012,si,podravska,130710,1161,True
20220214,386013,si,koroska,28898,301,True
20220214,386014,si,savinjska,109840,848,True
20220214,386015,si,zasavska,22588,249,True
20220214,386016,si,posavska,32356,339,True
20220214,386017,si,jugovzhodna_slovenija,64652,479,True
20220214,386018,si,primorsko_notranjska,22142,194,True
20220214,386021,si,osrednjeslovenska,219164,1662,True
20220214,386022,si,gorenjska,87058,608,True
20220214,386023,si,goriska,48415,474,True
20220214,386024,si,obalno_kraska,43295,345,True
20220213,3300,fr,france_entiere,21628709,26133,False
20220213,3301,fr,ile_de_france,4364608,3909,False
20220213,330101,fr,paris,813428,999,True
20220213,330102,fr,seine_et_marne,487781,432,True
20220213,330103,fr,yvelines,485443,448,True
20220213,330104,fr,essonne,445272,333,True
20220213,330105,fr,hauts_de_seine,569188,512,True
20220213,330106,fr,seine_saint_denis,587965,400,True
20220213,330107,fr,val_de_marne,510549,455,True
20220213,330108,fr,val_doise,464982,330,True
20220213,3302,fr,centre_val_de_loire,648813,644,False
20220213,330201,fr,cher,72070,70,True
20220213,330202,fr,eure_et_loir,109340,68,True
20220213,330203,fr,indre,45626,65,True
20220213,330204,fr,indre_et_loire,162018,177,True
20220213,330205,fr,loir_et_cher,74923,110,True
20220213,330206,fr,loiret,184836,154,True
20220213,3303,fr,bourgogne_franche_comte,819459,704,False
20220213,330301,fr,cote_dor,157550,170,True
20220213,330302,fr,doubs,184270,136,True
20220213,330303,fr,jura_fr,82245,58,True
20220213,330304,fr,nievre,45861,39,True
20220213,330305,fr,haute_saone,63129,54,True
20220213,330306,fr,saone_et_loire,154739,122,True
20220213,330307,fr,yonne,89243,73,True
20220213,330308,fr,territoire_de_belfort,42422,52,True
20220213,3304,fr,normandie,859512,1125,False
20220213,330401,fr,calvados,173419,376,True
20220213,330402,fr,eure,155604,129,True
20220213,330403,fr,manche,109984,227,True
20220213,330404,fr,orne,64691,83,True
20220213,330405,fr,seine_maritime,355814,310,True
20220213,3305,fr,hauts_de_france,1863394,2549,False
20220213,330501,fr,aisne,138405,137,True
20220213,330502,fr,nord,894646,1445,True
20220213,330503,fr,oise,253760,188,True
20220213,330504,fr,pas_de_calais,427645,587,True
20220213,330505,fr,somme,148938,192,True
20220213,3306,fr,grand_est,1600976,1996,False
20220213,330601,fr,ardennes,76143,80,True
20220213,330602,fr,aube,82403,166,True
20220213,330603,fr,marne,153147,164,True
20220213,330604,fr,haute_marne,43802,47,True
20220213,330605,fr,meurthe_et_moselle,209828,232,True
20220213,330606,fr,meuse,45881,36,True
20220213,330607,fr,moselle,299836,402,True
