dateID,documentOrd,srcLink
20201104,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2966710:1604513545/Report%2027%20(1).pdf
20201104,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2966264:1604494242/Report%2026.pdf
20201103,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2965548:1604430074/Report%2025%20(1).pdf
20201103,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2964981:1604407143/Report%2024.pdf
20201102,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2964227:1604342921/Report%2023.pdf
20201102,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2963773:1604322736/Report%2022.pdf
20201101,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2962674:1604227723/Report%2020.pdf
20201031,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2962254:1604172707/Report%2019.pdf
20201031,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2961764:1604148333/Report%2018.pdf
20201030,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2961104:1604079230/Report%2017.pdf
20201030,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2960643:1604066260/Report%2016.pdf
20201029,2,https://www.ilgiornaledivicenza.it/oltre-vicenza/veneto/emergenza-covid-luca-zaia-in-diretta-alle-12-30-1.8312226
20201029,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2959085:1603967508/Report%2014.pdf
20201028,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2957835:1603887904/Report%2011.pdf
20201027,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2956534:1603803420/Report%209.pdf
20201026,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2955267:1603717672/Report%207.pdf
20201025,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2954009:1603625426/Report%205.pdf
20201024,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2952871:1603540239/Report%203.pdf
20201023,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2950457:1603370258/Report%20informatizzato_20201022_ore%208_def.pdf
20201022,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2950454:1603369639/Report%20informatizzato_20201022_ore%208_def.pdf?mobile_stay=1
20201021,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2948890:1603270242/Report%20informatizzato_20201021_ore%208_def.pdf?mobile_stay=1
20201020,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2947843:1603196061/Report%20informatizzato_20201020_ore%208_def.pdf?mobile_stay=1
20201019,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2946618:1603108170/Report%20informatizzato_20201019_ore%2008_DEF%20(1).pdf?mobile_stay=1
20201018,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2945562:1603012379/Report_informatizzato_8_biosorv_def.xlsx%20-%20Report.pdf?mobile_stay=1
20201017,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2944501:1602924781/Report20201017ore800%202%20(1).pdf?mobile_stay=1
20201016,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2943300:1602849025/Report%20informatizzato_20201016_ore%208.pdf?mobile_stay=1
20201015,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2941967:1602759297/Report%20informatizzato_20201015_ore%208.pdf?mobile_stay=1
20201014,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2940908:1602671786/Report%20informatizzato_20201014_ore%208.pdf?mobile_stay=1
20201013,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2939791:1602593704/Report%206%20(4).pdf?mobile_stay=1
20201012,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2938510:1602507677/Report%204%20(2).pdf?mobile_stay=1
20201011,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2937562:1602403806/Report%202%20(3).pdf?mobile_stay=1
20201010,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2936744:1602325739/Report%2033.pdf?mobile_stay=1
20201009,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2935567:1602236646/Report%2031.pdf?mobile_stay=1
20201008,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2934597:1602152750/Report%2029.pdf?mobile_stay=1
20201007,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2933476:1602070430/Report%2027.pdf?mobile_stay=1
20201006,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2932385:1601981873/Report%2025.pdf?mobile_stay=1
20201005,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2931158:1601892481/Report%2023.pdf?mobile_stay=1
20201004,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2930046:1601803083/Report%2021.pdf?mobile_stay=1
20201003,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2928916:1601721765/Report%2019%20(1).pdf?mobile_stay=1
20201002,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2927900:1601644177/Report%2017.pdf?mobile_stay=1
20201001,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2926797:1601564032/Report%2015.pdf?mobile_stay=1
20200930,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2925425:1601453891/Report%2012.pdf?mobile_stay=1
20200929,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2924333:1601374869/Report%2010.pdf?mobile_stay=1
20200928,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2923273:1601289655/Report%208%20(4).pdf?mobile_stay=1
20200927,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2922319:1601198097/Report%206.pdf?mobile_stay=1
20200926,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2921490:1601117067/Report%20(1)oggi.pdf?mobile_stay=1
20200925,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2920040:1601023085/Report%204%20(1).pdf?mobile_stay=1
20200924,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2918866:1600946587/Report%202.pdf?mobile_stay=1
20200923,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2917511:1600847429/Report%20(2).pdf?mobile_stay=1
20200922,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2916449:1600768902/Report%20informatizzato_20200922_ore8.pdf?mobile_stay=1
20200921,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2915614:1600682961/Report%2017.pdf?mobile_stay=1
20200920,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2914834:1600604655/Report%2015.pdf?mobile_stay=1
20200919,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2913908:1600507033/Report%2014.pdf?mobile_stay=1
20200918,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2912895:1600426438/Report%2012.pdf?mobile_stay=1
20200917,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2911867:1600342782/Report%2010.pdf?mobile_stay=1
20200916,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2910797:1600262772/Report%208%20(1).pdf?mobile_stay=1
20200915,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2909524:1600171929/Report%206.pdf?mobile_stay=1
20200914,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2908629:1600091046/Report%204.pdf?mobile_stay=1
20200913,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2907736:1600002901/Report%202.pdf?mobile_stay=1
20200912,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2906936:1599914002/Report.pdf?mobile_stay=1
20200911,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2905715:1599812294/Report%20informatizzato_20200911_ore8.pdf?mobile_stay=1
20200910,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2904535:1599734403/Report%20informatizzato_20200910_ore8%20(1).pdf?mobile_stay=1
20200909,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2903414:1599652137/Report%20informatizzato_20200909_ore8.pdf?mobile_stay=1
20200908,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2902540:1599573752/Report%20informatizzato_20200908_ore8_v2.pdf?mobile_stay=1
20200907,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2901199:1599475749/Report%20informatizzato_20200907_ore8.pdf?mobile_stay=1
20200906,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2900368:1599392915/Report%20informatizzato_20200906_ore8.pdf?mobile_stay=1
20200905,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2899637:1599312025/Report%20informatizzato_20200905_ore8.pdf?mobile_stay=1
20200904,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2898354:1599218203/Report_informatizzato_20200904_ore8.pdf?mobile_stay=1
20200903,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2897184:1599134245/Report%2003.09.2020%20ore%208.00%20(1).pdf?mobile_stay=1
20200902,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2895861:1599046144/Report%20informatizzato_20200902_ore8.pdf?mobile_stay=1
20200901,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2894570:1598948176/Report%20informatizzato_20200901_ore8.pdf?mobile_stay=1
20200831,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2893385:1598867646/Report%20informatizzato_20200831_ore8%20(2).pdf?mobile_stay=1
20200830,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2892658:1598774593/Report%20informatizzato_20200830_ore8.pdf?mobile_stay=1
20200829,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2891766:1598689906/Report%20informatizzato_20200829_ore8.pdf?mobile_stay=1
20200828,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2889855:1598529903/Report%20informatizzato_20200827_ore8.pdf?mobile_stay=1
20200827,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2889855:1598529903/Report%20informatizzato_20200827_ore8.pdf?mobile_stay=1
20200826,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2888997:1598448314/Report%20informatizzato_20200826_ore8%203.pdf?mobile_stay=1
20200825,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2887871:1598341329/Report%20informatizzato_20200825_ore8.pdf?mobile_stay=1
20200824,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2886907:1598269964/Report%20informatizzato_20200824_ore8.pdf?mobile_stay=1
20200823,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2886133:1598169904/Report%20informatizzato_20200823_ore8.pdf?mobile_stay=1
20200822,1,file:///C:/Users/Redazione/Downloads/Report%20informatizzato_20200820_ore17%20(1).pdf?mobile_stay=1
20200821,1,file:///C:/Users/Redazione/Downloads/Report%20informatizzato_20200820_ore17%20(1).pdf?mobile_stay=1
20200820,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2883580:1597925258/Report%20informatizzato_20200820_ore8.pdf?mobile_stay=1
20200819,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2882536:1597829360/Report%20informatizzato_20200819_ore8.pdfmobile_stay=1
20200818,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2881681:1597738530/Report%20informatizzato_20200818_ore8.pdf?mobile_stay=1
20200817,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2880965:1597664727/Report%20informatizzato_20200817_ore8.pdf?mobile_stay=1
20200816,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2880377:1597592254/Report%20informatizzato_20200816_ore8.pdf?mobile_stay=1
20200815,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2879716:1597480264/Report%20informatizzato_20200815_ore8.pdf?mobile_stay=1
20200814,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2878766:1597397672/Report%20informatizzato_20200814_ore8.pdf?mobile_stay=1
20200813,1,https://www.ilgiornaledivicenza.it/home/veneto/coronavirus-la-diretta-di-luca-zaia-1.8203833
20200812,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2876907:1597220958/Report%20informatizzato_20200812_ore8.pdf?mobile_stay=1
20200811,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2875963:1597132935/Report%20informatizzato_20200811_ore8.pdf?mobile_stay=1
20200810,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2875162:1597060042/Report%20informatizzato_20200810_ore8.pdf?mobile_stay=1
20200809,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2874575:1596976510/Report%20informatizzato_20200809_ore8.pdf?mobile_stay=1
20200808,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2873770:1596877961/Report%20informatizzato_20200808_ore8.pdf?mobile_stay=1
20200807,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2872925:1596804398/Report%20informatizzato_20200807_ore8.pdf?mobile_stay=1
20200806,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2871954:1596710983/Report%20informatizzato_20200806_ore8.pdf?mobile_stay=1
20200805,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2871075:1596621111/Report%20informatizzato_20200805_ore8.pdf?mobile_stay=1
20200804,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2869954:1596530973/Report%20informatizzato_20200804_ore8.pdf?mobile_stay=1
20200803,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2869352:1596461343/Report%20informatizzato_20200803_ore8.pdf.pdf?mobile_stay=1
20200802,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2868365:1596365283/Report%20informatizzato_20200802_ore8.pdf?mobile_stay=1
20200801,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2867827:1596292912/Report%20informatizzato_20200801_ore8.pdf?mobile_stay=1
20200731,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2866731:1596199925/Report%20informatizzato_20200731_ore8.pdf.pdf?mobile_stay=1
20200730,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2865358:1596098635/Report%20informatizzato_20200730_ore8.pdf?mobile_stay=1
20200729,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2864384:1596013972/Report%20informatizzato_20200729_ore8.pdf.pdf?mobile_stay=1
20200728,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2863220:1595926184/Report%20informatizzato_20200728_ore8.pdf?mobile_stay=1
20200727,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2862651:1595861309/Report%20informatizzato_20200727_ore8.pdf.pdf?mobile_stay=1
20200726,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2861260:1595752458/Report%20informatizzato_20200726_ore8.pdf.pdf?mobile_stay=1
20200725,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2860551:1595668997/Report%20informatizzato_20200725_ore8.pdf?mobile_stay=1
20200724,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2859943:1595583215/Report%20informatizzato_20200724_ore8.pdf.pdf?mobile_stay=1
20200723,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2859004:1595505053/Report%20informatizzato_20200723_ore8_v3.pdf?mobile_stay=1
20200722,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2857773:1595414348/Report%20informatizzato_20200722_ore8.pdf?mobile_stay=1
20200721,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2856686:1595325413/report%20informatizzato%2021.07.20%20ore%208.00.pdf?mobile_stay=1
20200720,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2855946:1595252272/aggiornamento%20casi%20-%20e%20ricoveri%2020.07%20ore%208.00.pdf?mobile_stay=1
20200719,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2854794:1595150759/aggiornamentodiciannoveluglioh8.pdf?mobile_stay=1
20200718,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2853998:1595066259/Aggiornamento%20casi%20-%20e%20ricoveri%2018.07%20ore%208.00..pdf?mobile_stay=1
20200717,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2852942:1594973855/aggiornamento%20casi%20e%20ricoveri%20del%2017.07%20ore%208.00.pdf?mobile_stay=1
20200716,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2852364:1594914379/aggiornamento%20casi%20e%20ricoverati%2016.07%20ore%2017.00.pdf?mobile_stay=1
20200716,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2851889:1594889839/aggiornamento%20casi%20e%20ricoveri%20del%2016.07%20ore%208.00.pdf?mobile_stay=1
20200715,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2851342:1594829973/aggiornamento%20casi%20e%20ricoveri%20del%2015.07%20ore%2017.00.pdf?mobile_stay=1
20200715,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2850581:1594800362/aggiornamento%20casi%20e%20ricoveri%20del%2015.07%20ore%208.00.pdf?mobile_stay=1
20200714,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2850075:1594742196/aggiornamento%20casi%20e%20ricoveri%20del%2014.07%20ore%2017.00.pdf?mobile_stay=1
20200714,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2849922:1594733053/aggiornamento%20casi%20-%20e%20ricoveri%2014.07%20ore%208.00.pdf?mobile_stay=1
20200713,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2849324:1594667699/pomeriggio%20ore%2017.00.pdf?mobile_stay=1
20200713,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2848920:1594639525/aggiornamento%20casi%20e%20ricoveri%20del%2013.07%20ore%208.00.pdf?mobile_stay=1
20200712,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2848226:1594570394/Aggiornamento%20casi%20-%20e%20ricoveri%2012.07%20ore%2017.00.%20(3).pdf?mobile_stay=1
20200712,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2847939:1594547389/Aggiornamento%20casi%20-%20e%20ricoveri%2012.07%20ore%209.00..pdf?mobile_stay=1
20200711,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2847681:1594488728/aggiornamento%20casi%20-%20e%20ricoveri%2011.07%20ore%2017.pdf?mobile_stay=1
20200711,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2847307:1594467858/Aggiornamento%20casi%20-%20e%20ricoveri%2011.07%20ore%209.00..pdf?mobile_stay=1
20200710,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2846842:1594407844/aggiornamento%20casi%20-%20e%20ricoveri%2010.07%20ore%2017.00.pdf?mobile_stay=1
20200710,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2846226:1594376485/aggiornamento%20casi%20-%20e%20ricoveri%20del%2010.07%20ore%208.00.pdf?mobile_stay=1
20200709,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2845593:1594309533/aggiornamento%20casi%20-%20e%20ricoveri%2009.07%20ore%2017.pdf?mobile_stay=1
20200709,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2845218:1594286825/aggiornamento%20casi%20-%20e%20ricoveri%20del%2009.07%20ore%208.00.pdf?mobile_stay=1
20200708,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2844797:1594231130/aggiornamento%20casi%20-%20e%20ricoveri%20del%2008.07%20ore%2017.00.pdf?mobile_stay=1
20200708,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2844302:1594203560/aggiornamento%20casi%20-%20e%20ricoveri%20del%2008.07%20ore%208.00.pdf?mobile_stay=1
20200707,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2843784:1594138088/Oggi%20ore%2017.00.pdf?mobile_stay=1
20200707,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2843483:1594123673/aggiornamento%20casi%20-%20e%20ricoveri%20del%2007.07%20ore%208.00.pdf?mobile_stay=1
20200706,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2842865:1594062695/aggiornamento%20casi%20e%20ricoveri%2006.07%20ore%2017.pdf?mobile_stay=1
20200706,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2842643:1594038135/aggiornamento%20casi%20-%20e%20ricoveri%20del%2006.07%20ore%208.00.pdf?mobile_stay=1
20200705,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2841841:1593968397/aggiornamento%20casi%20-%20e%20ricoveri%2005.07%20ore%2017.00.pdf?mobile_stay=1
20200705,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2841549:1593945161/aggiornamento%20casi%2005.07%20ore%208.pdf?mobile_stay=1
20200704,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2841220:1593883732/aggiornamento%20casi%20-%20e%20ricoveri%20del%2004.07%20ore%208.00.pdf?mobile_stay=1
20200703,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2840520:1593793438/aggiornamento%20casi%20-%20e%20ricoveri%2003.07%20ore%2017.00.pdf?mobile_stay=1
20200703,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2840519:1593793414/aggiornamento%20casi%2007.03%20ore%208.00.pdf?mobile_stay=1
20200702,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2839334:1593704126/aggiornamento%20casi%20-%20e%20ricoveri%2002.07%20ore%2017.pdf?mobile_stay=1
20200701,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2838058:1593614968/aggiornamento%20casi%20-%20e%20ricoveri%2001.07%20ore%208.00.pdf?mobile_stay=1
20200630,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2837181:1593540205/aggiornamento%20casi%2030.06%20ore%2017%202.pdf?mobile_stay=1
20200630,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2836945:1593530028/aggiornamento%20casi%2006.30%20ore%208.00.pdf?mobile_stay=1
20200629,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2835871:1593445276/aggiornamento%20casi%20-%20e%20ricoveri%2029.06%20ore%2017.pdf?mobile_stay=1
20200629,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2835628:1593433122/aggiornamento%20casi%20-%20e%20ricoveri%2029.06%20ore%208.pdf?mobile_stay=1
20200628,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2834924:1593364932/aggiornamento%20casi%2028.06%20ore%2017.pdf?mobile_stay=1
20200628,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2834515:1593338884/aggiornamento%20casi%2028.06%20ore%208.00.pdf?mobile_stay=1
20200627,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2834174:1593279656/aggiornamento%20casi%2027.06%20ore%2017.pdf?mobile_stay=1
20200627,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2833668:1593248284/aggiornamento%20casi%20-%20e%20ricoveri%2027.06%20ore%208.00.pdf?mobile_stay=1
20200626,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2833196:1593188130/Aggiornamento%20casi%20-%20e%20ricoveri%2026.06%20ore17.00..pdf?mobile_stay=1
20200626,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2832773:1593169546/aggiornamento%20casi%20-%20e%20ricoveri%2026.06%20ore%208.00.pdf?mobile_stay=1
20200625,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2832266:1593111609/aggiornamento%20casi%20-%20e%20ricoveri%2025.06%20ore%2017.00.pdf?mobile_stay=1
20200625,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2831773:1593086182/aggiornamento%20casi%20-%20e%20ricoveri%2025.06%20ore%208.00.pdf?mobile_stay=1
20200624,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2831125:1593024328/Aggiornamento%20casi%20-%20e%20ricoveri%2024.06%20ore17.00..pdf?mobile_stay=1
20200623,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2829915:1592929146/Aggiornamento%20casi%20-%20e%20ricoveri%2023.06%20ore%2017.00.pdf?mobile_stay=1
20200623,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2829826:1592914227/Aggiornamento%20casi%20-%20e%20ricoveri%2023.06%20ore%208.00.pdf?mobile_stay=1
20200622,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2829136:1592856055/aggiornamento%20casi%20-%20e%20ricoveri%2022.06%20ore%2017.00.pdf?mobile_stay=11
20200622,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2828690:1592827065/aggiornamento%20casi%20-%20e%20ricoveri%2022.06%20ore%208.00.pdf?mobile_stay=1
20200621,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2828017:1592763183/aggiornamento%20casi%20-%20e%20ricoveri%2021.06%20ore%2017.pdf?mobile_stay=1
20200621,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2827575:1592737826/Aggiornamento%20casi%20-%20e%20ricoveri%2021.06%20ore%208.00..pdf?mobile_stay=1
20200620,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2827240:1592698262/Aggiornamento%20casi%20-%20e%20ricoveri%2020.06%20ore%208.00.%20(1).pdf?mobile_stay=1
20200620,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2827240:1592698262/Aggiornamento%20casi%20-%20e%20ricoveri%2020.06%20ore%208.00.%20(1).pdf?mobile_stay=1
20200619,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2826141:1592580012/aggiornamento%20casi%20-%20e%20ricoveri%2019.06%20ore%2017.00.pdf?mobile_stay=1
20200619,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2825745:1592565137/aggiornamento%20casi%20-%20e%20ricoveri%2019.06%20ore%208.00.pdf?mobile_stay=1
20200618,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2825190:1592502202/Aggiornamento%20casi%20-%20e%20ricoveri%2018.06%20ore%2017.00.pdf?mobile_stay=1
20200617,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2823872:1592410751/aggiornamento%20casi%2017.06%20ore%2017.pdf?mobile_stay=1
20200617,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2823755:1592404454/aggiornamento%20casi%20-%20e%20ricoveri%2017.06%20ore%208.00.pdf?mobile_stay=1
20200616,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2822987:1592328537/aggiornamento%20casi%20-%20e%20ricoveri%2016.06%20ore%2017.00.pdf?mobile_stay=1
20200616,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2822955:1592309470/Aggiornamento%20casi%20-%20e%20ricoveri%2016.06%20ore%208.00.pdf?mobile_stay=1
20200615,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2822731:1592239881/aggiornamento%20casi%20-%20e%20ricoveri%2015.06%20ore%2017.pdf?mobile_stay=1
20200615,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2822491:1592224564/aggiornamento%20casi%20-%20e%20ricoveri%2015.06%20ore%208.00.pdf?mobile_stay=1
20200614,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2821690:1592148263/aggiornamento%20casi%20-%20e%20ricoveri%2014.06%20ore%2017.00.pdf?mobile_stay=1
20200614,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2821514:1592133257/Aggiornamento%20casi%20-%20e%20ricoveri%2014.06%20ore%208.00..pdf?mobile_stay=1
20200613,2,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2821154:1592075487/aggiornamento%20casi%20-%20e%20ricoveri%2013.06%20ore%2017.00.pdf?mobile_stay=1
20200613,1,https://www.ilgiornaledivicenza.it/filedelivery/policy:7.2820721:1592046452/aggiornamento%20casi%20-%2013.6%20ore%208.00.pdf?mobile_stay=1
