dateID,sigla_provincia,totale_casi
20220104,PG,72976
20220104,TR,21168
20220104,PU,32020
20220104,AN,47261
20220104,MC,29702
20220104,AP,17332
20220104,FM,16733
20220104,VT,24859
20220104,RI,15653
20220104,RM,396265
20220104,LT,52953
20220104,FR,44807
20220104,AQ,27270
20220104,TE,29341
20220104,PE,28741
20220104,CH,31318
20220104,CB,12694
20220104,IS,4966
20220104,CE,95089
20220104,BN,18901
20220104,NA,367967
20220104,AV,30560
20220104,SA,98280
20220104,FG,56015
20220104,BA,114709
20220104,TA,46784
20220104,BR,27890
20220104,LE,42476
20220104,BT,32434
20220104,PZ,24901
20220104,MT,12625
20220104,CS,34338
20220104,CZ,15740
20220104,RC,42550
20220104,KR,10828
20220104,VV,11615
20220104,TP,26971
20220104,PA,101182
20220104,ME,49106
20220104,AG,23731
20220104,CL,23443
20220104,EN,12982
20220104,CT,99725
20220104,RG,24220
20220104,SR,31771
20220104,SS,25492
20220104,NU,14804
20220104,CA,27926
20220104,OR,7747
20220104,SU,15483
20220103,TO,266640
20220103,VC,17630
20220103,NO,39725
20220103,CN,71952
20220103,AT,24322
20220103,AL,42574
20220103,BI,17016
20220103,VB,18619
20220103,AO,15592
20220103,VA,126367
20220103,CO,83060
20220103,SO,21083
20220103,MI,435081
20220103,BG,84443
20220103,BS,149040
20220103,PV,65364
20220103,CR,39939
20220103,MN,49265
20220103,LC,35401
20220103,LO,28139
20220103,MB,121883
20220103,BZ,102411
20220103,TN,65544
20220103,VR,123515
20220103,VI,112439
20220103,BL,28460
20220103,TV,128906
20220103,VE,111692
20220103,PD,130648
20220103,RO,23272
20220103,UD,66672
20220103,GO,19250
20220103,TS,38612
20220103,PN,33204
20220103,IM,24839
20220103,SV,24670
20220103,GE,75035
20220103,SP,21669
20220103,PC,31517
20220103,PR,41052
20220103,RE,65722
20220103,MO,88721
20220103,BO,132121
20220103,FE,35394
20220103,RA,49311
20220103,FC,57325
20220103,RN,57328
20220103,MS,20471
20220103,LU,40627
20220103,PT,36477
20220103,FI,119131
20220103,LI,29884
20220103,PI,46922
20220103,AR,37473
20220103,SI,26998
20220103,GR,16753
20220103,PO,34621
20220103,PG,70373
20220103,TR,20133
20220103,PU,31936
20220103,AN,46600
20220103,MC,29521
20220103,AP,16981
20220103,FM,16484
20220103,VT,24225
20220103,RI,15234
20220103,RM,390095
20220103,LT,51926
20220103,FR,43680
20220103,AQ,26544
20220103,TE,28340
20220103,PE,27505
20220103,CH,29459
20220103,CB,12575
20220103,IS,4857
20220103,CE,93390
20220103,BN,18546
20220103,NA,360714
20220103,AV,29964
20220103,SA,96293
20220103,FG,55591
20220103,BA,113652
20220103,TA,46441
20220103,BR,27370
20220103,LE,41592
20220103,BT,32074
20220103,PZ,24218
20220103,MT,12476
20220103,CS,34188
20220103,CZ,15440
20220103,RC,41714
20220103,KR,10624
20220103,VV,11202
20220103,TP,26476
20220103,PA,100082
20220103,ME,47884
20220103,AG,22985
20220103,CL,23028
20220103,EN,12501
20220103,CT,98638
20220103,RG,23578
20220103,SR,31544
20220103,SS,25232
20220103,NU,14267
20220103,CA,27753
20220103,OR,7670
20220103,SU,15407
20220102,TO,264517
20220102,VC,17509
20220102,NO,39351
20220102,CN,71399
20220102,AT,24088
20220102,AL,42110
20220102,BI,16785
20220102,VB,18419
20220102,AO,15410
20220102,VA,125082
20220102,CO,82195
20220102,SO,20969
20220102,MI,430606
20220102,BG,83268
20220102,BS,147455
20220102,PV,64726
20220102,CR,39637
20220102,MN,48961
20220102,LC,35087
20220102,LO,27768
20220102,MB,120507
20220102,BZ,101967
20220102,TN,64737
20220102,VR,122413
20220102,VI,111286
20220102,BL,28083
20220102,TV,127674
20220102,VE,110820
20220102,PD,129465
20220102,RO,22919
20220102,UD,66463
20220102,GO,19238
20220102,TS,38550
20220102,PN,33045
20220102,IM,24623
20220102,SV,24501
20220102,GE,74856
20220102,SP,21454
20220102,PC,30921
20220102,PR,40299
20220102,RE,65222
20220102,MO,87582
20220102,BO,129871
20220102,FE,34854
20220102,RA,48436
20220102,FC,56779
20220102,RN,56636
20220102,MS,20290
20220102,LU,40165
20220102,PT,36155
20220102,FI,115932
20220102,LI,29510
20220102,PI,46401
20220102,AR,36868
20220102,SI,26413
20220102,GR,16400
20220102,PO,34271
20220102,PG,69427
20220102,TR,19977
20220102,PU,31776
20220102,AN,46394
20220102,MC,29406
20220102,AP,16970
20220102,FM,16479
20220102,VT,24021
20220102,RI,15004
20220102,RM,385350
20220102,LT,51718
20220102,FR,43453
20220102,AQ,26350
20220102,TE,27965
20220102,PE,26969
20220102,CH,28667
20220102,CB,12554
20220102,IS,4855
20220102,CE,91994
20220102,BN,18290
20220102,NA,357185
20220102,AV,29385
20220102,SA,95457
20220102,FG,55299
20220102,BA,112194
20220102,TA,46134
20220102,BR,26893
20220102,LE,40847
20220102,BT,31847
20220102,PZ,24069
20220102,MT,12332
20220102,CS,34070
20220102,CZ,15219
20220102,RC,41335
20220102,KR,10468
20220102,VV,11005
20220102,TP,26014
20220102,PA,99194
20220102,ME,47383
20220102,AG,22723
20220102,CL,22753
20220102,EN,12493
20220102,CT,97548
20220102,RG,23266
20220102,SR,30958
20220102,SS,25039
20220102,NU,14239
20220102,CA,27590
20220102,OR,7652
20220102,SU,15266
20220101,TO,263272
20220101,VC,17421
20220101,NO,39212
20220101,CN,71121
20220101,AT,23945
20220101,AL,41768
20220101,BI,16710
20220101,VB,18287
20220101,AO,15287
20220101,VA,124007
20220101,CO,81750
20220101,SO,20671
20220101,MI,426661
20220101,BG,82293
20220101,BS,146484
20220101,PV,64367
20220101,CR,39385
20220101,MN,48680
20220101,LC,34832
20220101,LO,27637
20220101,MB,119405
20220101,BZ,101608
20220101,TN,64329
20220101,VR,121458
20220101,VI,110961
20220101,BL,28001
20220101,TV,126835
20220101,VE,109848
20220101,PD,129134
20220101,RO,22707
20220101,UD,65953
20220101,GO,19128
20220101,TS,38237
20220101,PN,32819
20220101,IM,24477
20220101,SV,24431
20220101,GE,74362
20220101,SP,20941
20220101,PC,30657
20220101,PR,39317
20220101,RE,64384
20220101,MO,86686
20220101,BO,128423
20220101,FE,34337
20220101,RA,47257
20220101,FC,55610
20220101,RN,54981
20220101,MS,19971
20220101,LU,39670
20220101,PT,35794
20220101,FI,113519
20220101,LI,29266
20220101,PI,45688
20220101,AR,36261
20220101,SI,25786
20220101,GR,16183
20220101,PO,33900
20220101,PG,68958
20220101,TR,19688
20220101,PU,31591
20220101,AN,45997
20220101,MC,29366
20220101,AP,16932
20220101,FM,16469
20220101,VT,23742
20220101,RI,14851
20220101,RM,378572
20220101,LT,51088
20220101,FR,43300
20220101,AQ,26252
20220101,TE,27409
20220101,PE,26768
20220101,CH,28441
20220101,CB,12314
20220101,IS,4715
20220101,CE,91011
20220101,BN,18280
20220101,NA,353890
20220101,AV,29130
20220101,SA,94840
20220101,FG,54840
20220101,BA,111042
20220101,TA,45758
20220101,BR,26568
20220101,LE,40032
20220101,BT,31581
20220101,PZ,23799
20220101,MT,12295
20220101,CS,33966
20220101,CZ,15107
20220101,RC,40878
20220101,KR,10465
20220101,VV,10890
20220101,TP,25637
20220101,PA,98493
20220101,ME,46779
20220101,AG,22148
20220101,CL,22576
20220101,EN,12477
20220101,CT,96751
20220101,RG,22862
20220101,SR,30645
20220101,SS,24709
20220101,NU,14225
20220101,CA,27388
20220101,OR,7642
20220101,SU,15147
20211231,TO,259888
20211231,VC,17172
20211231,NO,38628
20211231,CN,70170
20211231,AT,23571
20211231,AL,41034
20211231,BI,16382
20211231,VB,17961
20211231,AO,15075
20211231,VA,120876
20211231,CO,79601
20211231,SO,20138
20211231,MI,413691
20211231,BG,78749
20211231,BS,142649
20211231,PV,62487
20211231,CR,38037
20211231,MN,47652
20211231,LC,33657
20211231,LO,26724
20211231,MB,115545
20211231,BZ,100897
20211231,TN,62935
20211231,VR,119250
20211231,VI,108870
20211231,BL,27686
20211231,TV,121901
20211231,VE,107940
20211231,PD,127182
20211231,RO,22248
20211231,UD,65050
20211231,GO,18939
20211231,TS,37749
20211231,PN,32112
20211231,IM,24123
20211231,SV,23944
20211231,GE,73129
20211231,SP,20667
20211231,PC,30413
20211231,PR,38260
20211231,RE,63203
20211231,MO,85608
20211231,BO,125206
20211231,FE,33546
20211231,RA,46089
20211231,FC,54029
20211231,RN,53310
20211231,MS,19295
20211231,LU,38227
20211231,PT,34609
20211231,FI,108458
20211231,LI,28386
20211231,PI,43839
20211231,AR,34871
20211231,SI,24739
20211231,GR,15814
20211231,PO,32806
20211231,PG,66396
20211231,TR,18618
20211231,PU,31456
20211231,AN,45494
20211231,MC,29141
20211231,AP,16702
20211231,FM,16057
20211231,VT,23553
20211231,RI,14543
20211231,RM,369335
20211231,LT,49725
20211231,FR,42052
20211231,AQ,25754
20211231,TE,26554
20211231,PE,25713
20211231,CH,27063
20211231,CB,11985
20211231,IS,4615
20211231,CE,89196
20211231,BN,17973
20211231,NA,345490
20211231,AV,28040
20211231,SA,92752
20211231,FG,54482
20211231,BA,110259
20211231,TA,45490
20211231,BR,25974
20211231,LE,39334
20211231,BT,31387
20211231,PZ,23206
20211231,MT,12088
20211231,CS,33664
20211231,CZ,14905
20211231,RC,40519
20211231,KR,10405
20211231,VV,10588
20211231,TP,25288
20211231,PA,96898
20211231,ME,46172
20211231,AG,21867
20211231,CL,22051
20211231,EN,12042
20211231,CT,95510
20211231,RG,22619
20211231,SR,30157
20211231,SS,24437
20211231,NU,14068
20211231,CA,27251
20211231,OR,7507
20211231,SU,14957
20211230,TO,254579
20211230,VC,16875
20211230,NO,37680
20211230,CN,68515
20211230,AT,23017
20211230,AL,39940
20211230,BI,15863
20211230,VB,17571
20211230,AO,14852
20211230,VA,117667
20211230,CO,77238
20211230,SO,19578
20211230,MI,397922
20211230,BG,75320
20211230,BS,139145
20211230,PV,60335
20211230,CR,36843
20211230,MN,46524
20211230,LC,32485
20211230,LO,25504
20211230,MB,110977
20211230,BZ,100180
20211230,TN,61628
20211230,VR,117240
20211230,VI,107072
20211230,BL,27475
20211230,TV,121218
20211230,VE,106193
20211230,PD,125404
20211230,RO,21745
20211230,UD,64279
20211230,GO,18618
20211230,TS,37230
20211230,PN,31415
20211230,IM,23713
20211230,SV,23469
20211230,GE,72135
20211230,SP,20219
20211230,PC,29755
20211230,PR,37387
20211230,RE,62209
20211230,MO,84462
20211230,BO,123684
20211230,FE,32752
20211230,RA,44850
20211230,FC,52702
20211230,RN,51906
20211230,MS,18609
20211230,LU,36548
20211230,PT,33399
20211230,FI,102637
20211230,LI,27378
20211230,PI,41792
20211230,AR,33467
20211230,SI,23476
20211230,GR,15394
20211230,PO,31458
20211230,PG,64391
20211230,TR,18126
20211230,PU,31237
20211230,AN,44658
20211230,MC,28831
20211230,AP,16403
20211230,FM,15776
20211230,VT,23357
20211230,RI,14294
20211230,RM,363325
20211230,LT,48380
20211230,FR,41375
20211230,AQ,24994
20211230,TE,25480
20211230,PE,24267
20211230,CH,25846
20211230,CB,11729
20211230,IS,4436
20211230,CE,86932
20211230,BN,17422
20211230,NA,337111
20211230,AV,27025
20211230,SA,90626
20211230,FG,53582
20211230,BA,108269
20211230,TA,45069
20211230,BR,25363
20211230,LE,38117
20211230,BT,30867
20211230,PZ,22877
20211230,MT,11873
20211230,CS,33288
20211230,CZ,14589
20211230,RC,39956
20211230,KR,10266
20211230,VV,9999
20211230,TP,24905
20211230,PA,95456
20211230,ME,45401
20211230,AG,21479
20211230,CL,21754
20211230,EN,11604
20211230,CT,94410
20211230,RG,22411
20211230,SR,29705
20211230,SS,24085
20211230,NU,13737
20211230,CA,26991
20211230,OR,7417
20211230,SU,14781
20211229,TO,249351
20211229,VC,16469
20211229,NO,36732
20211229,CN,66809
20211229,AT,22554
20211229,AL,38743
20211229,BI,15377
20211229,VB,17167
20211229,AO,14627
20211229,VA,114737
20211229,CO,75204
20211229,SO,19140
20211229,MI,382635
20211229,BG,72204
20211229,BS,135482
20211229,PV,58228
20211229,CR,35758
20211229,MN,45702
20211229,LC,31473
20211229,LO,24242
20211229,MB,106865
20211229,BZ,99516
20211229,TN,60457
20211229,VR,115178
20211229,VI,105222
20211229,BL,27035
20211229,TV,120269
20211229,VE,104283
20211229,PD,123115
20211229,RO,21323
20211229,UD,63573
20211229,GO,18508
20211229,TS,36606
20211229,PN,30794
20211229,IM,23388
20211229,SV,23126
20211229,GE,71466
20211229,SP,19860
20211229,PC,29350
20211229,PR,36896
20211229,RE,61460
20211229,MO,83458
20211229,BO,122712
20211229,FE,32187
20211229,RA,43807
20211229,FC,51817
20211229,RN,51041
20211229,MS,18056
20211229,LU,34932
20211229,PT,32214
20211229,FI,97474
20211229,LI,26455
20211229,PI,39940
20211229,AR,31977
20211229,SI,22108
20211229,GR,14982
20211229,PO,30190
20211229,PG,62092
20211229,TR,17234
20211229,PU,30962
20211229,AN,44195
20211229,MC,28514
20211229,AP,16123
20211229,FM,15469
20211229,VT,23138
20211229,RI,13948
20211229,RM,359491
20211229,LT,47646
20211229,FR,40665
20211229,AQ,24397
20211229,TE,24688
20211229,PE,23537
20211229,CH,24987
20211229,CB,11527
20211229,IS,4427
20211229,CE,85093
20211229,BN,17034
20211229,NA,330284
20211229,AV,26323
20211229,SA,89072
20211229,FG,53113
20211229,BA,107018
20211229,TA,44758
20211229,BR,24849
20211229,LE,37114
20211229,BT,30333
20211229,PZ,22466
20211229,MT,11754
20211229,CS,33070
20211229,CZ,14386
20211229,RC,39587
20211229,KR,10123
20211229,VV,9352
20211229,TP,24467
20211229,PA,94691
20211229,ME,44750
20211229,AG,21115
20211229,CL,21481
20211229,EN,11344
20211229,CT,93564
20211229,RG,22207
20211229,SR,29425
20211229,SS,23803
20211229,NU,13715
20211229,CA,26778
20211229,OR,7315
20211229,SU,14665
20211228,TO,244917
20211228,VC,16223
20211228,NO,35865
20211228,CN,65412
20211228,AT,22112
20211228,AL,37673
20211228,BI,14979
20211228,VB,16861
20211228,AO,14483
20211228,VA,112184
20211228,CO,73863
20211228,SO,18826
20211228,MI,368985
20211228,BG,69738
20211228,BS,132725
20211228,PV,56421
20211228,CR,34867
20211228,MN,44994
20211228,LC,30659
20211228,LO,23190
20211228,MB,103477
20211228,BZ,99022
20211228,TN,59519
20211228,VR,113827
20211228,VI,103722
20211228,BL,26789
20211228,TV,118634
20211228,VE,102677
20211228,PD,121510
20211228,RO,20924
20211228,UD,62904
20211228,GO,18259
20211228,TS,36199
20211228,PN,30346
20211228,IM,23141
20211228,SV,22834
20211228,GE,70745
20211228,SP,19571
20211228,PC,29083
20211228,PR,36635
20211228,RE,60937
20211228,MO,82736
20211228,BO,122315
20211228,FE,31839
20211228,RA,43450
20211228,FC,51240
20211228,RN,50427
20211228,MS,17835
20211228,LU,34236
20211228,PT,31729
20211228,FI,94870
20211228,LI,25930
20211228,PI,39245
20211228,AR,31303
20211228,SI,21487
20211228,GR,14764
20211228,PO,29625
20211228,PG,59739
20211228,TR,16523
20211228,PU,30764
20211228,AN,43635
20211228,MC,28322
20211228,AP,15942
20211228,FM,15053
20211228,VT,22706
20211228,RI,13798
20211228,RM,355897
20211228,LT,47169
20211228,FR,40070
20211228,AQ,24086
20211228,TE,24524
20211228,PE,23297
20211228,CH,24819
20211228,CB,11398
20211228,IS,4397
20211228,CE,83536
20211228,BN,16627
20211228,NA,324872
20211228,AV,25611
20211228,SA,87529
20211228,FG,52821
20211228,BA,106092
20211228,TA,44502
20211228,BR,24521
20211228,LE,36484
20211228,BT,29965
20211228,PZ,22173
20211228,MT,11603
20211228,CS,32909
20211228,CZ,14101
20211228,RC,38989
20211228,KR,9991
20211228,VV,8949
20211228,TP,24128
20211228,PA,93707
20211228,ME,44272
20211228,AG,21083
20211228,CL,21264
20211228,EN,11073
20211228,CT,92607
20211228,RG,22035
20211228,SR,29146
20211228,SS,23602
20211228,NU,13710
20211228,CA,26421
20211228,OR,7216
20211228,SU,14556
20211227,TO,241283
20211227,VC,16021
20211227,NO,35141
20211227,CN,64286
20211227,AT,21789
20211227,AL,36700
20211227,BI,14638
20211227,VB,16654
20211227,AO,14286
20211227,VA,110122
20211227,CO,72411
20211227,SO,18667
20211227,MI,356750
20211227,BG,67714
20211227,BS,130487
20211227,PV,54776
20211227,CR,34096
20211227,MN,44301
20211227,LC,29913
20211227,LO,22379
20211227,MB,100393
20211227,BZ,98522
20211227,TN,58625
20211227,VR,112451
20211227,VI,102555
20211227,BL,26662
20211227,TV,117239
20211227,VE,101425
20211227,PD,120152
20211227,RO,20591
20211227,UD,62679
20211227,GO,18227
20211227,TS,36041
20211227,PN,30044
20211227,IM,22976
20211227,SV,22722
20211227,GE,70111
20211227,SP,19396
20211227,PC,28860
20211227,PR,36570
20211227,RE,60556
20211227,MO,82178
20211227,BO,121235
20211227,FE,31539
20211227,RA,43243
20211227,FC,50952
20211227,RN,50196
20211227,MS,17661
20211227,LU,33955
20211227,PT,31459
20211227,FI,93186
20211227,LI,25687
20211227,PI,38824
20211227,AR,30780
20211227,SI,20948
20211227,GR,14631
20211227,PO,29440
20211227,PG,57768
20211227,TR,15889
20211227,PU,30629
20211227,AN,43297
20211227,MC,28135
20211227,AP,15779
20211227,FM,14862
20211227,VT,22458
20211227,RI,13596
20211227,RM,352953
20211227,LT,46759
20211227,FR,39586
20211227,AQ,24002
20211227,TE,24394
20211227,PE,23039
20211227,CH,24621
20211227,CB,11377
20211227,IS,4394
20211227,CE,82478
20211227,BN,16299
20211227,NA,320975
20211227,AV,25166
20211227,SA,86219
20211227,FG,52597
20211227,BA,105546
20211227,TA,44296
20211227,BR,24330
20211227,LE,35977
20211227,BT,29774
20211227,PZ,21895
20211227,MT,11452
20211227,CS,32808
20211227,CZ,13914
20211227,RC,38513
20211227,KR,9882
20211227,VV,8765
20211227,TP,23948
20211227,PA,93262
20211227,ME,43803
20211227,AG,20835
20211227,CL,21081
20211227,EN,10839
20211227,CT,91948
20211227,RG,21828
20211227,SR,28952
20211227,SS,23432
20211227,NU,13707
20211227,CA,26264
20211227,OR,7178
20211227,SU,14469
20211226,TO,239210
20211226,VC,15900
20211226,NO,34786
20211226,CN,63678
20211226,AT,21565
20211226,AL,36100
20211226,BI,14430
20211226,VB,16489
20211226,AO,14231
20211226,VA,109687
20211226,CO,72163
20211226,SO,18531
20211226,MI,354789
20211226,BG,67375
20211226,BS,129834
20211226,PV,54445
20211226,CR,33987
20211226,MN,44154
20211226,LC,29826
20211226,LO,22266
20211226,MB,100046
20211226,BZ,98287
20211226,TN,58347
20211226,VR,112028
20211226,VI,101767
20211226,BL,26559
20211226,TV,116946
20211226,VE,101031
20211226,PD,119505
20211226,RO,20467
20211226,UD,62629
20211226,GO,18203
20211226,TS,36011
20211226,PN,30000
20211226,IM,22833
20211226,SV,22594
20211226,GE,69978
20211226,SP,19353
20211226,PC,28736
20211226,PR,36444
20211226,RE,60224
20211226,MO,81471
20211226,BO,120414
20211226,FE,31276
20211226,RA,42922
20211226,FC,50653
20211226,RN,49787
20211226,MS,17485
20211226,LU,33679
20211226,PT,31321
20211226,FI,92339
20211226,LI,25594
20211226,PI,38539
20211226,AR,30413
20211226,SI,20666
20211226,GR,14489
20211226,PO,29203
20211226,PG,56992
20211226,TR,15758
20211226,PU,30576
20211226,AN,43081
20211226,MC,28128
20211226,AP,15769
20211226,FM,14857
20211226,VT,22362
20211226,RI,13508
20211226,RM,350458
20211226,LT,46634
20211226,FR,39457
20211226,AQ,23941
20211226,TE,24369
20211226,PE,22973
20211226,CH,24375
20211226,CB,11368
20211226,IS,4394
20211226,CE,81640
20211226,BN,16239
20211226,NA,319983
20211226,AV,25030
20211226,SA,85971
20211226,FG,52487
20211226,BA,105237
20211226,TA,44248
20211226,BR,24245
20211226,LE,35815
20211226,BT,29735
20211226,PZ,21829
20211226,MT,11436
20211226,CS,32798
20211226,CZ,13853
20211226,RC,38157
20211226,KR,9882
20211226,VV,8708
20211226,TP,23867
20211226,PA,92656
20211226,ME,43504
20211226,AG,20585
20211226,CL,20985
20211226,EN,10837
20211226,CT,91491
20211226,RG,21697
20211226,SR,28787
20211226,SS,23390
20211226,NU,13495
20211226,CA,26104
20211226,OR,7160
20211226,SU,14435
20211225,TO,238445
20211225,VC,15857
20211225,NO,34706
20211225,CN,63531
20211225,AT,21488
20211225,AL,35891
20211225,BI,14383
20211225,VB,16415
20211225,AO,14205
20211225,VA,109057
20211225,CO,71790
20211225,SO,18429
20211225,MI,352982
20211225,BG,66934
20211225,BS,129537
20211225,PV,54246
20211225,CR,33902
20211225,MN,44086
20211225,LC,29767
20211225,LO,22206
20211225,MB,99756
20211225,BZ,98174
20211225,TN,58208
20211225,VR,111776
20211225,VI,101470
20211225,BL,26477
20211225,TV,116352
20211225,VE,100471
20211225,PD,119321
20211225,RO,20391
20211225,UD,62466
20211225,GO,18201
20211225,TS,35999
20211225,PN,29939
20211225,IM,22819
20211225,SV,22487
20211225,GE,69610
20211225,SP,19232
20211225,PC,28596
20211225,PR,36257
20211225,RE,59753
20211225,MO,80976
20211225,BO,119778
20211225,FE,31171
20211225,RA,42644
20211225,FC,50388
20211225,RN,49480
20211225,MS,17384
20211225,LU,33360
20211225,PT,31209
20211225,FI,91298
20211225,LI,25408
20211225,PI,38117
20211225,AR,30001
20211225,SI,20445
20211225,GR,14369
20211225,PO,29062
20211225,PG,56834
20211225,TR,15587
20211225,PU,30502
20211225,AN,42880
20211225,MC,28053
20211225,AP,15762
20211225,FM,14846
20211225,VT,22227
20211225,RI,13440
20211225,RM,347458
20211225,LT,46215
20211225,FR,39414
20211225,AQ,23908
20211225,TE,24296
20211225,PE,22861
20211225,CH,24370
20211225,CB,11298
20211225,IS,4368
20211225,CE,81605
20211225,BN,16233
20211225,NA,318753
20211225,AV,24930
20211225,SA,85766
20211225,FG,52323
20211225,BA,104966
20211225,TA,44215
20211225,BR,24087
20211225,LE,35595
20211225,BT,29717
20211225,PZ,21822
20211225,MT,11411
20211225,CS,32789
20211225,CZ,13830
20211225,RC,37908
20211225,KR,9875
20211225,VV,8676
20211225,TP,23675
20211225,PA,92315
20211225,ME,43172
20211225,AG,20450
20211225,CL,20942
20211225,EN,10818
20211225,CT,91204
20211225,RG,21570
20211225,SR,28536
20211225,SS,23365
20211225,NU,13490
20211225,CA,25969
20211225,OR,7160
20211225,SU,14356
20211224,TO,236730
20211224,VC,15783
20211224,NO,34424
20211224,CN,62955
20211224,AT,21293
20211224,AL,35455
20211224,BI,14267
20211224,VB,16295
20211224,AO,14028
20211224,VA,107499
20211224,CO,70902
20211224,SO,18267
20211224,MI,345642
20211224,BG,65703
20211224,BS,128099
20211224,PV,53439
20211224,CR,33295
20211224,MN,43698
20211224,LC,29393
20211224,LO,21714
20211224,MB,98241
20211224,BZ,97864
20211224,TN,57706
20211224,VR,110746
20211224,VI,100558
20211224,BL,26354
20211224,TV,115292
20211224,VE,99539
20211224,PD,118300
20211224,RO,20168
20211224,UD,62022
20211224,GO,18037
20211224,TS,35695
20211224,PN,29632
20211224,IM,22438
20211224,SV,22330
20211224,GE,69004
20211224,SP,18974
20211224,PC,28485
20211224,PR,36005
20211224,RE,59243
20211224,MO,80452
20211224,BO,118991
20211224,FE,30914
20211224,RA,42274
20211224,FC,50056
20211224,RN,49136
20211224,MS,17236
20211224,LU,32997
20211224,PT,30957
20211224,FI,90170
20211224,LI,25221
20211224,PI,37849
20211224,AR,29602
20211224,SI,20102
20211224,GR,14236
20211224,PO,28845
20211224,PG,56085
20211224,TR,15258
20211224,PU,30312
20211224,AN,42618
20211224,MC,27873
20211224,AP,15672
20211224,FM,14739
20211224,VT,21969
20211224,RI,13344
20211224,RM,344438
20211224,LT,45704
20211224,FR,39128
20211224,AQ,23803
20211224,TE,23982
20211224,PE,22653
20211224,CH,24298
20211224,CB,11260
20211224,IS,4367
20211224,CE,81166
20211224,BN,16097
20211224,NA,315486
20211224,AV,24662
20211224,SA,85096
20211224,FG,52084
20211224,BA,104469
20211224,TA,44063
20211224,BR,23824
20211224,LE,35263
20211224,BT,29576
20211224,PZ,21644
20211224,MT,11331
20211224,CS,32481
20211224,CZ,13673
20211224,RC,37583
20211224,KR,9836
20211224,VV,8574
20211224,TP,23488
20211224,PA,91826
20211224,ME,42784
20211224,AG,20276
20211224,CL,20881
20211224,EN,10695
20211224,CT,90502
20211224,RG,21450
20211224,SR,28334
20211224,SS,23273
20211224,NU,13487
20211224,CA,25736
20211224,OR,7096
20211224,SU,14280
20211223,TO,234445
20211223,VC,15656
20211223,NO,34062
20211223,CN,62363
20211223,AT,21114
20211223,AL,34963
20211223,BI,14115
20211223,VB,16136
20211223,AO,13885
20211223,VA,105934
20211223,CO,70066
20211223,SO,18077
20211223,MI,338609
20211223,BG,64710
20211223,BS,127029
20211223,PV,52723
20211223,CR,32962
20211223,MN,43358
20211223,LC,29091
20211223,LO,21246
20211223,MB,96842
20211223,BZ,97494
20211223,TN,57303
20211223,VR,109850
20211223,VI,99618
20211223,BL,26212
20211223,TV,114398
20211223,VE,98616
20211223,PD,117268
20211223,RO,19990
20211223,UD,61708
20211223,GO,17994
20211223,TS,35507
20211223,PN,29372
20211223,IM,22116
20211223,SV,22022
20211223,GE,68437
20211223,SP,18780
20211223,PC,28305
20211223,PR,35822
20211223,RE,58891
20211223,MO,80130
20211223,BO,118222
20211223,FE,30806
20211223,RA,41917
20211223,FC,49671
20211223,RN,48784
20211223,MS,17076
20211223,LU,32713
20211223,PT,30743
20211223,FI,89156
20211223,LI,24983
20211223,PI,37489
20211223,AR,29281
20211223,SI,19743
20211223,GR,14083
20211223,PO,28611
20211223,PG,55155
20211223,TR,15027
20211223,PU,30130
20211223,AN,42257
20211223,MC,27686
20211223,AP,15541
20211223,FM,14561
20211223,VT,21816
20211223,RI,13242
20211223,RM,341689
20211223,LT,45491
20211223,FR,38870
20211223,AQ,23645
20211223,TE,23909
20211223,PE,22455
20211223,CH,24057
20211223,CB,11203
20211223,IS,4350
20211223,CE,80424
20211223,BN,15981
20211223,NA,312813
20211223,AV,24383
20211223,SA,84430
20211223,FG,52033
20211223,BA,104186
20211223,TA,44017
20211223,BR,23739
20211223,LE,35106
20211223,BT,29547
20211223,PZ,21476
20211223,MT,11247
20211223,CS,32262
20211223,CZ,13493
20211223,RC,37367
20211223,KR,9782
20211223,VV,8542
20211223,TP,23331
20211223,PA,91389
20211223,ME,42527
20211223,AG,20263
20211223,CL,20739
20211223,EN,10593
20211223,CT,89737
20211223,RG,21366
20211223,SR,28160
20211223,SS,23138
20211223,NU,13433
20211223,CA,25582
20211223,OR,7035
20211223,SU,14214
20211222,TO,232327
20211222,VC,15492
20211222,NO,33714
20211222,CN,61837
20211222,AT,20927
20211222,AL,34545
20211222,BI,13945
20211222,VB,15975
20211222,AO,13827
20211222,VA,104936
20211222,CO,69473
20211222,SO,17932
20211222,MI,333022
20211222,BG,63877
20211222,BS,126185
20211222,PV,52088
20211222,CR,32696
20211222,MN,43068
20211222,LC,28817
20211222,LO,20865
20211222,MB,95526
20211222,BZ,97150
20211222,TN,56935
20211222,VR,108995
20211222,VI,98722
20211222,BL,26057
20211222,TV,113406
20211222,VE,97781
20211222,PD,116193
20211222,RO,19831
20211222,UD,61363
20211222,GO,17799
20211222,TS,35246
20211222,PN,29111
20211222,IM,21871
20211222,SV,21843
20211222,GE,67945
20211222,SP,18587
20211222,PC,28212
20211222,PR,35649
20211222,RE,58486
20211222,MO,79713
20211222,BO,117763
20211222,FE,30517
20211222,RA,41611
20211222,FC,49412
20211222,RN,48371
20211222,MS,16927
20211222,LU,32427
20211222,PT,30531
20211222,FI,88310
20211222,LI,24777
20211222,PI,37274
20211222,AR,29021
20211222,SI,19444
20211222,GR,13991
20211222,PO,28396
20211222,PG,54427
20211222,TR,14867
