dateid,areaID,deaths
20220807,ms,678
20220807,ng,450
20220807,nm,546
20220807,po,222
20220807,sg,304
20220807,si,8037
20220807,za,247
20220806,ce,972
20220806,kk,353
20220806,kp,336
20220806,kr,661
20220806,lj,1642
20220806,mb,1610
20220806,ms,678
20220806,ng,450
20220806,nm,546
20220806,po,222
20220806,sg,304
20220806,si,8030
20220806,za,247
20220805,ce,972
20220805,kk,353
20220805,kp,336
20220805,kr,660
20220805,lj,1640
20220805,mb,1609
20220805,ms,678
20220805,ng,450
20220805,nm,545
20220805,po,222
20220805,sg,304
20220805,si,8025
20220805,za,247
20220804,ce,972
20220804,kk,353
20220804,kp,336
20220804,kr,660
20220804,lj,1639
20220804,mb,1607
20220804,ms,677
20220804,ng,450
20220804,nm,544
20220804,po,222
20220804,sg,304
20220804,si,8019
20220804,za,246
20220803,ce,972
20220803,kk,352
20220803,kp,336
20220803,kr,660
20220803,lj,1637
20220803,mb,1606
20220803,ms,677
20220803,ng,450
20220803,nm,544
20220803,po,221
20220803,sg,302
20220803,si,8012
20220803,za,246
20220802,ce,971
20220802,kk,352
20220802,kp,336
20220802,kr,659
20220802,lj,1636
20220802,mb,1606
20220802,ms,677
20220802,ng,449
20220802,nm,543
20220802,po,221
20220802,sg,302
20220802,si,8007
20220802,za,246
20220801,ce,971
20220801,kk,352
20220801,kp,336
20220801,kr,658
20220801,lj,1633
20220801,mb,1605
20220801,ms,673
20220801,ng,449
20220801,nm,543
20220801,po,221
20220801,sg,301
20220801,si,7997
20220801,za,246
20220731,ce,970
20220731,kk,352
20220731,kp,336
20220731,kr,656
20220731,lj,1632
20220731,mb,1604
20220731,ms,672
20220731,ng,447
20220731,nm,543
20220731,po,220
20220731,sg,300
20220731,si,7987
20220731,za,246
20220730,ce,968
20220730,kk,352
20220730,kp,336
20220730,kr,655
20220730,lj,1631
20220730,mb,1604
20220730,ms,672
20220730,ng,446
20220730,nm,542
20220730,po,220
20220730,sg,300
20220730,si,7981
20220730,za,246
20220729,ce,967
20220729,kk,352
20220729,kp,336
20220729,kr,655
20220729,lj,1630
20220729,mb,1603
20220729,ms,671
20220729,ng,444
20220729,nm,542
20220729,po,220
20220729,sg,299
20220729,si,7974
20220729,za,246
20220728,ce,966
20220728,kk,352
20220728,kp,336
20220728,kr,654
20220728,lj,1628
20220728,mb,1600
20220728,ms,671
20220728,ng,444
20220728,nm,542
20220728,po,219
20220728,sg,299
20220728,si,7965
20220728,za,245
20220727,ce,966
20220727,kk,352
20220727,kp,336
20220727,kr,653
20220727,lj,1626
20220727,mb,1600
20220727,ms,671
20220727,ng,444
20220727,nm,542
20220727,po,218
20220727,sg,299
20220727,si,7960
20220727,za,244
20220726,ce,966
20220726,kk,352
20220726,kp,336
20220726,kr,653
20220726,lj,1622
20220726,mb,1598
20220726,ms,670
20220726,ng,443
20220726,nm,542
20220726,po,218
20220726,sg,299
20220726,si,7952
20220726,za,244
20220725,ce,966
20220725,kk,351
20220725,kp,336
20220725,kr,653
20220725,lj,1621
20220725,mb,1598
20220725,ms,670
20220725,ng,443
20220725,nm,542
20220725,po,218
20220725,sg,299
20220725,si,7950
20220725,za,244
20220724,ce,965
20220724,kk,351
20220724,kp,336
20220724,kr,652
20220724,lj,1619
20220724,mb,1595
20220724,ms,668
20220724,ng,442
20220724,nm,542
20220724,po,218
20220724,sg,299
20220724,si,7940
20220724,za,244
20220723,ce,965
20220723,kk,351
20220723,kp,336
20220723,kr,652
20220723,lj,1616
20220723,mb,1590
20220723,ms,667
20220723,ng,440
20220723,nm,542
20220723,po,218
20220723,sg,299
20220723,si,7929
20220723,za,244
20220722,ce,965
20220722,kk,351
20220722,kp,335
20220722,kr,650
20220722,lj,1615
20220722,mb,1589
20220722,ms,667
20220722,ng,439
20220722,nm,542
20220722,po,218
20220722,sg,299
20220722,si,7922
20220722,za,243
20220721,ce,964
20220721,kk,351
20220721,kp,335
20220721,kr,649
20220721,lj,1613
20220721,mb,1588
20220721,ms,667
20220721,ng,436
20220721,nm,541
20220721,po,218
20220721,sg,299
20220721,si,7913
20220721,za,243
20220720,ce,964
20220720,kk,351
20220720,kp,335
20220720,kr,649
20220720,lj,1612
20220720,mb,1587
20220720,ms,667
20220720,ng,434
20220720,nm,540
20220720,po,218
20220720,sg,299
20220720,si,7908
20220720,za,243
20220719,ce,963
20220719,kk,351
20220719,kp,335
20220719,kr,649
20220719,lj,1609
20220719,mb,1583
20220719,ms,667
20220719,ng,433
20220719,nm,540
20220719,po,218
20220719,sg,299
20220719,si,7898
20220719,za,242
20220718,ce,961
20220718,kk,351
20220718,kp,335
20220718,kr,649
20220718,lj,1608
20220718,mb,1581
20220718,ms,667
20220718,ng,431
20220718,nm,540
20220718,po,218
20220718,sg,299
20220718,si,7891
20220718,za,242
20220717,ce,961
20220717,kk,351
20220717,kp,334
20220717,kr,648
20220717,lj,1607
20220717,mb,1581
20220717,ms,667
20220717,ng,431
20220717,nm,540
20220717,po,218
20220717,sg,299
20220717,si,7887
20220717,za,241
20220716,ce,961
20220716,kk,351
20220716,kp,332
20220716,kr,648
20220716,lj,1607
20220716,mb,1581
20220716,ms,667
20220716,ng,429
20220716,nm,540
20220716,po,218
20220716,sg,299
20220716,si,7883
20220716,za,241
20220715,ce,961
20220715,kk,351
20220715,kp,331
20220715,kr,648
20220715,lj,1607
20220715,mb,1581
20220715,ms,667
20220715,ng,429
20220715,nm,539
20220715,po,218
20220715,sg,299
20220715,si,7881
20220715,za,241
20220714,ce,960
20220714,kk,351
20220714,kp,331
20220714,kr,647
20220714,lj,1607
20220714,mb,1580
20220714,ms,667
20220714,ng,429
20220714,nm,539
20220714,po,217
20220714,sg,299
20220714,si,7877
20220714,za,241
20220713,ce,959
20220713,kk,350
20220713,kp,331
20220713,kr,647
20220713,lj,1606
20220713,mb,1580
20220713,ms,667
20220713,ng,429
20220713,nm,539
20220713,po,217
20220713,sg,299
20220713,si,7874
20220713,za,241
20220712,ce,957
20220712,kk,350
20220712,kp,331
20220712,kr,647
20220712,lj,1605
20220712,mb,1580
20220712,ms,667
20220712,ng,429
20220712,nm,539
20220712,po,217
20220712,sg,298
20220712,si,7869
20220712,za,240
20220711,ce,957
20220711,kk,350
20220711,kp,330
20220711,kr,646
20220711,lj,1603
20220711,mb,1580
20220711,ms,667
20220711,ng,428
20220711,nm,539
20220711,po,217
20220711,sg,298
20220711,si,7864
20220711,za,240
20220710,ce,957
20220710,kk,350
20220710,kp,330
20220710,kr,646
20220710,lj,1602
20220710,mb,1580
20220710,ms,667
20220710,ng,428
20220710,nm,539
20220710,po,217
20220710,sg,298
20220710,si,7863
20220710,za,240
20220709,ce,957
20220709,kk,350
20220709,kp,330
20220709,kr,645
20220709,lj,1602
20220709,mb,1578
20220709,ms,667
20220709,ng,428
20220709,nm,539
20220709,po,217
20220709,sg,298
20220709,si,7860
20220709,za,240
20220708,ce,957
20220708,kk,350
20220708,kp,330
20220708,kr,645
20220708,lj,1601
20220708,mb,1578
20220708,ms,667
20220708,ng,428
20220708,nm,539
20220708,po,217
20220708,sg,298
20220708,si,7859
20220708,za,240
20220707,ce,957
20220707,kk,349
20220707,kp,330
20220707,kr,645
20220707,lj,1601
20220707,mb,1577
20220707,ms,667
20220707,ng,428
20220707,nm,539
20220707,po,217
20220707,sg,298
20220707,si,7856
20220707,za,239
20220706,ce,956
20220706,kk,349
20220706,kp,329
20220706,kr,645
20220706,lj,1600
20220706,mb,1577
20220706,ms,666
20220706,ng,428
20220706,nm,539
20220706,po,217
20220706,sg,298
20220706,si,7852
20220706,za,239
20220705,ce,956
20220705,kk,349
20220705,kp,329
20220705,kr,645
20220705,lj,1599
20220705,mb,1576
20220705,ms,666
20220705,ng,428
20220705,nm,539
20220705,po,217
20220705,sg,298
20220705,si,7849
20220705,za,238
20220704,ce,956
20220704,kk,349
20220704,kp,329
20220704,kr,644
20220704,lj,1598
20220704,mb,1576
20220704,ms,666
20220704,ng,428
20220704,nm,539
20220704,po,217
20220704,sg,298
20220704,si,7847
20220704,za,238
20220703,ce,954
20220703,kk,349
20220703,kp,328
20220703,kr,644
20220703,lj,1597
20220703,mb,1576
20220703,ms,666
20220703,ng,428
20220703,nm,539
20220703,po,217
20220703,sg,298
20220703,si,7843
20220703,za,238
20220702,ce,954
20220702,kk,349
20220702,kp,328
20220702,kr,644
20220702,lj,1596
20220702,mb,1576
20220702,ms,666
20220702,ng,428
20220702,nm,539
20220702,po,217
20220702,sg,298
20220702,si,7842
20220702,za,238
20220701,ce,954
20220701,kk,348
20220701,kp,328
20220701,kr,644
20220701,lj,1595
20220701,mb,1576
20220701,ms,666
20220701,ng,428
20220701,nm,539
20220701,po,217
20220701,sg,298
20220701,si,7840
20220701,za,238
20220630,ce,953
20220630,kk,348
20220630,kp,327
20220630,kr,644
20220630,lj,1595
20220630,mb,1575
20220630,ms,665
20220630,ng,428
20220630,nm,539
20220630,po,217
20220630,sg,298
20220630,si,7836
20220630,za,238
20220629,ce,953
20220629,kk,348
20220629,kp,326
20220629,kr,644
20220629,lj,1595
20220629,mb,1575
20220629,ms,665
20220629,ng,428
20220629,nm,539
20220629,po,217
20220629,sg,298
20220629,si,7835
20220629,za,238
20220628,ce,953
20220628,kk,348
20220628,kp,326
20220628,kr,643
20220628,lj,1595
20220628,mb,1575
20220628,ms,665
20220628,ng,428
20220628,nm,539
20220628,po,217
20220628,sg,298
20220628,si,7834
20220628,za,238
20220627,ce,953
20220627,kk,348
20220627,kp,326
20220627,kr,642
20220627,lj,1595
20220627,mb,1575
20220627,ms,665
20220627,ng,428
20220627,nm,539
20220627,po,217
20220627,sg,298
20220627,si,7833
20220627,za,238
20220626,ce,953
20220626,kk,348
20220626,kp,326
20220626,kr,642
20220626,lj,1594
20220626,mb,1575
20220626,ms,665
20220626,ng,428
20220626,nm,539
20220626,po,217
20220626,sg,298
20220626,si,7832
20220626,za,238
20220625,ce,953
20220625,kk,348
20220625,kp,325
20220625,kr,642
20220625,lj,1594
20220625,mb,1575
20220625,ms,665
20220625,ng,428
20220625,nm,539
20220625,po,217
20220625,sg,298
20220625,si,7830
20220625,za,237
20220624,ce,953
20220624,kk,348
20220624,kp,325
20220624,kr,642
20220624,lj,1594
20220624,mb,1575
20220624,ms,665
20220624,ng,428
20220624,nm,539
20220624,po,217
20220624,sg,298
20220624,si,7830
20220624,za,237
20220623,ce,953
20220623,kk,348
20220623,kp,325
20220623,kr,642
20220623,lj,1594
20220623,mb,1575
20220623,ms,665
20220623,ng,428
20220623,nm,539
20220623,po,217
20220623,sg,298
20220623,si,7830
20220623,za,237
20220622,ce,953
20220622,kk,348
20220622,kp,324
20220622,kr,642
20220622,lj,1594
20220622,mb,1575
20220622,ms,665
20220622,ng,428
20220622,nm,539
20220622,po,217
20220622,sg,298
20220622,si,7829
20220622,za,237
20220621,ce,953
20220621,kk,348
20220621,kp,324
20220621,kr,642
20220621,lj,1594
20220621,mb,1575
20220621,ms,665
20220621,ng,428
20220621,nm,539
20220621,po,217
20220621,sg,298
20220621,si,7829
20220621,za,237
20220620,ce,952
20220620,kk,348
20220620,kp,324
20220620,kr,642
20220620,lj,1594
20220620,mb,1575
20220620,ms,665
20220620,ng,428
20220620,nm,539
20220620,po,217
20220620,sg,298
20220620,si,7828
20220620,za,237
20220619,ce,952
20220619,kk,348
20220619,kp,324
20220619,kr,642
20220619,lj,1594
20220619,mb,1575
20220619,ms,665
20220619,ng,428
20220619,nm,539
20220619,po,217
20220619,sg,298
20220619,si,7828
20220619,za,237
20220618,ce,952
20220618,kk,348
20220618,kp,324
20220618,kr,642
20220618,lj,1594
20220618,mb,1575
20220618,ms,665
20220618,ng,428
20220618,nm,539
20220618,po,217
20220618,sg,298
20220618,si,7828
20220618,za,237
20220617,ce,952
20220617,kk,348
20220617,kp,324
20220617,kr,642
20220617,lj,1594
20220617,mb,1575
20220617,ms,665
20220617,ng,428
20220617,nm,539
20220617,po,217
20220617,sg,298
20220617,si,7828
20220617,za,237
20220616,ce,952
20220616,kk,348
20220616,kp,324
20220616,kr,642
20220616,lj,1593
20220616,mb,1575
20220616,ms,665
20220616,ng,428
20220616,nm,539
20220616,po,217
20220616,sg,298
20220616,si,7827
20220616,za,237
20220615,ce,952
20220615,kk,348
20220615,kp,324
20220615,kr,642
20220615,lj,1593
20220615,mb,1575
20220615,ms,665
20220615,ng,428
20220615,nm,539
20220615,po,217
20220615,sg,298
20220615,si,7827
20220615,za,237
20220614,ce,952
20220614,kk,348
20220614,kp,324
20220614,kr,642
20220614,lj,1592
20220614,mb,1575
20220614,ms,664
20220614,ng,428
20220614,nm,539
20220614,po,217
20220614,sg,298
20220614,si,7825
20220614,za,237
20220613,ce,951
20220613,kk,348
20220613,kp,324
20220613,kr,642
20220613,lj,1590
20220613,mb,1575
20220613,ms,664
20220613,ng,428
20220613,nm,539
20220613,po,217
20220613,sg,298
20220613,si,7822
20220613,za,237
20220612,ce,951
20220612,kk,348
20220612,kp,324
20220612,kr,642
20220612,lj,1589
20220612,mb,1575
20220612,ms,664
20220612,ng,428
20220612,nm,539
20220612,po,217
20220612,sg,298
20220612,si,7821
20220612,za,237
20220611,ce,951
20220611,kk,348
20220611,kp,324
20220611,kr,642
20220611,lj,1589
20220611,mb,1574
20220611,ms,664
20220611,ng,428
20220611,nm,539
20220611,po,217
20220611,sg,298
20220611,si,7820
20220611,za,237
20220610,ce,951
20220610,kk,348
20220610,kp,324
20220610,kr,642
20220610,lj,1588
20220610,mb,1574
20220610,ms,663
20220610,ng,428
20220610,nm,538
20220610,po,217
20220610,sg,298
20220610,si,7817
20220610,za,237
20220609,ce,950
20220609,kk,348
20220609,kp,324
20220609,kr,642
20220609,lj,1588
20220609,mb,1574
20220609,ms,663
20220609,ng,428
20220609,nm,538
20220609,po,217
20220609,sg,298
20220609,si,7816
20220609,za,237
20220608,ce,950
20220608,kk,348
20220608,kp,324
20220608,kr,642
20220608,lj,1587
20220608,mb,1574
20220608,ms,663
20220608,ng,428
20220608,nm,538
20220608,po,217
20220608,sg,298
20220608,si,7815
20220608,za,237
20220607,ce,950
20220607,kk,348
20220607,kp,324
20220607,kr,642
20220607,lj,1586
20220607,mb,1574
20220607,ms,663
20220607,ng,428
20220607,nm,538
20220607,po,217
20220607,sg,298
20220607,si,7814
20220607,za,237
20220606,ce,950
20220606,kk,348
20220606,kp,324
20220606,kr,642
20220606,lj,1586
20220606,mb,1574
20220606,ms,663
20220606,ng,428
20220606,nm,538
20220606,po,217
20220606,sg,298
20220606,si,7814
20220606,za,237
20220605,ce,950
20220605,kk,348
20220605,kp,324
20220605,kr,642
20220605,lj,1586
20220605,mb,1573
20220605,ms,663
20220605,ng,428
20220605,nm,537
20220605,po,217
20220605,sg,298
20220605,si,7812
20220605,za,237
20220604,ce,949
20220604,kk,348
20220604,kp,324
20220604,kr,642
20220604,lj,1585
20220604,mb,1573
20220604,ms,662
20220604,ng,428
20220604,nm,536
20220604,po,217
20220604,sg,298
20220604,si,7808
20220604,za,237
20220603,ce,949
20220603,kk,348
20220603,kp,324
20220603,kr,642
20220603,lj,1585
20220603,mb,1572
20220603,ms,662
20220603,ng,428
20220603,nm,536
20220603,po,217
20220603,sg,298
20220603,si,7807
20220603,za,237
20220602,ce,949
20220602,kk,348
20220602,kp,324
20220602,kr,642
20220602,lj,1585
20220602,mb,1572
20220602,ms,662
20220602,ng,428
20220602,nm,536
20220602,po,217
20220602,sg,298
20220602,si,7807
20220602,za,237
20220601,ce,948
20220601,kk,348
20220601,kp,324
20220601,kr,642
20220601,lj,1584
20220601,mb,1572
20220601,ms,662
20220601,ng,428
20220601,nm,536
20220601,po,217
20220601,sg,298
20220601,si,7805
20220601,za,237
20220531,ce,948
20220531,kk,348
20220531,kp,324
20220531,kr,642
20220531,lj,1583
20220531,mb,1571
20220531,ms,662
20220531,ng,428
20220531,nm,536
20220531,po,217
20220531,sg,298
20220531,si,7803
20220531,za,237
20220530,ce,947
20220530,kk,348
20220530,kp,324
20220530,kr,642
20220530,lj,1582
20220530,mb,1570
20220530,ms,661
20220530,ng,428
20220530,nm,536
20220530,po,217
20220530,sg,298
20220530,si,7799
20220530,za,237
20220529,ce,947
20220529,kk,348
20220529,kp,324
20220529,kr,642
20220529,lj,1582
20220529,mb,1570
20220529,ms,661
20220529,ng,428
20220529,nm,536
20220529,po,217
20220529,sg,298
20220529,si,7799
20220529,za,237
20220528,ce,947
20220528,kk,348
20220528,kp,324
20220528,kr,642
20220528,lj,1581
20220528,mb,1570
20220528,ms,661
20220528,ng,428
20220528,nm,536
20220528,po,217
20220528,sg,298
20220528,si,7798
20220528,za,237
20220527,ce,947
20220527,kk,348
20220527,kp,324
20220527,kr,642
20220527,lj,1580
20220527,mb,1570
20220527,ms,661
20220527,ng,428
20220527,nm,536
20220527,po,217
20220527,sg,298
20220527,si,7797
20220527,za,237
20220526,ce,947
20220526,kk,348
20220526,kp,324
20220526,kr,642
20220526,lj,1578
20220526,mb,1570
20220526,ms,660
20220526,ng,428
20220526,nm,536
20220526,po,217
20220526,sg,298
20220526,si,7794
20220526,za,237
20220525,ce,947
20220525,kk,347
20220525,kp,324
20220525,kr,642
20220525,lj,1577
20220525,mb,1569
20220525,ms,660
20220525,ng,428
20220525,nm,536
20220525,po,217
20220525,sg,298
20220525,si,7791
20220525,za,237
20220524,ce,947
20220524,kk,347
20220524,kp,324
20220524,kr,642
20220524,lj,1577
20220524,mb,1569
20220524,ms,660
20220524,ng,427
20220524,nm,536
20220524,po,217
20220524,sg,298
20220524,si,7790
20220524,za,237
20220523,ce,947
20220523,kk,347
20220523,kp,324
20220523,kr,641
20220523,lj,1577
20220523,mb,1569
20220523,ms,660
20220523,ng,427
20220523,nm,536
20220523,po,217
20220523,sg,298
20220523,si,7789
20220523,za,237
20220522,ce,947
20220522,kk,347
20220522,kp,324
20220522,kr,641
20220522,lj,1576
20220522,mb,1569
20220522,ms,660
20220522,ng,427
20220522,nm,536
20220522,po,217
20220522,sg,298
20220522,si,7788
20220522,za,237
20220521,ce,947
20220521,kk,347
20220521,kp,324
20220521,kr,641
20220521,lj,1575
20220521,mb,1568
20220521,ms,660
20220521,ng,427
20220521,nm,536
20220521,po,217
20220521,sg,298
20220521,si,7786
20220521,za,237
20220520,ce,947
20220520,kk,347
20220520,kp,324
20220520,kr,641
20220520,lj,1575
20220520,mb,1567
20220520,ms,660
20220520,ng,427
20220520,nm,536
20220520,po,217
20220520,sg,298
20220520,si,7785
20220520,za,237
20220519,ce,946
20220519,kk,347
20220519,kp,324
20220519,kr,641
20220519,lj,1575
20220519,mb,1565
20220519,ms,660
20220519,ng,425
20220519,nm,536
20220519,po,216
20220519,sg,298
20220519,si,7779
20220519,za,237
20220518,ce,946
20220518,kk,347
20220518,kp,323
20220518,kr,641
20220518,lj,1573
20220518,mb,1565
20220518,ms,660
20220518,ng,425
20220518,nm,536
20220518,po,216
20220518,sg,298
20220518,si,7776
20220518,za,237
20220517,ce,944
20220517,kk,347
20220517,kp,323
20220517,kr,641
20220517,lj,1572
20220517,mb,1565
20220517,ms,660
20220517,ng,425
20220517,nm,535
20220517,po,216
20220517,sg,298
20220517,si,7772
20220517,za,237
20220516,ce,944
20220516,kk,346
20220516,kp,323
20220516,kr,641
20220516,lj,1572
20220516,mb,1565
20220516,ms,660
20220516,ng,425
20220516,nm,535
20220516,po,216
20220516,sg,298
20220516,si,7771
20220516,za,237
20220515,ce,944
20220515,kk,346
20220515,kp,323
20220515,kr,641
20220515,lj,1571
20220515,mb,1565
20220515,ms,660
20220515,ng,425
20220515,nm,535
20220515,po,216
20220515,sg,298
20220515,si,7770
20220515,za,237
20220514,ce,944
20220514,kk,346
20220514,kp,323
20220514,kr,641
20220514,lj,1570
20220514,mb,1565
20220514,ms,660
20220514,ng,425
20220514,nm,534
20220514,po,215
20220514,sg,298
20220514,si,7766
20220514,za,236
20220513,ce,944
20220513,kk,346
20220513,kp,323
20220513,kr,640
20220513,lj,1570
20220513,mb,1563
20220513,ms,659
20220513,ng,425
20220513,nm,534
20220513,po,215
20220513,sg,298
20220513,si,7762
20220513,za,236
20220512,ce,942
20220512,kk,346
20220512,kp,323
20220512,kr,638
20220512,lj,1569
20220512,mb,1561
20220512,ms,659
20220512,ng,425
20220512,nm,534
20220512,po,215
20220512,sg,298
20220512,si,7755
20220512,za,236
20220511,ce,940
20220511,kk,346
20220511,kp,323
20220511,kr,637
20220511,lj,1569
20220511,mb,1560
20220511,ms,659
20220511,ng,424
20220511,nm,534
20220511,po,215
20220511,sg,298
20220511,si,7750
20220511,za,236
20220510,ce,939
20220510,kk,346
20220510,kp,323
20220510,kr,637
20220510,lj,1569
20220510,mb,1559
20220510,ms,658
20220510,ng,424
20220510,nm,534
20220510,po,215
20220510,sg,298
20220510,si,7747
20220510,za,236
20220509,ce,938
20220509,kk,346
20220509,kp,323
20220509,kr,637
20220509,lj,1569
20220509,mb,1559
20220509,ms,657
20220509,ng,424
20220509,nm,533
20220509,po,215
20220509,sg,297
20220509,si,7743
20220509,za,236
20220508,ce,936
20220508,kk,346
20220508,kp,323
20220508,kr,636
20220508,lj,1569
20220508,mb,1558
20220508,ms,657
20220508,ng,424
20220508,nm,533
20220508,po,215
20220508,sg,297
20220508,si,7739
20220508,za,236
20220507,ce,936
20220507,kk,346
20220507,kp,323
20220507,kr,636
20220507,lj,1568
20220507,mb,1557
20220507,ms,657
20220507,ng,424
20220507,nm,533
20220507,po,214
20220507,sg,297
20220507,si,7736
20220507,za,236
20220506,ce,935
20220506,kk,346
20220506,kp,323
20220506,kr,636
20220506,lj,1568
20220506,mb,1556
20220506,ms,657
20220506,ng,424
20220506,nm,533
20220506,po,214
20220506,sg,297
20220506,si,7734
20220506,za,236
20220505,ce,934
20220505,kk,346
20220505,kp,323
20220505,kr,636
20220505,lj,1568
20220505,mb,1555
20220505,ms,656
20220505,ng,424
20220505,nm,532
20220505,po,213
20220505,sg,297
20220505,si,7728
20220505,za,235
20220504,ce,934
20220504,kk,346
20220504,kp,323
20220504,kr,633
20220504,lj,1567
20220504,mb,1555
20220504,ms,655
20220504,ng,424
20220504,nm,532
20220504,po,213
20220504,sg,297
20220504,si,7721
20220504,za,233
20220503,ce,932
20220503,kk,346
20220503,kp,323
20220503,kr,633
20220503,lj,1566
20220503,mb,1553
20220503,ms,655
20220503,ng,423
20220503,nm,529
20220503,po,213
20220503,sg,297
20220503,si,7711
20220503,za,232
20220502,ce,929
20220502,kk,346
20220502,kp,323
20220502,kr,633
20220502,lj,1565
20220502,mb,1551
20220502,ms,655
20220502,ng,423
20220502,nm,529
20220502,po,213
20220502,sg,297
20220502,si,7705
20220502,za,232
20220501,ce,929
20220501,kk,346
20220501,kp,322
20220501,kr,633
20220501,lj,1564
20220501,mb,1550
20220501,ms,654
20220501,ng,423
20220501,nm,527
20220501,po,212
20220501,sg,297
20220501,si,7697
20220501,za,231
20220430,ce,928
20220430,kk,346
20220430,kp,321
20220430,kr,633
20220430,lj,1563
20220430,mb,1550
20220430,ms,654
20220430,ng,423
20220430,nm,527
20220430,po,211
20220430,sg,297
20220430,si,7693
20220430,za,231
20220429,ce,927
20220429,kk,345
20220429,kp,321
20220429,kr,633
20220429,lj,1563
20220429,mb,1549
20220429,ms,654
20220429,ng,422
20220429,nm,527
20220429,po,211
20220429,sg,297
20220429,si,7689
20220429,za,231
20220428,ce,927
20220428,kk,345
20220428,kp,321
20220428,kr,632
20220428,lj,1563
20220428,mb,1547
20220428,ms,654
20220428,ng,422
20220428,nm,526
20220428,po,210
20220428,sg,296
20220428,si,7683
20220428,za,231
20220427,ce,926
20220427,kk,345
20220427,kp,321
20220427,kr,632
20220427,lj,1560
20220427,mb,1545
20220427,ms,652
20220427,ng,422
20220427,nm,526
20220427,po,210
20220427,sg,296
20220427,si,7675
20220427,za,231
20220426,ce,924
20220426,kk,345
20220426,kp,321
20220426,kr,632
20220426,lj,1560
20220426,mb,1544
20220426,ms,652
20220426,ng,422
20220426,nm,526
20220426,po,210
20220426,sg,296
20220426,si,7672
20220426,za,231
20220425,ce,924
20220425,kk,345
20220425,kp,321
20220425,kr,632
20220425,lj,1559
20220425,mb,1543
20220425,ms,652
20220425,ng,422
20220425,nm,525
20220425,po,210
20220425,sg,296
20220425,si,7668
20220425,za,230
20220424,ce,922
20220424,kk,345
20220424,kp,321
20220424,kr,631
20220424,lj,1557
20220424,mb,1542
20220424,ms,652
20220424,ng,422
20220424,nm,524
20220424,po,208
20220424,sg,296
20220424,si,7657
20220424,za,228
20220423,ce,921
20220423,kk,345
20220423,kp,321
20220423,kr,631
20220423,lj,1555
20220423,mb,1537
20220423,ms,652
20220423,ng,422
20220423,nm,524
20220423,po,208
20220423,sg,294
20220423,si,7647
20220423,za,228
20220422,ce,920
20220422,kk,345
20220422,kp,321
20220422,kr,629
20220422,lj,1553
20220422,mb,1536
20220422,ms,652
20220422,ng,422
20220422,nm,524
20220422,po,207
20220422,sg,293
20220422,si,7639
20220422,za,228
20220421,ce,918
20220421,kk,345
20220421,kp,321
20220421,kr,628
20220421,lj,1551
20220421,mb,1533
20220421,ms,651
20220421,ng,422
20220421,nm,523
20220421,po,206
20220421,sg,293
20220421,si,7628
20220421,za,228
20220420,ce,918
20220420,kk,344
20220420,kp,321
20220420,kr,628
20220420,lj,1551
20220420,mb,1531
20220420,ms,651
20220420,ng,422
20220420,nm,521
20220420,po,206
20220420,sg,292
20220420,si,7622
20220420,za,228
20220419,ce,918
20220419,kk,343
20220419,kp,321
20220419,kr,628
20220419,lj,1551
20220419,mb,1530
20220419,ms,651
20220419,ng,420
20220419,nm,521
20220419,po,205
20220419,sg,292
20220419,si,7617
20220419,za,228
20220418,ce,918
20220418,kk,343
20220418,kp,321
20220418,kr,626
20220418,lj,1549
20220418,mb,1530
20220418,ms,649
20220418,ng,420
20220418,nm,521
20220418,po,205
20220418,sg,292
20220418,si,7611
20220418,za,228
20220417,ce,918
20220417,kk,342
20220417,kp,321
20220417,kr,626
20220417,lj,1546
20220417,mb,1529
20220417,ms,649
20220417,ng,419
20220417,nm,520
20220417,po,205
20220417,sg,291
20220417,si,7602
20220417,za,228
20220416,ce,918
20220416,kk,342
20220416,kp,321
20220416,kr,626
20220416,lj,1544
20220416,mb,1529
20220416,ms,648
20220416,ng,418
20220416,nm,520
20220416,po,205
20220416,sg,291
20220416,si,7598
20220416,za,228
20220415,ce,918
20220415,kk,342
20220415,kp,321
20220415,kr,625
20220415,lj,1543
20220415,mb,1528
20220415,ms,646
20220415,ng,418
20220415,nm,520
20220415,po,205
20220415,sg,291
20220415,si,7593
20220415,za,228
20220414,ce,917
20220414,kk,342
20220414,kp,321
20220414,kr,625
20220414,lj,1543
20220414,mb,1526
20220414,ms,646
20220414,ng,417
20220414,nm,519
20220414,po,204
20220414,sg,291
20220414,si,7587
20220414,za,228
20220413,ce,916
20220413,kk,341
20220413,kp,321
20220413,kr,625
20220413,lj,1543
20220413,mb,1522
20220413,ms,645
20220413,ng,417
20220413,nm,518
20220413,po,204
20220413,sg,291
20220413,si,7579
20220413,za,228
20220412,ce,915
20220412,kk,340
20220412,kp,321
20220412,kr,622
20220412,lj,1541
20220412,mb,1519
20220412,ms,642
20220412,ng,417
20220412,nm,518
20220412,po,204
20220412,sg,290
20220412,si,7565
20220412,za,228
20220411,ce,915
20220411,kk,340
20220411,kp,321
20220411,kr,622
20220411,lj,1538
20220411,mb,1518
20220411,ms,642
20220411,ng,417
20220411,nm,518
20220411,po,204
20220411,sg,289
20220411,si,7560
20220411,za,228
20220410,ce,914
20220410,kk,339
20220410,kp,321
20220410,kr,621
20220410,lj,1536
20220410,mb,1517
20220410,ms,642
20220410,ng,417
20220410,nm,517
20220410,po,204
20220410,sg,288
20220410,si,7551
20220410,za,227
